Entry_ID	Screen	Has_Telugu	Review_Status	Displayed_Input	Evidence_IDs	Independent_Screen_Forms
d5494	consonant-initial-short-nonnasal-apical	1	pending	vellam	f_3h3zgcirsxgss;f_az4slomxwrudm;f_deoxa447isndw;f_hzniudmbkrbfq;f_lhqx6axofhmga;f_nnwk6qrl3qvhu;f_o33q4s7k64xwu;f_ogozqsdqvpax2;f_olh446xay2kqo;f_wfm5i4g6dbtju	Malayalam: vellam | PSTDr: *bel- | Tulu: bella | Badaga: bella | Gondi: bela | Gondi: bellī̃ | Kannada: bella | Kodagu: bella | Gondi: belee | Tamil: vellam
d5495	consonant-initial-short-nonnasal-apical	0	pending	vālu	f_2owat4is2emh4;f_4jxqvxt55hit2;f_ezxd5y3bgee5a;f_h7yyafuao7eis;f_q63m3o73b6gco;f_uxynnvr76ajge;f_wa4ydzdorqkiy;f_xkicerpepxlw2;f_y7t36yorwf5x2	Gondi: veṛc | Gondi: varengānā | Gondi: vaṛem | Gondi: veṛŋg | Gondi: vaṛhuttānā | Gondi: veṛh | Gondi: vaṛih | Gondi: veṛhtānā | Gondi: vaṛēngānā
d5496	consonant-initial-short-nonnasal-apical	1	pending	*veṇ-ṇey	f_2lazg4f3pttro;f_2lqxzux6q7a4g;f_2o6yrac3n4otk;f_2obtwo7uzcc5y;f_2qhqpd6fswz56;f_2vonpx6ja5n5y;f_2w3xc7lco562s;f_2zggqv2ofbiyi;f_2zsvdt4redhvw;f_33bakqu72r42u;f_3hotrfilxat5y;f_3jc3pg3dqmez4;f_3obbhsrlnn35s;f_3ztyxso64hbie;f_4au4vxuxbtmyo;f_4emvvo3yrikd2;f_4gdljhdaqq6mw;f_4gh6horufklhe;f_4paqizqmofxci;f_4pnhru4wnpmb4;f_4pswvkkeki55i;f_4pwmmxbxw2weo;f_5f6mxbhzlkmis;f_5ghliidaoyvga;f_5hy4eqnmrjk7k;f_5kpoyvcxktpky;f_5wwtoghlsav7c;f_5z5w5dk7jkrae;f_6cvawupo3l6ic;f_6f6u7w2bpemv2;f_6fgepfartkxfo;f_6pmkjqwsq62ry;f_6pvjz7qwoh46m;f_745u7fcqagzoy;f_7b3ap7pa5obem;f_7oktnaqa4qyum;f_7vz4rdfi27txw;f_a644hqk6gs6hw;f_abcmx6zt7xz7s;f_al5gwkfihzx34;f_avbrdgx3i2bp2;f_ax2b5tz5vtj3e;f_b4ehxxmc53r4g;f_bho6dzallvpco;f_bmahywgh7g7zq;f_c6fpeztdsgbui;f_ca65rdt7qvrlq;f_ccfaq6voot5x6;f_cmlgzoyzytji6;f_cqc7sb5yn6te4;f_cv3pls3krmeky;f_cy27c664h57mo;f_d3t7uyqf7dg6g;f_d7nifogmmu5l2;f_ddfzj7quckmfm;f_delbyphbycoec;f_detostrgo2glo;f_df576emiybbwi;f_dhxzo7fubxsnw;f_dil4yfd6xoyls;f_djs2kl4wfejqg;f_dspqo5dm5j5ey;f_e67habompzfya;f_eavuwbf2q4hf6;f_ekudyjlg3yxb6;f_epv3gdfv7p4wq;f_ezcb4h2ial7jy;f_f6cuy3qhnhroq;f_faha7ls64ynxo;f_fd57rzowv2oiq;f_flj2izrowhj6g;f_gk4nsdwsdw3xm;f_gl5zllw33ub5q;f_glhlojxlv6x4w;f_gqmuuk3k7byuy;f_gqzmzs6l4s25k;f_gupw3s42fc5ow;f_gxtgsimubk2i6;f_hin4zvgcfiwlc;f_hofqb6sm33o3m;f_hp57a3ltd6dqm;f_hsmhq5ghddrxa;f_hukms7l6qszqi;f_hvspcctp2qs2i;f_hwf3iv5vy33a6;f_i33racr7p6m5c;f_i7lsxp523jt3m;f_ifat2zvgf3avo;f_igqreroqu6bti;f_ipnsje2jhwji2;f_ixydzpirt6ily;f_j5mkyx2jhv2y2;f_jgywhiiqymsec;f_jneg74lto34ki;f_jrlr3ebrk2g52;f_js6tbavwy6gea;f_jsqor23e6yyaa;f_jvhx7mw6clnpo;f_k5mmmp3uk6f6y;f_khfnrcfck6jgk;f_knajwtdfvw6zg;f_kqqw4jijd266e;f_l5zc3mln3q7n2;f_lcszjztk2ses6;f_lcwdggwwfi4wa;f_le5pdyagxkiuc;f_lj6xi5up74nxy;f_ljfecce4gv7vw;f_lngitzhpsrifc;f_lqjf724hms6zc;f_mccd4zi2wc6qq;f_mcmwhj6cuxew6;f_mdktvlazeici6;f_mhbgdnyjqqrsg;f_mi2caahtk5jyk;f_mlgdf7nrrcu5k;f_mljbkr6iotgzg;f_mshzjzs7qgamy;f_na5obbog2utei;f_nabb3erz7cij2;f_nhzwbw2m6benw;f_nicgmfht4fmkw;f_nnpgc32y2fsqm;f_o5pwbubgtcjog;f_o7thmatchdo5y;f_oae35uwb4dsuk;f_oelawzfi6szxy;f_oljb624elszv2;f_omgfxbavqqeqc;f_ourfzjvwifr3a;f_p3pbp3bcjflz6;f_p44h4uetciazi;f_psi64akxb7smu;f_pus2wqerfi6hy;f_pvay2vp3d5lm6;f_pymvmegkjokni;f_qnfefv2c4onqi;f_qtldwvpln3zro;f_r44c3cbhojuw4;f_r4f3btlox3ans;f_rashhpz7dm6xs;f_rcxaxr4dspe5q;f_rd4rulua5dufu;f_rg7khbyg7z7lc;f_rj6cpofw3mtvy;f_rkw2xpey4b6g2;f_ro2xv5c3vlnxa;f_ry3yk7jedglbk;f_ry7fltarsxqu2;f_s65h4zojplw4s;f_sylyg4ycvv5co;f_t62acwwonigaa;f_taqna4z6ux7vg;f_tppfxiqo4cfgw;f_tqorf4m3any2m;f_ttosa6k4vcube;f_txalwdwlf6nn4;f_u3ptxwkg6egdg;f_u5nvpcv2b2mng;f_u7xrcnfdwq72k;f_ugxyfplyxdrlc;f_ui3bogd4kocvs;f_up3n3rk5azazy;f_uwgr3tdfxuaa4;f_v2rxeamgieatq;f_v45bitsy7kgt6;f_ve7wsfuoc5t66;f_vq6hhmfdg7ftm;f_w54xukuw4pe7c;f_wb6efcircafp2;f_wfpk4ski27hbu;f_wko22274rxnp6;f_wp52igaewaikw;f_wut6kq5u5faew;f_wywpmzuqvspy4;f_x3ebac2fdjjla;f_x4wgdg762mdsa;f_xgmphpjni4v6m;f_xoiitmqbpjliq;f_xpf5mof6447om;f_xrvhmruokno3k;f_ycuks47bqyaxk;f_yedo3ierzz4dc;f_ym5zh3rhuki42;f_ytjd3wmtu44wo;f_yxqlkeg5jxl6y;f_yz4j7qaxhyvhe;f_zdpijwc6dkfpe;f_zdqxe2lbt2lsu;f_zkijhkvq244w2;f_zlog7oi223l7i;f_zmklnhorlvbhg;f_zul2kdtu6643m;f_zx7jiw4dgijxm	Tulu: boḷḷi | Badaga: beḷḷi mīnu | Malayalam: viḷarppikka | Badaga: beḷḷe | Badaga: biḷḷi | Badaga: beḷḷekāra | Badaga: beḷaku | Badaga: Beḷḷiagace | Kannada: beḷantige | Kodagu: boḷɨ- (boḷɨp-, boḷɨt-) | Badaga: beḷḷe benguve | Kurux: billī | Kota: veḷp | Kota: veḷ | Tamil: veḷḷ-eṉal | Tamil: veḷuveḷuppu | Tulu: bolkara | Tamil: veḷuveḷu | Kuwi: vella | Badaga: beḷupu | Gadaba: viled | Tamil: veḷi | Toda: murx | Tamil: veḷ | Tulu: bolci | Tulu: bolcayi | Badaga: beḷḷappa | Badaga: Beḷḷāku | Badaga: Beḷḷa makka | Badaga: Belḷḷi Male | Tulu: beḷagāvuni | Kannada: biḷpu | Tulu: boḷḷena | Malto: bilbilre | Kannada: beḷu | Tulu: boḷḷeri | Kannada: biḷupu | Malayalam: veḷuppikka | Tulu: boḷḷenti | Kannada: beḷagu | Malayalam: veḷḷa | Badaga: Beḷḷikallu Haḷḷa | Badaga: beḷḷiya mīnu | Tamil: veḷḷa-viḷar | Kodagu: boḷɨpɨ | Badaga: Beḷlōlekandi Bettu | Kolami: veleŋ (? velleŋ) | Tamil: veḷippu | Kota: veḷv- (veḷt-) | Malayalam: veḷivu | Malto: bilpu | Tulu: boḷkirɯ | Kota: veḷg- (veḷgy-) | PDr: *veḷ | Kurux: bilcta'ānā | Kannada: biḷi | Malayalam: veḷuveḷa | Kota: veḷk- (veḷky-) | Kodagu: boḷḷi mi·nɨ | Tamil: veḷḷiyār | Tulu: beḷagɯ | Tamil: viḷakku | Tulu: beḷaguni | Badaga: beḷḷe hūsu | Kannada: beḷaguvike | Tulu: boḷpu | Malayalam: veḷuppu | Malayalam: veḷkka | Kodagu: boḷḷige | Tulu: boḷɯŋgarɛ | Tamil: veḷiṟu | Tulu: boḷeruni | Kannada: beḷaku | Kota: veḷk | Badaga: Beḷḷi kula | Tamil: viḷattu | Kannada: biḷa | Tamil: veḷḷaiyaṉ | Tulu: boḷaccelɯ | Tamil: veḷu-veḷuv-eṉal | Tulu: boḷdu | Malayalam: viḷarppu | Malayalam: viḷaṟuka | Kodagu: boḷi | Malayalam: viḷarccu | Parji: vilid | Parji: vil | Malayalam: viḷakku | PDr: **veḷ | Tulu: biḷi | Gondi: veḍcī | Badaga: veḷica | Tulu: boḷḷarɛ | Tulu: boḷkallɯ | Kota: veḷṇ | Badaga: beḷlḷli katti | Parji: vili | PDr: *veḷḷ-ay | Tulu: boḷɯ | Badaga: beḷḷa | Badaga: beḷḷi totti | Tulu: buḷakɯ | Toda: piḷy | Tamil: veḷiccam | Badaga: beḷḷekāra sīme | Tamil: veḷḷar | Kannada: beḷpu | Kannada: biḷapu | Kannada: beḷḷi | Badaga: beḷḷādu | Kolami: velang | markodi: beḷḷe | PDr: *veḷḷ-uppu | Gondi: versī | PDr: *veḷ- | Tulu: boldu | Malayalam: viḷarkka | Badaga: Belḷlaṭtṭti | Kodagu: boḷakɨ | Malayalam: veḷi | Badaga: Bellani Halla | Badaga: Beḷḷikal Beṭṭa | Tulu: boḷya | Malayalam: veḷukka | Badaga: Beḷḷagace | Tamil: veḷitu | Tulu: boḷiruni | Kodagu: boḷḷi | Badaga: Beḷḷare | Badaga: Beḷḷarambu Haḷḷa | Badaga: Beḷḷarekombe | Kurux: bilcnā | Badaga: beḷllegūkappugū | Badaga: Beḷḷāda | Tamil: viḷaŋku | Kannada: biḷidu | Kurux: belbelrnā | Tamil: veḷ-viḷar | markodi: peḷḷeⁱ | Tamil: viḷakkam | Kurux: bilbilrnā | Tamil: veḷḷeṉa | Badaga: beḷagu | Badaga: beḷḷe sāme | Tamil: viḷarppu | Badaga: Beḷḷādi | Malayalam: veḷiccam | Badaga: beḷḷi | Tamil: viḷar | Kodagu: boḷɨtə | Kannada: beḷatige | Kannada: beḷḷage | Tamil: veḷḷi | Tamil: veḷuppu | Malayalam: veḷḷan | Tulu: boḷaye | Kannada: beḷ | Tamil: veḷu | Tamil: veḷḷitu | Kannada: beḷa | Malayalam: viḷakkuka | Malayalam: viḷaŋŋuka | Kota: veḷv | Tamil: veḷḷai | Kannada: beḷarpu | Badaga: beḷḷa kannu | Kannada: biḷu | Badaga: beḷḷakki | Parji: vilg | Kannada: biḷe | Tulu: bolɯ | Kodagu: boḷica | Badaga: BeḷḷikandiBeṭṭu | Kolami: veluŋ | Kannada: beḷar | Badaga: bilḷḷi | Gondi: veṛcī | Kannada: beḷagisu | Kannada: beḷupu | Badaga: Beḷḷikal | Tamil: veḷuvai | Malayalam: viḷakkam | Malayalam: veḷḷi | Badaga: Beḷḷiavaru | Badaga: Beḷḷimorahāda | Kolami: veluŋg
d5497	consonant-initial-short-nonnasal-apical	0	pending	viḷakku	f_2b4o6gmlbtokg;f_blbxgydppw5mu;f_xnlakgbfklwma;f_zoilaopk6ueo2	Tamil: viḷakku | PSD1: *vIḷ-ak- | Malayalam: viḷakkuka | Tulu: bolakuni
d5498	consonant-initial-short-nonnasal-apical	1	pending	*veḷ-	d5498;f_dnmr5wfhmap4i;f_duktshjxxviqa;f_fmttl7bfmkh5m;f_gz7grb32rw3ng;f_ibx7mr3hme2yg;f_lanjbknnnoyki;f_lfvybfrk2ympo;f_mxjotkydalxio;f_ofvsritlh6jww;f_pgro3x2codewq;f_pr7bzwnlmw356;f_rx7baji7q3qjc;f_vbjldwlkp4pn2;f_zvw7xgult7nvu	PDr: *veḷ- | Malayalam: veḷiccam | Tamil: veḷiyār | Tamil: veḷiccam | Tamil: veḷi | Parji: valkip- (valkit-) | Kuwi: velli kīnai | Gadaba: veṭṭ | Parji: valip- (valit-) | Malayalam: veḷi | Tamil: veḷippu | Gadaba: veṭ | Kannada: beḷavāra | Konda: veli
d5499	consonant-initial-short-nonnasal-apical	1	pending	*veḷ-	d5499;f_ce76cqyjwnmdg;f_mrhks5npwxgfk;f_z3zjzdzomsfxg	PDr: *veḷ- | Kolami: velākā | Gondi: veṛiŋgi
d5500	consonant-initial-short-nonnasal-apical	0	pending	veḷku	f_3dn3ggp7rjgu2;f_534bfwew43cj6;f_azqkq75plwwka;f_cbqqea4d6kjcw;f_cetljb5ply7yy;f_d3bzqee2tu56k;f_gwfpsavvjfiae;f_jym46mz5kohji;f_k2xca5lzhidcw;f_otdhgplkkiq32;f_pgjzkz36opjhu;f_q7yymobi63zww;f_qggorwtgwscjw;f_rbfy5nzwsjnz6;f_w6ygpluhndu4c	Tamil: viḷivu | Tamil: veṭku | Tamil: vaṭku | Tulu: boḷcuni | Tamil: veṭkam | Tulu: boḷcelɯ | Tulu: boḷcāvuni | Tamil: veḷku | Kannada: beḷkaṟ | Malayalam: veḷkka | PSD1: *veḷk- | Kannada: beḷkane | Tulu: boḷaccelɯ | Tamil: viḷi- | Tulu: boḷci
d5501	consonant-initial-short-nonnasal-apical	0	pending	veky	f_65guon3mc52tw;f_ebp7uef4nve7e;f_jivipd2zhl4io;f_oel6v5xwjavny;f_r2xsn3i5hpmbc;f_rr3pbq3eswjik;f_t2xcmuamccnji;f_twxsrawcc5td2;f_uf373yvhff3hq;f_vf7gs3txof3l2	Badaga: tare kōlu | Badaga: tore kōlu | PSD1: *veḷ- (?) | Badaga: tura kōlu
d5502	consonant-initial-short-nonnasal-apical	0	pending	*velŋur	d5502;f_dcghtbdufbm4c;f_fj73rqa3vsvrs;f_obhrcx3nbhotg;f_z7npjqsrrgw6m	PDr: *velŋur | Gondi: varāngur | Gondi: varānguṛ | Parji: velŋgur
d5503	consonant-initial-short-nonnasal-apical	1	pending	*veḷ-	d5503;f_6wes7fycsgxus;f_mmtbfuehrvaae;f_vva66x6ua32ms;f_xqa5fzhuqi53u;f_yc7y7kluq33q2	PDr: *veḷ- | Tamil: veḷḷam | Malayalam: veḷḷam | Kannada: beḷḷa | Tulu: boḷḷa
d5504	consonant-initial-short-nonnasal-apical	0	pending	veḷḷari	f_gx6xgy7p5xewi;f_o7rrysl4aximk;f_sl2phfae5zbuy	PSD1: *veḷar-i | Tamil: veḷḷari | Malayalam: veḷḷari
d5505	consonant-initial-short-nonnasal-apical	1	pending	*veḷ-	d5505;f_ci6r7okjpdsf6;f_lda2lu5ec254s;f_rr6i6jrdocnck;f_torjtnwfc6nhs	PDr: *veḷ- | Brahui: bilum | Kannada: beḷḷāra | Kannada: beḷḷavāra
d5506	consonant-initial-short-nonnasal-apical	1	pending	veḷḷ-āṭṭi	f_g2el4a3zun2fa;f_wdadkalst7lgk;f_xba2uwdjmx5to	Tamil: veḷḷ-āṭṭi | Malayalam: veḷḷāṭṭi | PSTDr: *veḷ-
d5507	consonant-initial-short-nonnasal-apical	1	pending	veḷḷāḷaṉ	f_2xprcrf6obiem;f_4hqclqd7g7xpe;f_aftcwp24jikpg;f_fgls22qz4tefi;f_g65lv4x4u6zas;f_hym6hdtwvx77c;f_hyrk4iublli32;f_rmamgwqa37n3u;f_ugc3mul7niqio;f_wwavqubo5dlj2;f_ywl4lsbaqznr2	Badaga: veḷḷāme | Tamil: veḷḷāṇmai | Malayalam: veḷḷāyma | Tamil: veḷḷāṛ̆acci | Malayalam: veḷḷāḷar | Tamil: veḷḷāmai | Tamil: veḷḷāṛ̆aṉ | Tamil: veḷḷāḷacci | Tamil: veḷḷāḷaṉ | PSTDr: *veḷ- | Badaga: Veḷḷāḷa
d5508	consonant-initial-short-nonnasal-apical	0	pending	veḷḷi-maṭantai	f_5fqxedtvkzzjm;f_o7z4dvi7ckhi6;f_octfllweezx4e;f_z7gi5r47iuwwc	PSD1: *veḷ- | Tamil: veḷḷi-maṭantai | Malayalam: veḷḷila | Tulu: boḷḷɛ
d5509	consonant-initial-short-nonnasal-apical	1	pending	*veḷ-V-	d5509;f_46acqhmlaujq4;f_fpigisl4zitbc;f_m7j2r5ybrf2ow;f_mvprbt7egbicq;f_mz6avgwegf2nw;f_nmvt7ph6fno7q;f_on7tjlawbczcc;f_tvpvrjs2u5iqq;f_u3oblczbfsbwm;f_xnvpycqcb5hka;f_xr62bgefrryqe	PDr: *veḷ-V- | Tamil: veḷḷil | PDr: *veḷ- | Tamil: balōla | Parji: pulla viṛŋgam | Tamil: balavala | Tamil: veḷḷiyam | Tamil: viḷam | Tamil: viḷā | PDr: *weḷ-V- | Tamil: viḷari | PDr: *veḷ-V
d5510	consonant-initial-short-nonnasal-apical	0	pending	*velm-	d5510;f_6nzf7wc7nz6tc;f_757wlvgtg3v3w;f_7gpgecnjpw7ps;f_buj73xrd3u5jw;f_fwn56wnwhmsvi;f_hrvcbjdcvzi2e;f_xodjem5y6zyo6	PDr: *velm- | Gondi: veṛma | Kolami: velma | Gondi: veḍmā | Tamil: veḷḷainākai | Malayalam: veḷḷa-nāva | Tamil: veḷḷai-namai (also Lush.)
d5511	consonant-initial-short-nonnasal-apical	1	pending	*ver_-	d5511;f_2lsmiypdq4z2y;f_2vzcb57pur4by;f_b65mcdl4legu4;f_c2gxkdmagcuxe;f_eefveuluxkcmo;f_g2d2deoani65g;f_gvbtrwwnookb6;f_hfjpv4qh2xtzm;f_ji46ypi5pvpce;f_ninq3x3zadl5k;f_pe554igtnsvoc;f_xbnuwtrmwgdu4	PDr: *ver_- | Malayalam: veṟiyan | Kuwi: verila | Tamil: veṟippu | Kannada: veṟi | Konda: veṟi ā | Konda: veṟi | Malayalam: veṟi | Brahui: birrī | Tamil: veṟi | Brahui: birr | Tamil: veṟiy-āṭu
d5512	consonant-initial-short-nonnasal-apical	0	pending	**veṭVkkV-	d5512;f_3d74jkwutg27g;f_4eb6x2zeop7ig;f_blf6rjcdmbjis;f_c2bg6jue2bvmk;f_immswvp6dafbq;f_mfjajtzqsahbw;f_p63k23gojzqvi;f_pfkpylf434dly;f_piqxzwig5bgsq;f_s3rwbyfkehy7q;f_saossrw2gdnka;f_vv7h5lxzhbjtw;f_xd7hqihypw65a	PDr: **veṭVkkV- | Kota: verv- (vert-) | Tamil: veṟu | PDr: *ver_- (*-d_-) | Kurux: birkʰārnā | Kurux: birkʰa'ānā | PDr: **veṭVkkV | Malayalam: veṟukka | Malayalam: viṟakkam | Malayalam: veṟuppu | Tamil: veṟukkai | Malayalam: veṟuppikka | Tamil: veṟuppu
d5513	consonant-initial-short-nonnasal-apical	1	pending	*vejr_- (?)	f_2m5v3qe224zxm;f_2oplzvguwd4oy;f_43xfvhuffs5es;f_4c7axdddftwvg;f_5dazh6wuxtbly;f_5gdc4sexytf4g;f_65g53hnpnlb7w;f_6ce2nkipjivrs;f_6m5xyfxzjm5ek;f_6r4worxquut6s;f_74c3jazstn3hy;f_7ahz3aftmj2u6;f_7pudhaao4ie76;f_7vmdi2gl7opc4;f_a4imqcdmp465k;f_as2inc2n57xcu;f_at4inw2emtfyu;f_avvvtvvj4xdb6;f_br3km5nmpxqp4;f_cle7gbiqn5yey;f_d3b2duryotwvm;f_ddpbojhiw75s2;f_dm65hcbfcveru;f_dsnfpdsxjq6x4;f_duvknkkup2ksk;f_e3b7qqfeoguli;f_e4h3fdoacke2e;f_eensmizaexec4;f_eyhkzqq5pblqy;f_gabsb3n4i7qou;f_geu3ovbfnvzci;f_ggl6zktmwf246;f_goqlfzmpecy7e;f_hhrxaepecgos6;f_iexij4fzkcige;f_imvmzu32krn5a;f_jg4e2zcf5rx6q;f_jw52fv35fxnbu;f_jwj2b2dpo6nki;f_kn75jyzhgpexs;f_kv5vxlu34rxae;f_la22xflotltgk;f_lhoybnsavy6gu;f_ljrfauj2rzk6w;f_luu35hmyxj4c6;f_mnnyf2gmwjh4y;f_nbxpmo7utviya;f_njjqu25t5zeh2;f_o3dc2ldwymvc4;f_oafzzhk7mbcua;f_osvcxruhm34su;f_p2ijmticry2uk;f_pbg2oymc76spa;f_q5vp43iigjzqe;f_qokydr7x5tz5g;f_r5dxsztt56pca;f_rumrwcwqt27ds;f_s52g2prxjdec6;f_sl4qbzjeuhjc6;f_so37q6ygubcnm;f_sw364evn2uzek;f_sybcen4sqqg5e;f_t66e6qe4bboju;f_u3zye47sjahz2;f_u5btkfjskaxxi;f_ure7x556u63os;f_vk2ty74gcle3u;f_vvrv47dvhk5zq;f_wrgbmv77pr7ly;f_x3slsehox5l2m;f_x4k6wxiugrw5k;f_xbo5u7utajfds;f_xbqerqjrixjci;f_xjilpywca3c5k;f_xlaqdduocywj2;f_xo3eouxzemwji;f_ynow4cazx5yd2;f_yuol5iqkoqlaw	Kannada: baṟa | Tamil: veṟippu | Gondi: varrai | Kota: verd | Pengo: vari | Gondi: varrur | Toda: peṟ fɨṭ | Gondi: varur | Malayalam: veṟṟan | Tamil: vaṟumai | Badaga: burmāle | Tamil: veṟu (veṟṟ | Tamil: veṟumaṉ | Toda: peṟfōs̱ | Badaga: buru māle | Toda: peṟ | Gondi: varror | Badaga: burude | Konda: vaRi | pampa: baṟide | Tamil: veṟṟa-veṟitu | Kota: ver gi·m | Toda: peṟisy | Malayalam: veṟu | Kota: vergīm | Kannada: baḍḍu | Tamil: vaṟitu | Kannada: baṟe | Kota: ver | Kota: veruk | Toda: peṟ fo·s̱ | Malayalam: veṟutē | Toda: peṟ o·ł̣ | Kuwi: varˀ i | Kota: verāḷ | Kui: vari | Tamil: veṟumai | Kannada: baraḍu | Manda: veru | Badaga: buru | Kuwi: varāni kīnai | Kota: verēm | Kannada: baṟu | Gondi: varor | Tamil: veṟṟar | Malayalam: vaṟu | Kodagu: bari | Kota: veṯa· ver | Gondi: vaṛoṛ | Tamil: veṟṟimai | Gondi: veronḍ | Gondi: varrōl | Toda: peṟɨyi | Toda: peṟ me·ṇ | Tamil: vaṟaḷ | Tamil: veṟi | Kannada: baṟahu | Kannada: baṟi | Kannada: baṟaḍu | Kuwi: var'i | Kota: vera·c | Tamil: veṟitu | Kota: ver a·ḷ | Naikri: vaṭṭi | Toda: peṟ-ōɫ̣ | Tamil: veṟumaṉē | Toda: peṟ mēṇ | Kota: ver im | Tamil: veṟiyaṉ | Kota: verma(.)ṇtamn | Kannada: baṟapa | Gondi: varrore | Malayalam: veṟuma
d5514	consonant-initial-short-nonnasal-apical	0	pending	*vec-	f_wjh6k6ziroz6i;f_zo4ybperem5wg	Konda: veR- (-t-) | Konda: veRis
d5515	consonant-initial-short-nonnasal-apical	0	pending	veṟṟ-ilai	f_gyevubbefq5ms;f_r3tlwhhb4cdni	Tamil: veṟṟ-ilai | Malayalam: veṟṟ-ila
d5517	consonant-initial-short-nonnasal-apical	1	pending	*vec-	f_j3fjebunhac3e;f_naphpbmdnjfli	Kolami: vely | Malto: béru
d5527	consonant-initial-short-nonnasal-apical	1	pending	*vēṇ-ṭta	f_wqzc57bgrf2mi	Gondi: veṭā
d5528	consonant-initial-short-nonnasal-apical	1	pending	*vēṇṭ-V	f_3w6rouu2t2k6e;f_bmepweg5qbyua;f_oe5rngro6opb2;f_oy6o7c3gllbmy;f_p2fr2sdv6dha4;f_qp4ogvfy4dphq;f_qp7soau72eqgk;f_tpw4rvichlshe;f_upumgysnntgb6;f_ux73ks73l2we6	Parji: veṛka | Tamil: viṛ̆aintōṉ | Tulu: boḍji | Tamil: viṛ̆aicci | Parji: veṛkeŋ | Tamil: viṭāy | Tamil: viṛ̆ai | Tamil: viṛ̆aiccu | Tamil: viṛ̆aivu | Gondi: veṛkā
d5535	consonant-initial-short-nonnasal-apical	1	pending	*vēr	f_4wtttyscjsmtc;f_7bukmwspo6g5s;f_fldj5kyn6wlni;f_kb4a4nq3rhgbe	PDr: *verl- | markodi: beru | markodi: ver | Konda: vela
d5538	consonant-initial-short-nonnasal-apical	1	pending	*velg-	d5538;f_5elcnz6bbe6ji;f_7eolfx5sofbkq;f_7p4fp3aec6p34;f_chvghgaohi6qm;f_fnblo24l5qtfm;f_g7rkrzwtwkfiw;f_hagwwuwouhjpg;f_okd2qnn25ambc;f_okjuz3i5wuzuq;f_oy5lsvd3ycni4;f_ps6grn7sq7kcg;f_ua5pcjhsfd6ea	PDr: *velg- | Gondi: valsahtānā | Gondi: velum | Gondi: velmi | Gondi: vallahtānā | Gondi: velūm | Gondi: vallānā | Kolami: veleg ( velg-) | Gondi: valuhtānā | Gondi: velˀ | Konda: velgu gōḍa
d5539	consonant-initial-short-nonnasal-apical	0	pending	vēli	f_2nf54mdefgslm;f_6wxh7nmnm537y;f_pyzi2eqg6br3m;f_sjwud7p4iy6d6	Gondi: velkī | Gondi: vallek | Gondi: valēkī-maṛā | Gondi: valēkī
d5544	consonant-initial-short-nonnasal-apical	1	pending	vēḷ	f_a4e5gecsnjrdy;f_yuvdsgvp56lbm	Tulu: belcaḍe | Tamil: viḷai
d5545	consonant-initial-short-nonnasal-apical	0	pending	**vēḷ	f_ebper67qovf42;f_lhieby6w2bumg	Kurux: belō | Kurux: belxā
d5547	consonant-initial-short-nonnasal-apical	0	pending	vēḷa	f_2szsfxtvcjv5g;f_2uwadr5fp7duq;f_3hnikypua43fu;f_3socd7pwrlloc;f_hgisxspebjkuw;f_j5xcxpdkhd2bw;f_lda2pka5h5fky;f_ptz7lmrpe4zky;f_rbt43amk5tcbq;f_rpokwtjxbbjxw	Gondi: veṛeṛ | Gondi: veḍeṛu ( veḍahku) | Gondi: verer | Gondi: vaṛer | Gondi: varēṛ | Gondi: vereḍi | Gondi: vereṛ | Gondi: varer | Gondi: veḍāgā
d5548	consonant-initial-short-nonnasal-apical	1	pending	*vēt_-	f_cb765cydwc3xe;f_gaplkdugm4gse;f_m2xkzx4mtsar2;f_v5c7ndnnh245s	Brahui: birvē kanning | Brahui: birring | Brahui: birvē | Brahui: birvinging
d5549	consonant-initial-short-nonnasal-apical	1	pending	*vai-	f_leilijrleeeuy	Badaga: kolli bī
d5554	consonant-initial-short-nonnasal-apical	1	pending	**viyVcV-	f_lw3q62lttp2m6	Gondi: vele
