Entry_ID	Family_ID	Language_ID	Language_Outcome	Observed_Outcome	Evidence_Form	Form_ID	Record_Origin	Linked_Database_IDs	Database_Language_ID	Research_Correction	Original	Gloss	Source	Tags	Description	Borrowed_In_Path	Outcome_Note
d4430	d4430	Tulu	R	R	pērmɛ	f_noczetc7phadk	database	f_noczetc7phadk	Tulu		pērmè	fame, glory	dedr			0	Long apical root with noun suffix.
d4410	d4410	Badaga	A	R	hesaru	f_3cq7e62ohzhwe	database	f_3cq7e62ohzhwe	Badaga		hesaru	name, personal name, appellation	hockings-pilotraichoor1992[p. 90, col. 2]	noun uncertain alternate		0	Full name forms versus possible borrowed contracted variant.
d4410	d4410	Badaga	A	R	hesaru	f_wdlts6ldzf5va	database	f_wdlts6ldzf5va	Badaga		hesaru	name, personal name, appellation	hockings-pilotraichoor1992[p. 609, col. 2]	noun uncertain alternate		0	Full name forms versus possible borrowed contracted variant.
d4410	d4410	Badaga	A	R	esaru	f_eurjihkky3pji	database	f_eurjihkky3pji	Badaga		esaru	name, personal name, appellation	hockings-pilotraichoor1992[p. 609, col. 2]	noun uncertain alternate		0	Full name forms versus possible borrowed contracted variant.
d4410	d4410	Badaga	A	R	esaru	f_naa7hebeyils6	database	f_naa7hebeyils6	Badaga		esaru	name, personal name, appellation	hockings-pilotraichoor1992[p. 90, col. 2]	noun uncertain alternate		0	Full name forms versus possible borrowed contracted variant.
d4410	d4410	Badaga	A	A	pēru	f_qyreuylmbafc6	database	f_qyreuylmbafc6	Badaga		pe:ru	name	hockings-pilotraichoor1992[p. 382, col. 2]	noun uncertain		0	Full name forms versus possible borrowed contracted variant.
d4410	d4410	Brahui	R	R	pin	f_sxr2fpz4li47g	database	f_sxr2fpz4li47g	Brahui		pin	name. DED(S, N) 3612	dedr			0	Unextended nasal root.
d4410	d4410	Gadaba	R	R	pidir	f_meesn7fw3fy6w	database	f_meesn7fw3fy6w	Gadaba		pidir	id	dedr;Oll-Gadaba		Oll. S3	0	Same.
d4410	d4410	Gondi	R	R	peder	f_fc5qarcrwu3sg	database	f_fc5qarcrwu3sg	Gondi		peder	id. (<i>Voc.</i> 2408)	dedr	dialect:Gondi:koya:Koya	Ko.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	pediri	f_qri3k5t3bagvq	database	f_qri3k5t3bagvq	Gondi		pediri	id. (<i>Voc.</i> 2408)	dedr;L-Gondi	dialect:Gondi:maria:Maria	Ma. L.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	padur	f_lkcagdaf4kerm	database	f_lkcagdaf4kerm	Gondi		pad(d)ur	id. (<i>Voc.</i> 2408)	dedr	dialect:Gondi:muria:Muria	Mu.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	paddur	f_mtk76eaob7vio	database	f_mtk76eaob7vio	Gondi		pad(d)ur	id. (<i>Voc.</i> 2408)	dedr	dialect:Gondi:muria:Muria	Mu.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	poral	f_dlet53d5jjlm6	database	f_dlet53d5jjlm6	Gondi		poral	id. (<i>Voc.</i> 2408)	dedr;L-Gondi	dialect:Gondi:maria:Maria	L.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	porol	f_dvmm7kec347ws	database	f_dvmm7kec347ws	Gondi		porol	id. (<i>Voc.</i> 2408)	dedr;A-Gondi	dialect:Gondi:adil:Adilabad	A. S.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	porol	f_t4kye3uewlfas	database	f_t4kye3uewlfas	Gondi		porol	id. (<i>Voc.</i> 2408)	dedr;A-Gondi	dialect:Gondi:seoni:Seoni	A. S.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	poroy	f_gcru3gjylyyvy	database	f_gcru3gjylyyvy	Gondi		poroy	id. (<i>Voc.</i> 2408)	dedr;L-Gondi	dialect:Gondi:maria:Maria	L.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	paroi	f_bd4lxossfwpju	database	f_bd4lxossfwpju	Gondi		paroi	id. (<i>Voc.</i> 2408)	dedr	dialect:Gondi:muria:Muria	Mu.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	parōl	f_ijgktminyiwca	database	f_ijgktminyiwca	Gondi		parōl	id. (<i>Voc.</i> 2408)	dedr;Ph-Gondi	dialect:Gondi:mandla:Mandla	Ph.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	paṛōl	f_ix7jvjnac6v7e	database	f_ix7jvjnac6v7e	Gondi		paṛōl	id. (<i>Voc.</i> 2408)	dedr;Tr-Gondi	dialect:Gondi:betul:Betul	Tr.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Gondi	R	R	parroi	f_oxgjtxfpywxlu	database	f_oxgjtxfpywxlu	Gondi		parroi	id. (<i>Voc.</i> 2408)	dedr	dialect:Gondi:muria:Muria	Mu.	0	Full forms with medial/final apical assimilation or variation, initial vowel retained.
d4410	d4410	Kannada	R	R	pesar	f_q6urzbhv4lans	database	f_q6urzbhv4lans	Kannada		pesar(u)	name, appellation; greatness, fame, celebrity	dedr			0	Full palatal-r formation.
d4410	d4410	Kannada	R	R	pesaru	f_m4ajf6zcq6hlu	database	f_m4ajf6zcq6hlu	Kannada		pesar(u)	name, appellation; greatness, fame, celebrity	dedr			0	Full palatal-r formation.
d4410	d4410	Kannada	R	R	pesarisu	f_m5wifw6vs7ewa	database	f_m5wifw6vs7ewa	Kannada		pesarisu	to name, mention, tell	dedr			0	Full palatal-r formation.
d4410	d4410	Kodagu	O	O	peda	f_n6n67b6zrvjtq	database	f_n6n67b6zrvjtq	Kodagu		peda	name	dedr			0	Final r loss; medial dental retained.
d4410	d4410	Kolami	B	B	pe·r ( pe·ḍl)	f_kxyifqe75odry	database	f_kxyifqe75odry	Kolami		pe·r ( pe·ḍl)	name	dedr	pl		0	K03 explicitly Telugu loan.
d4410	d4410	Konda	A	R	pēr	f_trdmaoxxfxtxw	database	f_trdmaoxxfxtxw	Konda		pēr(u)	id	dedr			0	Contracted long form versus unexplained dental-initial regional variant.
d4410	d4410	Konda	A	R	pēru	f_kuqavaadcnvkg	database	f_kuqavaadcnvkg	Konda		pēr(u)	id	dedr			0	Contracted long form versus unexplained dental-initial regional variant.
d4410	d4410	Konda	A	A	dōr	f_pmx24rcxaxyja	database	f_pmx24rcxaxyja	Konda		dōr	id	dedr;BB-Konda		BB	0	Contracted long form versus unexplained dental-initial regional variant.
d4410	d4410	Koraga	R	R	podari	f_u4h6nlyls5htu	database	f_u4h6nlyls5htu	Koraga		podari	id	dedr	dialect:Koraga:onti:Onti	O.	0	Full dental and final rhotic.
d4410	d4410	Koraga	R	R	hudari	f_xylnjsakjedd4	database	f_xylnjsakjedd4	Koraga		hudari	id	dedr	dialect:Koraga:tappu:Tappu	T.	0	Full dental and final rhotic.
d4410	d4410	Kota	R	R	pēr	f_pvvibuu6me5ag	database	f_pvvibuu6me5ag	Kota		pēr	name	wolf-kota[p. 34, entry 15]			0	Contracted noun.
d4410	d4410	Kota	R	R	pe·r	f_ziwy2qglliwmc	database	f_ziwy2qglliwmc	Kota		pe·r	name	dedr			0	Contracted noun.
d4410	d4410	Kui	O	O	paḍa	f_5t5ew777q27le	database	f_5t5ew777q27le	Kui		paḍa	id	dedr			0	Internal changes/contraction, no initial pr cluster.
d4410	d4410	Kui	O	O	pāru	f_wen4vrt3xdeym	database	f_wen4vrt3xdeym	Kui		pāru	id	dedr;K-Kui		K.	0	Internal changes/contraction, no initial pr cluster.
d4410	d4410	Kurux	R	R	pińjnā	f_ro2zwstg3crfq	database	f_ro2zwstg3crfq	Kurux		pińjnā	to name	dedr			0	Unextended naming verb, no comparable medial r.
d4410	d4410	Kuwi	A	A	dāru	f_6krbimtwuv52o	database	f_6krbimtwuv52o	Kuwi		dāru	id	dedr;Ḍ-Kuwi		Ḍ.	0	Dental-initial regional formation, exact pathway uncertain.
d4410	d4410	Kuwi	A	A	dōru	f_eyiy5htitpwhc	database	f_eyiy5htitpwhc	Kuwi		dōru	id	dedr;S-Kuwi;Isr-Kuwi		S. Isr.	0	Dental-initial regional formation, exact pathway uncertain.
d4410	d4410	Kuwi	A	A	dōrū	f_tdb6s53vm6alw	database	f_tdb6s53vm6alw	Kuwi		dōrū	id	dedr;F-Kuwi		F.	0	Dental-initial regional formation, exact pathway uncertain.
d4410	d4410	Kuwi	A	A	dōru ki	f_zlzu4xo2r3r4s	database	f_zlzu4xo2r3r4s	Kuwi		dōru ki-	to praise	dedr;Isr-Kuwi		Isr.	0	Dental-initial regional formation, exact pathway uncertain.
d4410	d4410	Malayalam	R	R	peyar	f_4hg6ucyh4ykwu	database	f_4hg6ucyh4ykwu	Malayalam		peyar	name	dedr			0	Same.
d4410	d4410	Malayalam	R	R	piyar	f_2xg3n664fzzii	database	f_2xg3n664fzzii	Malayalam		piyar	name	dedr			0	Same.
d4410	d4410	Malayalam	R	R	pēr	f_rwz6vh2f3wdr6	database	f_rwz6vh2f3wdr6	Malayalam		pēr	a name, as it were the duplicate of a person or thing; a person, individual	dedr			0	Same.
d4410	d4410	Malto	R	R	pinje	f_qedy35l6yg5e2	database	f_qedy35l6yg5e2	Malto		pinje	id	dedr			0	Same.
d4410	d4410	Manda	A	A	dar	f_wyogxcxv3r7j4	database	f_wyogxcxv3r7j4	Manda		dar	id	dedr			0	Short low-vowel regional variant.
d4410	d4410	Naiki	A	A	pēr	f_mfdmbl6yzxh7e	database	f_mfdmbl6yzxh7e	Naiki		pēr	(-l) id	dedr	pl		0	Possible loan by regional comparison, not explicitly proven here.
d4410	d4410	Naikri	B	B	pēr ( pēḍḷ)	f_geo6iaj3rabyu	database	f_geo6iaj3rabyu	Naikri		pēr ( pēḍḷ)	id	dedr	pl		0	Same explicit attribution.
d4410	d4410	Parji	R	R	pidir	f_6figggspn45fi	database	f_6figggspn45fi	Parji		pidir	id	dedr			0	Full medial dental and final r.
d4410	d4410	Pengo	A	A	tōr	f_skcgupkssp2hs	database	f_skcgupkssp2hs	Pengo		tōr	id	dedr			0	Same issue with voiceless initial.
d4410	d4410	Tamil	R	R	peyar	f_duh4ipt7qqghk	database	f_duh4ipt7qqghk	Tamil		peyar	name; reputation, renown, fame; person; shape, form, substance	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	piyar	f_rf2js4f4pqmrm	database	f_rf2js4f4pqmrm	Tamil		piyar	name; reputation, renown, fame; person; shape, form, substance	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	pēr	f_7iu3wgx6xs3qc	database	f_7iu3wgx6xs3qc	Tamil		pēr	name; person, individual; living thing; praise, fame	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	peyaraṉ	f_qwok5g2xwotlu	database	f_qwok5g2xwotlu	Tamil		peyaraṉ	one who bears a name; (alsopēraṉ) grandson (as bearing the grandfather's name), grandfather	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	peyartti	f_f6eppsqb4czka	database	f_f6eppsqb4czka	Tamil		peyartti	granddaughter, grandmother	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	pērtti	f_q3ctpbqfodwxo	database	f_q3ctpbqfodwxo	Tamil		pērtti	granddaughter, grandmother	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	peyarkku	f_5b4cgeldywlby	database	f_5b4cgeldywlby	Tamil		peyarkku	nominally, for form's sake	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Tamil	R	R	peyariya	f_zq2qvofqw2y4s	database	f_zq2qvofqw2y4s	Tamil		peyariya	having a name	dedr			0	Full and contracted forms, no r promotion.
d4410	d4410	Telugu	R	R	pēru	f_ljsqftje6a52q	database	f_ljsqftje6a52q	Telugu		pēru	name, designation, reputation, fame, celebrity	dedr			0	Contracted long root, no apical displacement.
d4410	d4410	Toda	R	R	pø·r	f_5z525u5xvp42u	database	f_5z525u5xvp42u	Toda		pö·r	id	dedr			0	Contracted noun and derivative.
d4410	d4410	Toda	R	R	pø̄r	f_nncy7eudmxtdi	database	f_nncy7eudmxtdi	Toda		pöːr	(1) name	bhaskararao-toda2025[p. 207, entry 5];emeneau-toda1984[p. 12];bhaskararao-toda-notes[p. 142]	noun		0	Contracted noun and derivative.
d4410	d4410	Toda	R	R	pø̄śf-	f_hpfdlakww23wo	database	f_hpfdlakww23wo	Toda		pöːšf-	to name (with pöːr as object), to give a name	bhaskararao-toda2025[p. 207, entry 22];emeneau-toda1984[p. 40];bhaskararao-toda-notes[p. 142]	verb tr		0	Contracted noun and derivative.
d4410	d4410	Toda	R	R	pø̄śt-	f_jrqejstn5lrye	database	f_jrqejstn5lrye	Toda		pöːšt-	to name (with pöːr as object), to give a name	bhaskararao-toda2025[p. 207, entry 22];emeneau-toda1984[p. 40];bhaskararao-toda-notes[p. 142]	verb tr variant		0	Contracted noun and derivative.
d4410	d4410	Toda	R	R	pø·šf- (pø·št-)	f_uilp4c5wvisui	database	f_uilp4c5wvisui	Toda		pö·šf- (pö·št-)	to name (withpö·ras object)	dedr			0	Contracted noun and derivative.
d4410	d4410	Tulu	R	R	pudarɯ	f_mnfltwxckjkti	database	f_mnfltwxckjkti	Tulu		pudarů	name, appellation; fame, celebrity, reputation	dedr			0	Full medial dental and final r.
d4410	d4410	Tulu	R	R	hudari	f_tjrh4xfmvldbu	database	f_tjrh4xfmvldbu	Tulu		hudari	name	dedr		LSB 2.3	0	Full medial dental and final r.
d4410	d4410	markodi	R	R	perə	f_52bd5bhnbo3ec	database	f_52bd5bhnbo3ec	markodi		peɾə	Name	canvin2025	dialect:markodi:markodi_vannarkadav:Vannarkadav		0	Contracted and consonant-cluster regional variants; no initial apical promotion.
d4410	d4410	markodi	R	R	pera	f_tcnchq7yrmfo4	database	f_tcnchq7yrmfo4	markodi		pera	Name	canvin2025	dialect:markodi:markodi_ennappara:Ennappara		0	Contracted and consonant-cluster regional variants; no initial apical promotion.
d4410	d4410	markodi	R	R	putrᵘ	f_ye35foidf4tjc	database	f_ye35foidf4tjc	markodi		put̪rᵘ	Name	canvin2025	dialect:markodi:markodi_pannithadam:Pannithadam		0	Contracted and consonant-cluster regional variants; no initial apical promotion.
d4750	d4750	Badaga	O	O	maggi	f_2o2pxy7f54h3y	database	f_2o2pxy7f54h3y	Badaga		maggi	blunt	hockings-pilotraichoor1992[p. 442, col. 2]	adj uncertain		0	Internal assimilation or contact, no initial mr evidence.
d4750	d4750	Badaga	O	O	maggu	f_6gbhcr5rjksqa	database	f_6gbhcr5rjksqa	Badaga		maggu	1. to become blunt, become even; 2. to sink down, settle down, disintegrate	hockings-pilotraichoor1992[p. 442, col. 2]	verb intr uncertain		0	Internal assimilation or contact, no initial mr evidence.
d4750	d4750	Kannada	O	R	maṛ̆a	f_egg6aph4f3pgm	database	f_egg6aph4f3pgm	Kannada		mar̤a	dimness	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	R	maṛ̆gu	f_h2uxajyzxrejk	database	f_h2uxajyzxrejk	Kannada		mar̤gu	to grow dim or faint, disappear or perish	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	R	maṛ̆gisu	f_yxwzvm2jgeyds	database	f_yxwzvm2jgeyds	Kannada		mar̤gisu	to cause to disappear, cause to perish, destroy	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	R	maṛ̆al	f_phyzyojspin3y	database	f_phyzyojspin3y	Kannada		mar̤al	the eyes to become dim	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	O	maggu	f_i4trzhz3xlef4	database	f_i4trzhz3xlef4	Kannada		maggu	to grow wan or sallow, become pale, grow faint or dim as gold, vanish away, disappear as colour, grow dirty, rusty or mouldy, perish, die away, become strengthless as a horse, vanish, disappear as a person	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	O	maggisu	f_iopqf3fcmrfem	database	f_iopqf3fcmrfem	Kannada		maggisu	to cause to vanish	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	O	maŋku	f_a52mlymgbdqq2	database	f_a52mlymgbdqq2	Kannada		maṅku	dimness, want of lustre, obscurity of intellectual perception, confusion of mind, silliness, stupidity, stubbornness	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	O	maŋkutana	f_gvsrtibdp3kky	database	f_gvsrtibdp3kky	Kannada		maṅkutana	confused, stupid, silly behaviour	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	O	mañju	f_of6areb2pl2dm	database	f_of6areb2pl2dm	Kannada		mañju	dimness of sight, obscurity (of intellectual perception)	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kannada	O	O	maka	f_r3ttd6ptoowzm	database	f_r3ttd6ptoowzm	Kannada		maka	state of being not bright or dim	dedr			0	Full apical and internal assimilation.
d4750	d4750	Kota	O	O	mak	f_zcxfhovuqx5pe	database	f_zcxfhovuqx5pe	Kota		mak	state of unconsciousness	dedr			0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kota	O	O	makl	f_25m46vumxipui	database	f_25m46vumxipui	Kota		makl	state of unconsciousness	dedr			0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kota	O	O	mak- (maky-)	f_mc5cgfrv7orvk	database	f_mc5cgfrv7orvk	Kota		mak- (maky-)	to fall into unconsciousness	dedr			0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kota	O	O	mag- (magy-)	f_7ot44q6n7usn2	database	f_7ot44q6n7usn2	Kota		mag- (magy-)	(light) becomes less, lose colour (e.g. withering flower), (face) become ugly (through smallpox, etc.)	dedr			0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kota	O	O	maŋg- (maŋgy-)	f_sruadlogsjoxo	database	f_sruadlogsjoxo	Kota		maŋg- (maŋgy-)	(light) becomes less, lose colour (e.g. withering flower), (face) become ugly (through smallpox, etc.)	dedr			0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kota	O	O	mang-	f_paqsbsybgtn7q	database	f_paqsbsybgtn7q	Kota		mang-	“(light) becomes less, lose color (e.g. withering flower), (face) becomes ugly (through small pox, etc.)	wolf-kota[p. 23, entry 29]			0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kota	O	O	mangy-	f_blr7mu4oarcvu	database	f_blr7mu4oarcvu	Kota		mangy-	“(light) becomes less, lose color (e.g. withering flower), (face) becomes ugly (through small pox, etc.)	wolf-kota[p. 23, entry 29]	variant		0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	Kui	O	O	manguri	f_hp5j3jmjjwxlu	database	f_hp5j3jmjjwxlu	Kui		manguri	dusk, twilight	dedr			0	Nasal/velar assimilation; no initial mr evidence.
d4750	d4750	Kurux	R	R	maṛxnā	f_edxdcgz7sz6n4	database	f_edxdcgz7sz6n4	Kurux		maṛxnā	to get dirty, soiled, lose brightness or freshness, be ashamed, grow exhausted, be spent	dedr			0	Retained apical order.
d4750	d4750	Malayalam	O	R	maṛ̆unnanē āka	f_h2fiq2vugdwqu	database	f_h2fiq2vugdwqu	Malayalam		mar̤unnanē āka	to grow blunt	dedr			0	Retained approximant phrase and medial nasal assimilation.
d4750	d4750	Malayalam	O	O	maŋŋuka	f_frsvpinzlvi3y	database	f_frsvpinzlvi3y	Malayalam		maṅṅuka	to grow dim, wan, pale	dedr			0	Retained approximant phrase and medial nasal assimilation.
d4750	d4750	Malayalam	O	O	maŋŋul	f_4nfa4wswz5azq	database	f_4nfa4wswz5azq	Malayalam		maṅṅul	dimness, fading light, cloudy sky	dedr			0	Retained approximant phrase and medial nasal assimilation.
d4750	d4750	Malayalam	O	O	maŋŋiram	f_zlywyvl6zufxk	database	f_zlywyvl6zufxk	Malayalam		maṅṅiram	dimness, fading light, cloudy sky	dedr			0	Retained approximant phrase and medial nasal assimilation.
d4750	d4750	Malayalam	O	O	maŋku	f_azxcicntcw6r4	database	f_azxcicntcw6r4	Malayalam		maṅku	chaff, blighted ears	dedr			0	Retained approximant phrase and medial nasal assimilation.
d4750	d4750	Malto	R	R	maṛɣe	f_us4chhgu6ci5i	database	f_us4chhgu6ci5i	Malto		maṛg̣e	to become black	dedr			0	Retained apical/velar formations.
d4750	d4750	Malto	R	R	maṛɣro	f_ddrmemectfud2	database	f_ddrmemectfud2	Malto		maṛg̣ro	black	dedr			0	Retained apical/velar formations.
d4750	d4750	Malto	R	R	maṛɣru	f_azpxeutk3e6k4	database	f_azpxeutk3e6k4	Malto		maṛg̣ru	name of a tree, the bark of which is black	dedr			0	Retained apical/velar formations.
d4750	d4750	Malto	R	R	maṛɣtre	f_ynohbt256yswq	database	f_ynohbt256yswq	Malto		maṛg̣tre	to blacken, cause sorrow, make sad	dedr			0	Retained apical/velar formations.
d4750	d4750	Tamil	O	R	maṛ̆u	f_4ue6u65cufp54	database	f_4ue6u65cufp54	Tamil		mar̤u	blunt	dedr			0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	R	maṛ̆uku	f_fnxlkcywxenx6	database	f_fnxlkcywxenx6	Tamil		mar̤uku (mar̤uki-)	to become blunt, be dim or obscure	dedr	verb Tamil-class-3 weak	(maṛ̆uki-)	0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	R	maṛ̆ukku	f_bqkkq6seqaprg	database	f_bqkkq6seqaprg	Tamil		mar̤ukku (mar̤ukki-)	to blunt, dull, obscure as lustre or glory, deprive the intellect of its keenness	dedr	verb Tamil-class-3 weak	(maṛ̆ukki-)	0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	R	maṛ̆uŋku	f_jzudadykwjyw6	database	f_jzudadykwjyw6	Tamil		mar̤uṅku (mar̤uṅki-)	to be blunt or dull (as an edge or point), be obscured, be deprived of lustre or glory, fade, disappear, be lost, become dull in feeling, lose keenness of intellect, be dim, obscure (as the sun or moon in an eclipse or behind a cloud)	dedr	verb Tamil-class-3 weak	(maṛ̆uŋki-)	0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	R	maṛ̆uŋkal	f_44gv5moe7kny6	database	f_44gv5moe7kny6	Tamil		mar̤uṅkal	that which is blunt, dim or unpolished, blockhead, shameless person	dedr			0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	R	maṛ̆ukkam	f_yeysro42fabim	database	f_yeysro42fabim	Tamil		mar̤ukkam	bluntness, reduced circumstances, dimness, cloudiness, obscurity of the sun in an eclipse, fading as of a colour, dullness of intellect as from age or a disease	dedr			0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	R	maṛ̆a	f_ja5uhdb6ztkj4	database	f_ja5uhdb6ztkj4	Tamil		mar̤a	confusion of mind	dedr			0	Full approximant versus independently medially assimilated forms.
d4750	d4750	Tamil	O	O	makku	f_i6fln6ieddvpc	database	f_i6fln6ieddvpc	Tamil		makku (makki-)	to die, perish, become dull, decay as fruits, moulder, be spoiled as by dampness; sluggishness, doltishness, ignorant person, dullard	dedr	noun verb Tamil-class-3 weak	(makki-)	0	Full approximant versus independently medially assimilated forms.
