Group_ID	Display_Form	Display_Gloss	Head_Strategy	N_Records	N_Attested	N_Telugu_Records	Languages	Reconstructions	Reconstruction_IDs	Reconstructed_Input_Flags	Comparative_Input_Flags	Telugu_Forms	Status	Scope	In_Independent_Input_Screen	In_Prior_Cluster_Triage	In_Local_Stop_Process_Audit
d3684	**nī		krishnamurti-pfeiffer	52	50	2	Badaga;Brahui;Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kui;Kurux;Kuwi;Malayalam;Malto;Manda;Naiki;Naikri;Parji;Pengo;Tamil;Telugu;Toda;Tulu	**nī | *njīn	d3684;f_674vwmyfejz74		geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nīvu (nī-, nin-) | īvu (nī-, nin-)	entry	not-in-current-full-casebook	1	0	0
d3685	*nī-	to abandon	krishnamurti-pfeiffer	37	32	2	Kannada;Kodagu;Kota;Malayalam;Tamil;Telugu;Toda	*nī- | *nīg- | *nī	d3685;f_7j2wgk74cmovk;f_7ls4dhtenoads;f_7ua4qwhc37wru;f_7wih6vx27kbvc		long-vowel-apical-control	nī̃gu | ī̃gu	entry	not-in-current-full-casebook	0	0	0
d3686	*īg-		merriam-pdr	5	3	1	Kolami;Telugu;Tulu	*īg-	d3686;f_ttv5dk4hrdrv2			ī̃gu	entry	not-in-current-full-casebook	0	0	0
d3687	*ńīnʒ-		merriam-pdr	47	45	4	Badaga;Gondi;Kannada;Kodagu;Kolami;Konda;Koraga;Kota;Malayalam;Pengo;Tamil;Telugu;Toda;Tulu	*ńīnʒ-	d3687;f_ne2yrlwmuwuiu	long-vowel-apical-control	long-vowel-apical-control;nonapical-control	ī̃dulāḍu | ī̃du | ī̃ta | ī̃takā̃ḍu	entry	not-in-current-full-casebook	0	0	0
d3688	*nī-n	; thou; you	krishnamurti-pfeiffer	59	53	2	Badaga;Brahui;Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kui;Kurux;Kuwi;Malayalam;Malto;Manda;Naiki;Naikri;Parji;Pengo;Tamil;Telugu;Toda;Tulu	*nī-n | *nin | *nīm | **nīm | *njīm | *nim	d3688;f_5m5g5vxj5hj3c;f_hbrxtno5pirxs;f_jnk2f2trq4tkm;f_kxl3fmtv2s4bg;f_p2zsnyddkxjk6	long-vowel-apical-control;nonapical-control;short-vowel-apical	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	īru (mī-, mim-) | mīru (mī-, mim-)	entry	not-in-current-full-casebook	1	0	0
d3689	nīmba (nīmbi-)		dedr-reflex	10	8	0	Kui;Kuwi	*nī- (?)	f_b4hykaktd3i3a		long-vowel-apical-control		entry	not-in-current-full-casebook	1	0	0
d369	ār		dedr-reflex	12	10	1	Konda;Malayalam;Pengo;Tamil;Telugu;Tulu	*ār-	f_kcxhwlabo7o4k	long-vowel-apical-control	long-vowel-apical-control;postapical-cluster;short-vowel-apical	ānu	entry	not-in-current-full-casebook	1	0	0
d3690	*kaṇ-ṇīr	tear; water	krishnamurti-pfeiffer	125	97	3	Badaga;Brahui;Gadaba;Kannada;Kodagu;Kolami;Konda;Kota;Kui;Malayalam;Naiki;Naikri;Parji;Tamil;Telugu;Toda;Tulu;markodi	*kaṇ-ṇīr | *nīr | *ńīr-	d3690;f_6tbxb2ujqrmrw;f_7upqbzhnb4hoq;f_beiptndgupkxa;f_mmtot2rjx6c6e	geminate-apical-control;long-vowel-apical-control;postapical-cluster;short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	īmiri | nīru | nīḷḷu	entry	not-in-current-full-casebook	1	0	0
d3691	*nīv-		merriam-pdr	25	22	2	Badaga;Kannada;Kolami;Kota;Kui;Kurux;Tamil;Telugu;Toda;Tulu	*nīv- | *nivur-	d3691;f_p4sbzxkvab2q2;f_wx2s6vk276qhi	nonapical-control	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nivuru | nimuru	entry	not-in-current-full-casebook	1	0	0
d3692	*nī-	be elongated	krishnamurti-pfeiffer	89	85	1	Badaga;Kannada;Kodagu;Konda;Kota;Kui;Kuwi;Malayalam;Tamil;Telugu;Toda;Tulu	*nī- | *nī- (< *niw-V-) | *nī | *nīḷ-	d3692;f_4ql6bklp47qje;f_7mmti6y4tn7by;f_iyh5u2qjitlvu	long-vowel-apical-control	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nīlugu	entry	not-in-current-full-casebook	1	0	0
d3693	*niɣd_-		merriam-pdr	25	23	3	Gadaba;Gondi;Kannada;Konda;Malayalam;Manda;Naiki;Parji;Pengo;Tamil;Telugu	*niɣd_-	d3693;f_4nbrldtrv3ase		long-vowel-apical-control;nonapical-control	nīṟu | niguṟu | nivuṟu	entry	not-in-current-full-casebook	1	0	0
d3694	nukam		dedr-reflex	11	9	1	Kannada;Kodagu;Kota;Malayalam;Tamil;Telugu;Tulu	*nÙg-	f_sodbp3m5bdqje	nonapical-control	nonapical-control	noga	entry	not-in-current-full-casebook	0	0	0
d3695	nukar		dedr-reflex	8	6	1	Malayalam;Tamil;Telugu	*nōr- (?)	f_2x2qpjpv7gxue	long-vowel-apical-control	nonapical-control	nōru	entry	not-in-current-full-casebook	1	0	0
d3696	nuknā		dedr-reflex	8	6	0	Kurux;Malto	*nuk	f_4atyfcndrnkco	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3697	*nunVq- / *nunVq-i-		krishnamurti-pfeiffer	28	24	0	Badaga;Brahui;Kannada;Koraga;Kota;Kurux;Malto;Tamil;Toda;Tulu	*nunVq- / *nunVq-i- | *nunVq- / *nunVq-i | *nuŋ- (*-n-?) | **nuṇVkV	d3697;f_3isptg5bb5swq;f_h4tsnlhshmldm;f_mzjnlimeis7p6	postapical-cluster;short-vowel-apical	nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d3698	nuŋku		dedr-reflex	7	5	1	Malayalam;Tamil;Telugu	*nuŋ-	f_efgrybcjg2lms		nonapical-control	nuŋgu	entry	not-in-current-full-casebook	0	0	0
d3699	nusi		dedr-reflex	9	7	1	Gondi;Kannada;Tamil;Telugu	*nus-	f_pi5sxp4jhwlj4	nonapical-control	nonapical-control	nusuma	entry	not-in-current-full-casebook	0	0	0
d37	**acVr-		krishnamurti-pfeiffer	28	25	1	Kannada;Kodagu;Kurux;Malayalam;Tamil;Telugu	**acVr- | **acVr | *asái	d37;f_sdq4s6bkfwn2m;f_voen6a345ylmm	nonapical-control	nonapical-control	asiy-āḍu	entry	not-in-current-full-casebook	0	0	0
d370	*ār-		merriam-pdr	7	5	0	Kolami;Tamil	*ār-	d370;f_vgwgs7fta5adi	long-vowel-apical-control	long-vowel-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3700	nuṇ		dedr-reflex	44	42	6	Badaga;Kannada;Konda;Malayalam;Tamil;Telugu;Tulu	*nuṇ-	f_vbyu7be3dsycq	short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nunupu | nunna | nunu | nunnana | nunnani | nunupari	entry	not-in-current-full-casebook	1	0	0
d3701	nuṇaŋku		dedr-reflex	8	6	0	Malayalam;Tamil	*uṇ-	f_vugwhmhw3iqvi	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3702	nuṇāvu		dedr-reflex	6	4	0	Kannada;Tamil	*nUṇ-a-	f_hhmnvjc7thsvm	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d3703	nuṇai		dedr-reflex	7	5	0	Malayalam;Tamil	*nUṇ-ai	f_3nxsd7gpwmrl6	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d3704	nutampu		dedr-reflex	4	2	0	Tamil;Tulu	*nudamb-	f_s7u7jgcrvl6hm	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3705	*nutsur-		merriam-pdr	13	11	2	Badaga;Gadaba;Kannada;Konda;Malayalam;Tamil;Telugu;Tulu	*nutsur-	d3705;f_inwgezk2ye6ow	nonapical-control	nonapical-control	nosalu | nuduru	entry	not-in-current-full-casebook	0	0	0
d3706	*nūy	well	krishnamurti-pfeiffer	13	10	3	Gondi;Kolami;Konda;Kuwi;Naiki;Naikri;Telugu	*nūy | *nuj-	d3706;f_6z6f6nrvuo4my;f_xo7s3364k235i	nonapical-control	nonapical-control	nuyyi | nuyi | nūyi	entry	not-in-current-full-casebook	0	0	0
d3707	nurampu		dedr-reflex	4	2	0	Tamil;Tulu	*nur-	f_najw2qbxwmnj2	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3708	nuri		dedr-reflex	9	7	0	Kodagu;Malayalam;Tamil	*nur-	f_jq4wfbki6l5lg	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3709	nurumpu		dedr-reflex	5	3	0	Malayalam;Tulu	*nurumb-	f_asd2mxggybdlk	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d371	*ār-		merriam-pdr	7	5	0	Kurux;Malayalam;Tamil	*ār-	d371;f_ztyiouhfoxr2q	long-vowel-apical-control	long-vowel-apical-control		entry	not-in-current-full-casebook	1	0	0
d3710	nurai		dedr-reflex	17	15	3	Badaga;Kannada;Kodagu;Kota;Malayalam;Tamil;Telugu;Tulu	*nur-	f_imw4mhyjzioo4	short-vowel-apical	short-vowel-apical	nuruvu | nucciḷḷu | nurūgu	entry	not-in-current-full-casebook	1	0	0
d3711	*nūr_-		merriam-pdr	7	5	0	Kannada;Kurux;Malto	*nūr_-	d3711;f_77cyob7t2rgou	long-vowel-apical-control	long-vowel-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3712	nuvaṇai		dedr-reflex	7	5	0	Badaga;Kannada;Tamil	*nuvaṇ-	f_c23txfzlyfaay	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3713	nulayuka		dedr-reflex	6	4	0	Badaga;Gondi;Malayalam;Tulu	*nUl-ai-	f_kcqdxmk65wvas	short-vowel-apical	nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3714	*nūẓ	; to squeeze through	krishnamurti-pfeiffer	70	63	3	Badaga;Kannada;Kodagu;Kolami;Konda;Kui;Kurux;Kuwi;Malayalam;Malto;Manda;Pengo;Tamil;Telugu;Tulu	*nūẓ | **nuṭV | *nūẓ-[ug-] | *nūẓ/*nuẓ-V- | *nuẓ-V | **ārVccV	d3714;f_4aq3n7e5dxo6u;f_eet5muyyy33a4;f_ipmi676fgyu6a;f_izj5jlhwmubp6;f_r7qswc5pjvj3k;f_xjmhhlawuixri	long-vowel-apical-control;postapical-cluster;short-vowel-apical	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nusalu | nusulu | nusūgu	entry	not-in-current-full-casebook	1	0	1
d3715	*nuẓ-Vḷ	mosquito	krishnamurti-pfeiffer	30	26	0	Badaga;Gondi;Kannada;Kodagu;Kolami;Koraga;Malayalam;Malto;Parji;Tamil	*nuẓ-Vḷ | *nuẓ-Vḷ/-nk- | *nuḷ- | *nuẓ-nk	d3715;f_5cvzjs3yhnzvy;f_qwi4cwg4k25ki;f_xgqgkkh37hwg4	postapical-cluster;short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3716	nuḷgu		dedr-reflex	6	4	1	Kannada;Telugu;Tulu	*nuḷ-	f_zkmoc6znfjcss	short-vowel-apical	postapical-cluster;short-vowel-apical	nuliyu	entry	not-in-current-full-casebook	1	0	0
d3717	nuḷḷu		dedr-reflex	13	11	3	Kannada;Kota;Malayalam;Tamil;Telugu	*nuḷ-	f_cxwf7nyvllv5o	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	nulumu | nulcu | nulucu	entry	not-in-current-full-casebook	1	0	0
d3718	nuṟuku		dedr-reflex	4	2	0	Kannada;Tulu	*nur_-ug-	f_gzajmgdn7d7ck	short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3719	nuṉi		dedr-reflex	5	3	0	Malayalam;Tamil	*nun-	f_kzs6vntcl7r36	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d372	ār		dedr-reflex	20	13	1	Kannada;Malayalam;Tamil;Telugu;Tulu	*āt-i	f_a2zc7ewnuzszi		long-vowel-apical-control;nonapical-control	āre	entry	not-in-current-full-casebook	1	0	0
d3720	*nū(v)	sesame	krishnamurti-pfeiffer	29	24	6	Gadaba;Gondi;Kolami;Konda;Naiki;Naikri;Parji;Tamil;Telugu	*nū(v) | *nū(w) | *nū | *nū- | *nūv	d3720;f_4zlyzfqglz554;f_5qokzxrizt5iw;f_fzvl7c2mpvuv4;f_o7vta22qhffqa		long-vowel-apical-control;nonapical-control	nuvu | nūniya | nuvvu | nū̃-biṇḍi | nūvu | nūne	entry	not-in-current-full-casebook	1	0	0
d3721	nūkkam		dedr-reflex	7	5	2	Tamil;Telugu	*nūk-	f_33ej327lglwvy			nū̃ka | nūka-mānu	entry	not-in-current-full-casebook	0	0	0
d3722	*nūk-		merriam-pdr	12	10	2	Kannada;Kodagu;Kolami;Tamil;Telugu;Tulu	*nūk-	d3722;f_6tj4lxheveyra		postapical-cluster;short-vowel-apical	nūku | nūkuḍu	entry	not-in-current-full-casebook	1	0	0
d3723	nūxnā		dedr-reflex	5	3	0	Kurux;Malto	*nūq-	f_abu3cxwvdzec6				entry	not-in-current-full-casebook	0	0	0
d3724	nūtnā		dedr-reflex	4	2	0	Kurux;Malto	*nūt-	f_zefotwaxkibvm		nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3725	nūtᵘrnā		dedr-reflex	5	3	0	Kurux;Malto	*nūtr	f_lkbgezsltr36g		nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3726	*nūl-		merriam-pdr	59	57	11	Badaga;Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Koraga;Kota;Kui;Kurux;Kuwi;Malayalam;Manda;Parji;Pengo;Tamil;Telugu;Toda;Tulu;markodi	*nūl-	d3726;f_7ojncrhq6gtkg	long-vowel-apical-control	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nuliyu | nulivu | nūlu | nulincu | nulcu | nulupu | nulumu | nuli | nulpu | nulaka | nulucu	entry	not-in-current-full-casebook	1	0	0
d3727	u·r- (u·ṭ-)		dedr-reflex	12	10	0	Badaga;Gadaba;Kolami;Naiki;Naikri;Parji	*ńūṛ-	f_xedqdqt5hn7go	long-vowel-apical-control	long-vowel-apical-control;nonapical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3728	*nūl	thread	krishnamurti-pfeiffer	100	97	13	Badaga;Brahui;Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kuwi;Malayalam;Manda;Parji;Pengo;Tamil;Telugu;Toda;Tulu	*nūl | *nūd_-	d3728;f_2pui67p3x65qe;f_2pweq3gj4yrbe	long-vowel-apical-control	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nūṟupu | nuṟucu | nuṟumu | nūṟucu | nūrcu | nuggu | nūca | nuṟupu | nūrpu | nūka | nūṟu	entry	not-in-current-full-casebook	1	0	0
d3729	*nūṯ-	hundred	krishnamurti-pfeiffer	63	58	3	Badaga;Gondi;Kannada;Kodagu;Kota;Malayalam;Tamil;Telugu;Toda;Tulu;markodi	*nūṯ- | *nūṯ- (obl. nūṯ-ṯV) | *nūṯ | *nūd_-	d3729;f_3bzvnzph66nqq;f_qdot2shhptgbm;f_td42272jrzpyk;f_zlqxmgxibeh2s	long-vowel-apical-control	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nūṟu | nūṟuvuru | nūṟuguru	entry	not-in-current-full-casebook	1	0	0
d373	a·r- (a·ry-)		dedr-reflex	11	9	0	Badaga;Kota;Toda	*ār-	f_qac7ghdobjl6g	long-vowel-apical-control	long-vowel-apical-control;nonapical-control		entry	not-in-current-full-casebook	1	0	0
d3730	*eg- (*n-)		merriam-pdr	63	61	20	Gondi;Kannada;Kodagu;Kolami;Konda;Koraga;Malayalam;Naiki;Naikri;Tamil;Telugu;Tulu	*eg- (*n-)	d3730;f_kltgz7mzf5uxc	nonapical-control	nonapical-control	egayincu | egacu | egupu | eguḍu | ega | eguvu | eguva | eguru | egavu | egudala | evuru | negavu | egumati | nevayu | egayu | ega diga | egirincu | eydu | egu | negayu	entry	not-in-current-full-casebook	0	0	0
d3731	negaḍi		dedr-reflex	8	6	0	Badaga;Kannada;Tulu	*nIgaḍ-	f_re7aags7asfuk	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3732	*nek-Vḷ	alligator	krishnamurti-pfeiffer	18	5	1	Kannada;Telugu;Tulu	*nek-Vḷ | *nIgaẓ-	d3732;f_2vplaqdmy6nhk;f_7v3b5x4nug37q	nonapical-control	nonapical-control	negaḍu	entry	not-in-current-full-casebook	0	0	0
d3733	neku		dedr-reflex	15	13	2	Kannada;Kota;Tamil;Telugu;Tulu	*ne(g)g-	f_zftat2dhfz45e		nonapical-control	nevva | nevulu	entry	not-in-current-full-casebook	0	0	0
d3734	nekkare		dedr-reflex	6	4	0	Kannada;Tulu	*nekar-	f_f4myzij5hw2yc	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3735	*neɣ-		merriam-pdr	27	25	0	Gadaba;Gondi;Konda;Kui;Kuwi;Malto;Manda;Pengo;Tulu	*neɣ-	d3735;f_2zrziry5mpql2		nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3736	*neñ-cV	mind, heart, pith	krishnamurti-pfeiffer	34	30	1	Badaga;Gondi;Kodagu;Konda;Kota;Kui;Kurux;Kuwi;Malayalam;Manda;Parji;Pengo;Tamil;Telugu;Toda;markodi	*neñ-cV | *nenǯ-	d3736;f_kmmuioln2n5ay;f_qmnprvdfyjk2e;f_u6rqfl6afkm2a	postapical-cluster;short-vowel-apical	nonapical-control;postapical-cluster;short-vowel-apical	nenjili	entry	not-in-current-full-casebook	0	0	0
d3737	neṭi		dedr-reflex	4	2	0	Kannada;Tamil	*neḍ-i	f_vnjly437wwi6c	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3738	neṭu		dedr-reflex	70	68	7	Badaga;Kannada;Konda;Kota;Malayalam;Tamil;Telugu;Toda;Tulu	*neṭ-	f_wqec6jrqmkb74	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	niḍuda | niḍu | niḍivi | niḍupu | niḍucanu | niṭṭ-ūrucu | niṭṭ-ūrupu	entry	not-in-current-full-casebook	1	0	0
d3739	*niṭṭa		krishnamurti-pfeiffer	44	41	10	Badaga;Gondi;Kannada;Konda;Kota;Malayalam;Parji;Tamil;Telugu;Tulu	*niṭṭa | *niṭ-	d3739;f_jeakfizojnid4	geminate-apical-control;postapical-cluster;short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nīṭukā̃ḍu | niṭrincu | nīṭu | neṭramu | nīṭukattiya | niṭramu | niṭra | neṭṭana | nīṭukatte | niṭṭa	entry	not-in-current-full-casebook	1	0	0
d374	ār-āṭṭu		dedr-reflex	6	4	0	Malayalam;Tamil	*ār-āṭ-	f_z43o4t5yrgacq	long-vowel-apical-control	long-vowel-apical-control		entry	not-in-current-full-casebook	1	0	0
d3740	neṭṭil		dedr-reflex	5	3	0	Tamil;Tulu	*neṭil-	f_u36ate4qjuwx2	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3741	nedi		dedr-reflex	6	4	0	Kannada;Koraga;Tulu	*neǯ-i	f_3spkxhcl7q2ro		nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3742	netta		dedr-reflex	7	5	3	Kannada;Telugu	*net- (?)	f_dldstjccn3h7i	nonapical-control	nonapical-control	netta-palaka | nettamu | nettam-āḍu	entry	not-in-current-full-casebook	0	0	0
d3743	*nel	a paddy variety	krishnamurti-pfeiffer	7	4	1	Malayalam;Tamil;Telugu	*nel | *nen-p-	d3743;f_hy6mxi6thdtj2;f_u6flxzfwl4ex2	postapical-cluster;short-vowel-apical	nonapical-control	nemmu	entry	not-in-current-full-casebook	1	0	0
d3744	nemmi		dedr-reflex	4	2	1	Kannada;Telugu	*nem-i	f_jfxkrk4fza74o	nonapical-control	nonapical-control	nemmi	entry	not-in-current-full-casebook	0	0	0
d3745	*nec-	to weave	krishnamurti-pfeiffer	71	66	6	Badaga;Gondi;Kannada;Kodagu;Konda;Kota;Kui;Kurux;Kuwi;Malayalam;Malto;Tamil;Telugu;Toda;Tulu	*nec- | *nec | *ney | *nej- | *nec-/*ney-	d3745;f_a2u3o5vxfycds;f_fgc2wdoxtferc;f_mu3vzyfvefqqw;f_qjcj5t34tdibm	nonapical-control	nonapical-control	nēyincu | nē̃takā̃ḍu | nēyu | nē̃ta | nē̃ta-purugu | nē̃tari	entry	not-in-current-full-casebook	0	0	0
d3746	*ney	; oil	krishnamurti-pfeiffer	59	55	4	Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kui;Kurux;Kuwi;Malayalam;Malto;Manda;Naiki;Naikri;Parji;Tamil;Telugu;Toda;Tulu;markodi	*ney | *ńeṇ- | **ney	d3746;f_kkfvn36wgy5ns;f_myzpkg3reerf4;f_sqazmx7rgpu2y	nonapical-control;short-vowel-apical	long-vowel-apical-control;nonapical-control	nūniya | neyyi | nūne | nēyi	entry	not-in-current-full-casebook	1	0	0
d3747	neytal		dedr-reflex	12	10	0	Kannada;Malayalam;Tamil;Tulu	*nejdal-	f_ijdtzfan2hqr4	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3748	*nej-tor		merriam-pdr	51	49	2	Badaga;Brahui;Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kui;Kuwi;Manda;Naiki;Naikri;Parji;Pengo;Tamil;Telugu;Toda;Tulu	*nej-tor	d3748;f_aov6y3rmzdjjq	nonapical-control	long-vowel-apical-control;nonapical-control	netru | netturu	entry	not-in-current-full-casebook	1	0	0
d3749	niraŋŋuka		dedr-reflex	7	5	1	Malayalam;Telugu	*nIr-aŋ-	f_h7ujuzx36kd5e	short-vowel-apical	short-vowel-apical	nerumu	entry	not-in-current-full-casebook	1	0	0
d375	āral		dedr-reflex	7	5	0	Malayalam;Tamil;Tulu	*āral-	f_yag4laapifbew	long-vowel-apical-control	long-vowel-apical-control		entry	not-in-current-full-casebook	1	0	0
d3750	neraṭu		dedr-reflex	10	8	1	Kannada;Tamil;Telugu;Tulu	*ner-	f_67qzltevvvq3u	short-vowel-apical	short-vowel-apical	neraḍu	entry	not-in-current-full-casebook	1	0	0
d3751	*nernǯal		merriam-pdr	6	4	0	Gondi;Parji	*nernǯal	d3751;f_qiqfohgjdltmg	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3752	nerr		dedr-reflex	4	2	0	Kurux;Malto	*ner	f_q5lm2srlbl7zq	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3753	nel		dedr-reflex	18	16	1	Badaga;Kannada;Kodagu;Kota;Malayalam;Tamil;Telugu;Toda	*nel-	f_c7wvbqkjj7m6a	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nellūru	entry	not-in-current-full-casebook	1	0	0
d3755	*nell-	myrobalan tree, <i>Phyllanthus emblica</i>	krishnamurti-pfeiffer	31	25	1	Badaga;Gondi;Kannada;Kodagu;Konda;Kota;Kui;Kuwi;Malayalam;Parji;Tamil;Telugu;Toda;Tulu	*nell- | *nell-/*nel-V- | *nel- | *nell | *nel-V- | *nel-V	d3755;f_7frzo5lizax24;f_fdwt7mmybeimi;f_gtbtiufvbi7rs;f_pi54p3bmpcfmc;f_r7lkb2e6cx4ig	geminate-apical-control;postapical-cluster;short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nelli	entry	not-in-current-full-casebook	1	0	0
d3756	*evṛ-		merriam-pdr	14	12	0	Gadaba;Gondi;Kolami;Manda;Naikri;Parji;Pengo	*evṛ-	d3756;f_stfappust3ihc	nonapical-control	nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3757	neṟi		dedr-reflex	4	2	0	Tamil;Tulu	*ner_-i-	f_pgqodkzra5buw	short-vowel-apical	nonapical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d3758	*niṯ(V)-nay	yesterday, completed day	krishnamurti-pfeiffer	40	36	1	Badaga;Brahui;Gondi;Irula;Kannada;Kodagu;Konda;Koraga;Kota;Kui;Kuwi;Malayalam;Manda;Tamil;Telugu;Toda	*niṯ(V)-nay | *nēr_- | *niṯ(V)-nal | *niṯ(V)-nāḷ	d3758;f_dj7dui7latlua;f_humrdg3onsylw;f_ktrf2gsijzsbk	long-vowel-apical-control;short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	ninna	entry	not-in-current-full-casebook	1	0	0
d3759	*nejt_-		merriam-pdr	28	26	2	Badaga;Gadaba;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kurux;Malayalam;Malto;Naikri;Tamil;Telugu;Toda;Tulu	*nejt_-	d3759;f_exdgfux3islnc	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	netti | nettamu	entry	not-in-current-full-casebook	1	0	0
d376	āral		dedr-reflex	4	2	0	Malayalam;Tamil	*āral-	f_tafs6mgjdctny	long-vowel-apical-control	long-vowel-apical-control		entry	not-in-current-full-casebook	1	0	0
d3760	neṟṟu		dedr-reflex	12	10	2	Gondi;Kodagu;Tamil;Telugu	*net_-	f_xwizohk4olzxq	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	neppu | neṭṭu	entry	not-in-current-full-casebook	1	0	0
d3761	nendub ( nendbul)		dedr-reflex	9	7	0	Gadaba;Parji	*Nend_-	f_sbpuo7so5yo6u	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d3762	*nēk- (?)		merriam-pdr	11	9	0	Gondi;Naiki	*nēk- (?)	d3762;f_jbnktt4w6ap4w		nonapical-control		entry	not-in-current-full-casebook	0	0	0
d3763	*nēg		merriam-pdr	5	3	0	Gondi;Kui;Kurux	*nēg	d3763;f_nvv7ktpd53vj6		long-vowel-apical-control		entry	not-in-current-full-casebook	0	0	0
d3764	nēŋ		dedr-reflex	15	13	0	Gondi;Kuwi;Manda	*neŋ-	f_z2ktkoybustre		long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d3765	*nēnǯ-		merriam-pdr	35	33	0	Gadaba;Gondi;Konda;Kui;Kurux;Kuwi;Malto;Manda;Parji;Pengo;Tulu	*nēnǯ-	d3765;f_psbmhxc6z2dtk	long-vowel-apical-control	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
