ID	Entry_ID	Compared_Entry_ID	Relation	Direction	Confidence	Source	Evidence
dbia:dbia41:dbia41-ia	f_sbju64mz5uvd4	f_jhfmjbgnw46w2	loan	entry-from-compared	high	dbia[p. 14, no. 41]	Ta. ițți, īțți spear, lance. Ma. itti stick, spear; iſti staff of spear, pike. Ko. ic sword, spear, sharp point. To. ițy, i'ty spear. Ka. içți, iți lance, spear, javelin. Kod. îțți ferrule of stick; i:ți, (Mercara) ï'ți spear. Tu. īți id. Te. ite, ſtiya id. Konda īța id. Kuwi (S) ite id. Skt. ſștí- spear, lance. Pa. ițțhi- id. (Jätaka vi.223, which Pali Text Society Dict. erroneously tries to correct). DICTIONARY 15
dbia:dbia42:1600	f_gydq5ur5glwuk	1600	loan	entry-from-compared	high	dbia[p. 15, no. 42]	Ta. ițţikai brick. Ma. ițţika id. Ko. it gal id. To. ițy, ity xal id. (in poetry). Ka. ițțige, ițțage, ițțangi, īțangi id. Tu. ittige id. Te. it(t)ika id. Kuwi (S) itteke illu tiled house. /Skt. iştakā-, işţikābrick. Pa. ițțhakā- id. Pkt. itthagā- id. U 43 ance.
dbia:dbia43:dbia43-ia	f_galdhvzymnep2	f_4uinmp66p7na6	loan	entry-from-compared	high	dbia[p. 15, no. 43]	Ta. ukkirāņam storehouse for provisions, granary; ukkirāņi storekeeper, steward. Ma. ugrānam (g, not k) storehouse, granary. Ka. ugrāņa id., treasury; ugrāņi storekeeper. Tu. ugrāņa, ugrāṇige storeroom; ugrāņi storekeeper, steward. Te. ugrāṇamu storehouse, storeroom. /Mar. ugrāņi gathering in of moneys due, sum aggregate of moneys collected.
dbia:dbia44:dbia44-ia	f_j7lty634bqzue	f_4zspfhuyozpji	loan	entry-from-compared	high	dbia[p. 15, no. 44]	Ta. uti (-pp-, -tt-) to swell, increase in size; rise, appear (as a heavenly body), come into existence, be born; utippu birth, appear- Ma. udikka (d, not t) to rise; udyal (d, not t) the rising sun. Ko. ut- (uty-) (sun, moon) rises; utn the east. To. wït- (wïty-) to increase (rain, wind), rise in pride; ut- (uty-) to increase (song-word; borrowed). Ka. uday(i)su, udisu to rise, be born. Kod. udi- (udip-, udic-) (sun) rises. Tu. udiyuni, udipini to rise (as the sun), be generated; udipāvuni to beget; udi, udaya rising of the sun, moon, or other heavenly bodies; udupu act of coming into existence. Te. udayamu rising of the sun, etc.; udayincu to rise, be born. /Skt. ud-i to rise; vin. udaya-.
dbia:dbia45:1767	f_rncrvxvsx3yqa	1767	loan	entry-from-compared	high	dbia[p. 15, no. 45]	Ta. uttaravu answer, reply; order, command, grant, leave; uttaram answer, reply. Ma. uttaravu command, leave; uttaram answer; command, letter. Ko. utarv permission, order. To, uturm (obl. uturt-) permission, order. Ka. uttara answer, reply; a mandate. Te. uttaruvu order, command, permission, leave; uttaramu answer, reply; letter, epistle. / Skt. uttara answer, reply. L. V.R. 1934, 261.
dbia:dbia46:1921	f_7atjtaq67trlk	1921	loan	entry-from-compared	high	dbia[p. 15, no. 46]	Ta. utakam water; utakännam food and drink. Ma. udakam (d, not t) water. Ko. udk broth (esp. made from meat). Ka. udaka water. Tu. udaka id. Te. udakamu id. /Skt. udaka water.
dbia:dbia47:2055	f_2elzu3tzudm3e	2055	loan	entry-from-compared	high	dbia[p. 15, no. 47]	Ta. uttiyokam effort, exertion; business, employment. Ma. udyõgam exertion, industry; office, employment. Ko. udye v government appointment; udye.ga'rn government official. To. udy government appointment. Ka, udyoga exertion; business, an occupation, an office. Tu, udyoga exertion; business, occupation, employment. Te. udyogamu exertion; work, employment, occupation, office. /Skt. udyoga- act of undertaking, exertion. 16 DRAVIDIAN BORROWINGS FROM INDO-ARYAN 1 Ka. unne 51
dbia:dbia48:2096	f_prft3kuly7tdy	2096	loan	entry-from-compared	high	dbia[p. 16, no. 48]	Ma. unnam stuffing, the cotton of the silk-cotton tree. wool. Te. unni wool. /Pkt. uņņā-, unna wool (< Skt. úrņā- id.).
dbia:dbia49:2441	f_bddvfrkxufohw	2441	loan	entry-from-compared	high	dbia[p. 16, no. 49]	To. uby heat. Ka. ubbe heat, steam. Tu. ube steam. Te. ubba closeness of weather, sultriness, heat. Kol. uba, (Haig) ubbā heat of sun. Nk. ubba id. /Mar. ūb, ub heat (cf. H. übh; < *umbha- (cf. Pischel $267] < Pkt. umha- < Skt. ūşman-).
dbia:dbia4:630	f_jdinsi3bpn3as	630	loan	entry-from-compared	high	dbia[p. 9, no. 4]	Ta. akkam price of grain. Ko. agm rate at which measures of grain are sold for the rupee. Ka. agga, hagga price, cheapness, cheap. Tu. agga cheapness; aggalāsy, aggysy cheap. Te. agguva cheapness; (K) agguvu price. /Skt. argha- value, price. Pa. Pkt. aggha- id.
dbia:dbia50:dbia50-ia	f_imkhzyg3xfze2	f_4l5e2le7l5jgw	loan	entry-from-compared	low	dbia[p. 16, no. 50]	Ta. upparikai, uparikai upper story. Ka. upparige palace, upper story of a house. Tu. upparige upper story of a house. Te. uppariga, upparige id. Skt. upakārikā- palace; ? influenced by upari.
dbia:dbia51:2112	f_4lzue2zjdarxg	2112	loan	entry-from-compared	high	dbia[p. 16, no. 51]	Ta. ūmattai, ūmattam, ūmattu thorn-apple, Datura. Ma. ummam, ummattu D. metel. Ko. umat D. stramonium. Ka. um(m)atta, ummata, ummat(t)i, ummutta, ummetti thorn-apple, D. metel and fastuosa. Tu. ummuta purple thorn-apple, D. fastuosa; umbuge, umbucce, umbè whiteflowered thorn-apple, D. alba. Te. ummet(t)a D. alba and fastuosa. /Skt. unmatta D. metel and fastuosa. Pkt. ummatta- id. (DNM). (D. fastuosa Linn.; var. alba (D. alba Nees = D. metel Roxb.). D. metel Linn.)
dbia:dbia52:dbia52-ia	f_aavs4um53fb5g	f_44rosyetgr5yi	loan	entry-from-compared	high	dbia[p. 16, no. 52]	Ta. ulakam, ulaku the earth, world, country, mankind, usage, sky; ulakattār people of the world, great men; ulakar, ulakor people of the world; ulak-iyal custom; ulokam the world. Ma. ulakam, ulaku world, earth. Ko. olgm (obl. olgt-) the world. /Skt. uloká-, lokáworld.
dbia:dbia54:2244	f_cm4sn7xwal3oi	2244	loan	entry-from-compared	high	dbia[p. 16, no. 54]	Ta. uvā, uvavu, vāvu full moon, new moon. Ma. uvā fullness; uvāvu full moon; vāvu change of moon (chiefly full moon), holiday. Ko. una v full moon (un full); ața'v 8th day after new moon or after full moon (aŭ eight). Kod. ba'vu day of new moon or full moon. /Skt. upavāsa- a fast. Pkt. ovāsa id. Ē То. e'ny
dbia:dbia55:12718	f_tf3iigsgpnmba	12718	loan	entry-from-compared	high	dbia[p. 16, no. 55]	Ta. ēņi, cēņi tier, ladder. Ma, ēņi ladder, bamboo used as ladder. Ko. e'n! ladder. id. Ka. ēņi id. Kod. ë:ņi id. Tu. ēņi, eņci id. Skt. śreņi- line, row. Pkt. seņi- id. Cf. Skt. nilḥ)śrayaņi-, nilḥ)śreņi-, niḥśreņikā- ladder.
dbia:dbia56:dbia56-ia	f_nrr34tun4gcpe	f_zrunff5t5hntm	loan	entry-from-compared	high	dbia[p. 16, no. 56]	Ta. ēļitam, ēļanam mockery, jeer. Ma. ēļitam contempt, DICTIONARY 17 mockery. Ka. ēļida id., abuse, disgrace; a contemptible man; ēļisu to censure, reprove, contemn, throw into the shade, eclipse. Te. ēlidamu, ellidamu scorn, contempt, disregard, inferiority; ellidūdu a contemptible person, man of low rank (cf. DED 728). Skt. helana- disregard, contempt. Godavarma gives helita-, which seems not to be attested in the literature. The Skt. hel-, heç- may be borrowed from Dr.; cf. DED 676.
dbia:dbia58:dbia58-ia	f_3cdoppjfietkm	f_yfrqn4wf5tyvk	loan	entry-from-compared	medium	dbia[p. 17, no. 58]	"Ta. oñcari to go sideways; close partially (as a door). Ka. õsarisu to go to one side, sideways, or aside, turn aside, retreat, yield, go away, keep aloof, hesitate, stop; put to one side, remove, abandon; osara going to one side, sloping; õsarike state of bending to one side, etc. Te. Ösarincu to put aside; osarinta, orasimpu ing aside; osarilu, ösaru, õrasilu to move aside (intr.). /Turner, s.v. osārnu, says: ""Skt. apasărayati lets go, removes; or (more probably) avasarayati moves aside."" But Pa. avasarati, osarati, and BHS avasarati, osarati, mean approaches, arrives, while Pkt. has osar leave, which must surely (with Pischel SS154, 477, and Sheth) be < apa-sſ (Pkt. acc. to Sheth also has osar arrive <ava-sp)."
dbia:dbia59:2549	f_e4vwbz4tcwito	2549	loan	entry-from-compared	high	dbia[p. 17, no. 59]	Ta. oțțan member of a caste of diggers; fem. oțțacci. Ma. oţtar, oțțiyar people of the tank-digger's caste. Ka. odda class of people who cut stones from the earth, dig tanks and wells, etc.; fem. oddati; adj. odại. Kod. oddë man of caste of snake-charmers; fem. oddati. Te. odde man of the tribe of tank-diggers; native of Orissa. /Skt. odra- Orissa; the inhabitants of Orissa; (acc. to Manu) a tribe of Śūdras. Pkt. odda Orissa; inhabitant of Orissa. Turner, s.v. or.
dbia:dbia5:55	f_nstwaa666yp3q	55	loan	entry-from-compared	medium	dbia[p. 9, no. 5]	Ta. akki fire, heat. Ma. akki fire. To, ox- (oxy-) to burn to ashes (intr.; wood, house, corpse). Ka. ag(g)i, haggi fire. Kod. agg- (aggi-) (fire) consumes everything and becomes bed of coals. Tu, aggi fire. Te, aggi id. /Skt. agni fire. Pa. Pkt. aggi- id. Perhaps the verbs are not derived from IA, but by assimilation from *arg-; cf. DED 234. 10 DRAVIDIAN BORROWINGS FROM INDO-ARYAN accu accu
dbia:dbia60:12033	f_e5lrli34pvmsm	12033	loan	entry-from-compared	high	dbia[p. 17, no. 60]	Ta, oyyāram gracefulness of movement, foppery. Ka. oyyāra, vayyāra going about for show, parade, coquetry, beauty, grace; oyyāri showy man or woman. Tu. oyyāra coquetry, foppery. Te. oy(y)āramu beauty, affectation, coquetry; oy(y)āri beautiful woman. /Skt. vihārawalking for pleasure or amusement, play, pastime, diversion (so Kitt.). 18 DRAVIDIAN BORROWINGS FROM INDO-ARYAN o
dbia:dbia61:dbia61-ia	f_li2ttzhwl6twa	f_ijdbddq27td5k	loan	entry-from-compared	high	dbia[p. 18, no. 61]	Ta. Öcan preceptor, teacher. Ka. õja teacher, guru; artificer, carpenter, blacksmith, goldsmith. Te. õja, ojja teacher, tutor, master; (B) õju id.; goldsmith. Skt. upādhāya- teacher. Turner, s.v. ojhā. Cf. DED 874.
dbia:dbia62:dbia62-ia	f_vuclsswakzti2	f_3qgzal3valpwy	loan	entry-from-compared	high	dbia[p. 18, no. 62]	Ta. õņam the fifth Tamil month, August-September; the 22nd nakṣatra. Ma. õņam the 22nd constellation, Aquila; the national feast on new moon of September. Kod. 0'ņa the Malabar festival corresponding to Coorg puttëri rice harvest festival, /Skt. śroņă-, śrāvaņa- n. pr. nakșatra. Cf. 39 Ta. avaņi.
dbia:dbia63:822	f_lo5om264oodkg	822	loan	entry-from-compared	high	dbia[p. 18, no. 63]	Ta. õlakkam assembly of state, durbar, hall. Ma. õlakkam splendor, majesty. Ka. Olaga service, homage; assembly, durbar; õlagisu, olaysu, õlavisu to serve, pay homage to; assemble, bring together. Tu. õlaga, õlega band of musicians; royal assembly, durbar; õlayi menial service of Pariahs; Õlayipuni to serve, do homage; öleguni to sit in state. Te. õlagamu assembly, meeting, court held by a sovereign, hall of audience; õlagincu to serve. | Pkt. olagg- to follow (cf. Skt. avalagna- hanging down from), do service; olaggā- attendance, service.
dbia:dbia64:1423	f_qcpgohkiwiori	1423	loan	entry-from-compared	high	dbia[p. 18, no. 64]	Ta. Õļi a continuous line, row. Ka. oļi, öņi id., multitude, succession. Te. õli a row, line, order. Malt. oli lineage, descent. Skt. avali- row, line, series, lineage. Pkt. oli- id. K, G mus.
dbia:dbia65:dbia65-ia	f_t2myfqxhet4yc	f_b7ntx6idwqoti	loan	entry-from-compared	high	dbia[p. 18, no. 65]	Ta. kakkari kakri-melon, Cucumis melo-utilissimus. Ma. kakkari, kakkiri C. sativus. Ka. karkați, kankadi id. Skt. karkați- C. utilissi- Pkt. kakkadi- id. H. kakşi id. Turner, s.v. kẫkri, kəkro. [C. melo Linn. C. utilissimus Roxb. C. sativus Linn. is another species.)
dbia:dbia66:dbia66-ia	f_ipcgj5hfle2uw	f_hjthgpheb6zmc	loan	entry-from-compared	high	dbia[p. 18, no. 66]	Ta. kaccoram, kaccolam, kiccili long zedoary, Curcuma zedoaria; spiked garland-flower, camphor zedoary, Hedychium coronarium. Ma. kaccoram, kaccõlam C. zerumbet or Kæmpferia galanga. Ka. kacu, kacūra, kacora, kacchure, kacchöra, karcūra, karcūraka long zedoary, C. zerumbet Roxb., and its root; kaccūra K. galanga Linn. Tu. kaccūra a fragrant root of Zedoary zerumbet or C. zerumbet; K. galanga. Te. kacõramu, kaccūrakamu C. zedoaria. / Skt. kacora- C. zerumbet; kacchură-, kacchora a kind of turmeric; karcūra(ka)- turmeric. H. kacur C. zerumbet. [C. zedoaria Rosc. = C. zerumbet Roxb.; C. longa, DICTIONARY 19 which is turmeric, is a different species. All the others are different species.)
dbia:dbia67:dbia67-ia	f_j5w34qpo2gzxq	f_u6d24p2crle7w	loan	entry-from-compared	low	dbia[p. 19, no. 67]	Ta. kañcam bell-metal, drinking vessel; kañcakāran brazier. To. koc brass; kocxo'rn man who makes brass vessels, clever worker. Ka. kañcu, kañca white copper or brass, bell-metal; a vessel made of bell-metal, etc.; kañcagāra brazier, coppersmith. Tu. kañci, kañcu bell-metal; kañcigāre brazier. Te. kancu bell-metal, bronze; kancara bell-metal work. Kuwi (S) kanzu (? c) bell-metal. Skt. kamsabell-metal, brass, white copper; vessel made of metal.
dbia:dbia68:3120	f_xzrv2afgni7tw	3120	loan	entry-from-compared	high	dbia[p. 19, no. 68]	Ta. kațțai firewood, piece of timber. Ko. kat log. To. katy id.; wooden leg. Ka. kațțige piece of wood or timber, stick, club; kadi small stick, bit of wood. Kod. kaļļi id. Tu. kațțige fuel, firewood. Te. kațțiya, kațțe stick, staff, rod, piece of wood. Go. kația a piece of wood; (W, Ph.) kațiya wood; (A) kațțe firewood. Skt. kāştha- piece of wood, stick. Pkt. kațțha- id. Turner, s. v. kāțh.
dbia:dbia69:3989	f_mtlktile2ah5u	3989	loan	entry-from-compared	high	dbia[p. 19, no. 69]	Ta. kanakku account, calculation, arithmetic, account book, manner, way; kanakkan accountant. Ma. kanakku account, computation, manner, way; kanakkan accountant. Ko. kank calculation, records (government), historical account. To. koņk calculation, arithmetic. /Skt. gañaka- arithmetician, astrologer.
dbia:dbia6:dbia6-ia	f_n2jnfkuxcmbye	f_ju2eu5hdlg4ua	loan	entry-from-compared	high	dbia[p. 10, no. 6]	Ta. acațțai contempt, disdain, inattention, indifference; acattālam filthiness, disorder, muddle. Ma. aśraddha neglect. Ka. asadde dislike, disdain, scorn; asadļāla contemptibleness, unlawful action, ugliness. Tu. asadde disdain, contempt, negligence. Te. asadda neglect, inattention, (B also) disdain, contempt; aśraddha neglect, inattention, carelessness. /Skt. aśraddha want of trust, unbelief. Pkt. asaddhā- id.
dbia:dbia70:dbia70-ia	f_aesjkdoejlabw	f_j2ccikqhkeusk	loan	entry-from-compared	high	dbia[p. 19, no. 70]	Ta. kanțam critical period, calamitous effect of the malignity of planets ruling the destiny of a person according to his horoscope. Ma. gandāntam a perilous time (astrol.). Ka. ganda baneful influence of a star; force or fierceness of disease, rain, wind, etc. Tu. gandāntara danger, peril. Te. gandamu id. Skt. ganda-, gandānta- (astrological terms).
dbia:dbia71:dbia71-ia	f_f2l2g3iifodvw	f_islcglkxng3wi	loan	entry-from-compared	high	dbia[p. 19, no. 71]	Ta. kanți (-pp-, -tt-) to reprove, chide, speak with decision, precision, impartiality; kaņțippu reproof, strictness, exactness, precision, certainty; kanțitam sternness. Ma. khaņņikka to decide, settle, thwart, refute; khandippu decision, strictness, accuracy. Ko. kandip certainty; kandipa'r with certainty, surely. with certainty, surely. To. koạip strictly, accurately. Ka. kaņạita, khanạita firmness, positiveness, strictness, certainty; kandisu to settle (esp. the price of a thing). Koď. kandita tainty, fixing of a price. Tu. khanạita strict, severe, positive, certain; strictly, positively; khandisuni to fix, settle. Te. khaṇdincu to refute, disprove, criticize; khaṇạitamu decided, certain, strict; khaṇdimpu settlement, decision. /Skt. khand- to break, cut, destroy, defeat, refute (the meaning developments start from the last meaning given).
dbia:dbia72:2858	f_yx2dvip5hvb6m	2858	loan	entry-from-compared	high	dbia[p. 19, no. 72]	Ta. kattari scissors, shears, rat-trap; (-pp-, -tt-) to cut with scissors, clip, shear, gnaw (as insects, vermin), chop off; kattarikai cer- 20 DRAVIDIAN BORROWINGS FROM INDO-ARYAN scissors, shears. Ma. kattiri, katrika id.; katrikka to shear, clip. Ko. kata'ry spring-trap for rats. Ka. kattari scissors, shears, knife; kattarisu to cut with scissors or scissor-like things as teeth, cut off, shear. Kod. katri scissors. Tu. kattari, katteri scissors, shears, rat trap; katteriyuni, katteruni to shear, cut with scissors. Te. kattera scissors, shears; kattirincu to shear, scissor, crop, clip; kattiril(1) to be cut. Kuwi (S) katheri scissors. /Skt. kartarĨ- scissors. Pkt. kattari- id. Cf. DED 1012, Ta. katti knife, etc.
dbia:dbia73:3975	f_7l2fozdwye63k	3975	loan	entry-from-compared	high	dbia[p. 20, no. 73]	Ka. gaddige, gadduge, garduge throne, seat of honor. Tu. gaddige id. Te. gaddiya, gadde id. H. gādi, gaddi id. Turner, s.v. gādi.
dbia:dbia74:dbia74-ia	f_cn5a7rjksbnp2	f_xklwt6ammutno	loan	entry-from-compared	high	dbia[p. 20, no. 74]	Ta. kapaļu, kavațu deceit; kapați, kapatan, kavați a cheat, deceiver, knave. Ma. kapaļu, kapațam deceit, trick, sham. Ko. kavş deceit; kavaş Kurumba man; fem. kavaſc. To. kafoțxo'rn clever man; kafïd cunning, trick. Ka. kapața, kabața, kavada fraud, deceit, hypocrisy; kapați, kavați, kapatagara a deceitful person. Tu. kapața, kabata fraud, deceit; kapați hypocrite; kabațe a dissembling woman. Te. kapatamu hypocrisy; kapați hypocrite. Pa. kapaț deceit. Skt. kapatafraud, deceit. Pkt. kavada- id.
dbia:dbia75:dbia75-ia	f_2pi4ue3hlbvla	f_54k24dys5s7as	loan	entry-from-compared	low	dbia[p. 20, no. 75]	Ta. kapilai waterlift consisting of a large hemispherical bucket worked with bullocks; kavalai a kind of waterlift; kappi pulley. Ma. kappi id. Ka. kapali, kapale, kapile, kavile, kavule apparatus for raising water, consisting of pulley, rope, and bucket, worked by oxen on an inclined plane. Tu. kapi pulley. Te. kapile contrivance for raising water from a well. /H. kapi pulley, block (? < Ar. qabb hole in pulley-block).
