Partition	Family_ID	Entry_IDs	Language_ID	Raw_Language_IDs	Outcome_State	Has_D	Has_R	Has_O	Has_A	Has_B	Attested	Reviewed	Has_Unreviewed_Attested_Member	N_Database_Records	N_Unique_Cited_Form_IDs	Evidence_IDs	Evidence_Forms
sensitivity	sensitivity:d308	d308	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kannada		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kota	Kota	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_aw5godc6zfk6s;f_grcspieagnq4u	aḷ
sensitivity	sensitivity:d308	d308	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Kurux	Kurux	R-bearing-no-D	0	1	0	1	0	1	1	0	2	2	f_eqiwpimf35rwy;f_ihy354tigvzww	alap;lātā
sensitivity	sensitivity:d308	d308	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Malayalam	Malayalam	R-bearing-no-D	0	1	0	0	0	1	1	0	4	2	f_7uhffj3hrwmw4;f_yuxudcw3ikgzk	aḷa;aḷḷāppu
sensitivity	sensitivity:d308	d308	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_ohiaglhneikw2	aḷai
sensitivity	sensitivity:d308	d308	Telugu	Telugu	D-bearing-no-R	1	0	0	0	0	1	1	0	1	1	f_ovrxifgbq5t7k	lā̃ga
sensitivity	sensitivity:d308	d308	Toda	Toda	uncertain-no-DR	0	0	0	1	0	1	1	0	2	2	f_cjxs3ta5hzetm;f_prc6ey7ducqmk	oḷb
sensitivity	sensitivity:d308	d308	Tulu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d308	d308	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kannada		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kolami	Kolami	R-bearing-no-D	0	1	0	0	0	1	1	0	3	2	f_5nvk6e3o3ckw6;research:d310-kolami-arankei	árungkei;ārankei
sensitivity	sensitivity:d310	d310	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_lbbe3i4r3rvg2	aṟaŋ-kai
sensitivity	sensitivity:d310	d310	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_4ww3nqabku62o;f_hri3ob2thljgm	aṟa-cēyi;aṟa-kālu
sensitivity	sensitivity:d310	d310	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Tulu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d310	d310	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kannada	Kannada	R-bearing-no-D	0	1	0	0	0	1	1	0	6	4	f_6gnzgv5c6dxgm;f_k46qmzhxtz7dk;f_nl2pqifjkdab4;f_uchsyikg3uutm	arava;aravu;aruvu;arva
sensitivity	sensitivity:d313	d313	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	4	4	f_47ije4oxyu3um;f_f3atkyqzxbpms;f_jawdbji3jdkla;f_lo3cdqwdxj3zc	aravar;aruvar;aruvā;aruvā-nāṭu
sensitivity	sensitivity:d313	d313	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_3q26mrpxhoy2k;f_dpqlnyhkegp6a	aṟavalu;aṟavamu
sensitivity	sensitivity:d313	d313	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	Tulu	Tulu	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_ytfycdtc2vpkq	arava
sensitivity	sensitivity:d313	d313	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d313	d313	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Gadaba	Gadaba	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_2lqhwoxkeevfa	arg-ēr
sensitivity	sensitivity:d316	d316	Gondi	Gondi	uncertain-no-DR	0	0	0	1	0	1	1	0	2	2	f_re6wnycfvbaom;f_trllcgewjokm2	rokk;rokkānā
sensitivity	sensitivity:d316	d316	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kannada	Kannada	R-bearing-no-D	0	1	0	1	0	1	1	0	8	5	f_en3euw4y7prlo;f_gxghgkdjz6nmi;f_njfdmrrlmrfhi;f_wk4qalcgghjps;f_xaotkgtzmsmz4	aragu;aṛ̆kame;aṟambe;aṟave
sensitivity	sensitivity:d316	d316	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Konda	Konda	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_xt5p7gnb3f6i2	aṟgi- (-t-)
sensitivity	sensitivity:d316	d316	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kui	Kui	uncertain-no-DR	0	0	0	1	0	1	1	0	1	1	f_p6xageizdzc6i	ārgagāṭi giva
sensitivity	sensitivity:d316	d316	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Kuwi	Kuwi	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_wnxad2q54etsm	arg- (-it-)
sensitivity	sensitivity:d316	d316	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_5bnpfzonkjjm6	aṟu
sensitivity	sensitivity:d316	d316	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	4	4	f_bonpzuaaxwdms;f_g5xpluqci7rq4;f_nvxussc36a2wi;f_t5zbu6kd4ehgg	aṟakamu;aṟugu;aṟukuva;aṟupu-konu
sensitivity	sensitivity:d316	d316	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	Tulu	Tulu	R-bearing-no-D	0	1	1	1	0	1	1	0	4	4	f_rd5esmxcdb7qq;f_t4ftjlhmkc2ti;f_v67jza3vvnlgu;f_yrwgt4eg7rfgm	akku;aragɯ;arkame;reñjuni
sensitivity	sensitivity:d316	d316	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d316	d316	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kannada		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Tamil	Tamil	R-bearing-no-D	0	1	0	1	0	1	1	0	6	6	f_3jaa5cv3ph6tm;f_ewm4rfwini2y2;f_ggprzekqmgkc2;f_imlplykfpm6zy;f_kkoifgli2srtw;f_ncbqkm2a5mtpq	alku;aṟai;aṟku;aṟu;aṟuppu
sensitivity	sensitivity:d317	d317	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_u5oj2s4pjduja	aṟupu
sensitivity	sensitivity:d317	d317	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Tulu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d317	d317	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Badaga	Badaga	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_e556yolpzeams	aruve
sensitivity	sensitivity:d318	d318	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kannada	Kannada	R-bearing-no-D	0	1	0	0	0	1	1	0	4	4	f_hsgrstwnyuzma;f_sszw25cylkz7c;f_vrj2iekbtc764;f_xop252m4xw6wm	aṟa;aṟave;aṟive;aṟuve
sensitivity	sensitivity:d318	d318	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_s2w7cirstvxpg;f_zbsq6qmqwecpm	aṟai;aṟuvai
sensitivity	sensitivity:d318	d318	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_wrbb2nyiczj76	aṟa
sensitivity	sensitivity:d318	d318	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	Tulu	Tulu	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_qe5aevqyrgjcy	arve
sensitivity	sensitivity:d318	d318	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d318	d318	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d319	d319	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d319	d319	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d319	d319	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d319	d319	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d319	d319	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d319	d319	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
