Entry_ID	Family_ID	Concept	Language_ID	Clade	Eligibility	C1	V1	V1_Quantity	C2	C2_Structure	V2	Structure	Grammatical_Category	Input_Confidence	Confidence	Outcome	Evidence_Forms	Evidence_IDs	N_Database_Records	N_Supplemental_Observations	Notes
d4750	d4750	be blunt, dull, dim, perish	Konda	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Koraga	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Kota	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	O	mak|makl|mak- (maky-)|mag- (magy-)|maŋg- (maŋgy-)|mang-|mangy-	f_zcxfhovuqx5pe;f_25m46vumxipui;f_mc5cgfrv7orvk;f_7ot44q6n7usn2;f_sruadlogsjoxo;f_paqsbsybgtn7q;f_blr7mu4oarcvu	7	0	Medial loss/assimilation, no initial mr witnessed.
d4750	d4750	be blunt, dull, dim, perish	Kudiya	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Kui	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	O	manguri	f_hp5j3jmjjwxlu	1	0	Nasal/velar assimilation; no initial mr evidence.
d4750	d4750	be blunt, dull, dim, perish	Kurumba	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Kurux	N. Dravidian	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	R	maṛxnā	f_edxdcgz7sz6n4	1	0	Retained apical order.
d4750	d4750	be blunt, dull, dim, perish	Kuwi	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	MalaMalasar	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	MalaPulaya	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Malasar	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Malayalam	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	O	maṛ̆unnanē āka|maŋŋuka|maŋŋul|maŋŋiram|maŋku	f_h2fiq2vugdwqu;f_frsvpinzlvi3y;f_4nfa4wswz5azq;f_zlywyvl6zufxk;f_azxcicntcw6r4	5	0	Retained approximant phrase and medial nasal assimilation.
d4750	d4750	be blunt, dull, dim, perish	Malto	N. Dravidian	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	R	maṛɣe|maṛɣro|maṛɣru|maṛɣtre	f_us4chhgu6ci5i;f_ddrmemectfud2;f_azpxeutk3e6k4;f_ynohbt256yswq	4	0	Retained apical/velar formations.
d4750	d4750	be blunt, dull, dim, perish	Manda	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Mannan	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Muduga	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Muthuvan	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Naiki	C. Dravidian	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Naikri	C. Dravidian	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	OMal	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	OTelugu	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Paliya	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	PaluKurumba	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Parji	C. Dravidian	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Pengo	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Sholaga	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	Tamil	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	O	maṛ̆u|maṛ̆uku|maṛ̆ukku|maṛ̆uŋku|maṛ̆uŋkal|maṛ̆ukkam|maṛ̆a|makku|maŋku|maŋkul|maŋkulam	f_4ue6u65cufp54;f_fnxlkcywxenx6;f_bqkkq6seqaprg;f_jzudadykwjyw6;f_44gv5moe7kny6;f_yeysro42fabim;f_ja5uhdb6ztkj4;f_i6fln6ieddvpc;f_wmyf5ktx3bkfc;f_zdowzjqks5gnc;f_alqruxroaw6uy	12	0	Full approximant versus independently medially assimilated forms.
d4750	d4750	be blunt, dull, dim, perish	Telugu	S. Dravidian II	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	D	mrakku|mraggu|makku|maggu	f_xrwtk7qdnczyu;f_qubbupqrnim6g;f_rh4qvlb3ka7es;f_ls6tncdxnev4e	4	0	Initial clusters directly attested; plain outcomes may converge from more than one history.
d4750	d4750	be blunt, dull, dim, perish	Toda	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	O	mak Qoṯ- (Qoṯy-)|makθoṯ-	f_qsgohua7ypljw;f_z72x4ds2x2mpg	3	0	Internally reduced noun in complex predicate.
d4750	d4750	be blunt, dull, dim, perish	Tulu	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	O	margɯ|margɯ āpini|maŋku|maŋka	f_qsgwghqkroiue;f_w7rs2ld22pfd2;f_qztcvjbuxg7aq;f_s5tzdazmcux26	4	0	Full apical dead formation and nasal dullness.
d4750	d4750	be blunt, dull, dim, perish	Urali	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	markodi	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4750	d4750	be blunt, dull, dim, perish	pampa	S. Dravidian I	core	m	a	short	ẓ	singleton	u/a	CVC-u-KK / CVC-u-NK	verb/noun	high	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	AluKurumba	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Badaga	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	O	maraḷisu|mālu	f_e6o3fzrgmzlmc;f_4fugmrivoxt3i	4	0	Retained two-liquid verb and reduced long swing noun.
d4761	d4761	turn over, return, be distressed, fall	Belari	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	BettaKurumba	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Brahui	Brahui	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Eravallan	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Gadaba	C. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Gondi	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Irula	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Kadar	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Kannada	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	maral|maraḷ|malar|maralcu|maraḷcu|maraḷisu	f_rsn37antvi6ms;f_yjq3tjiczonps;f_imrevx6z7rp4q;f_jyzhrwtuu3fi2;f_fuk2ongomf3nu;f_xvyeunokdicyo	6	0	Initial vowel retained; malar separately has internal liquid exchange.
d4761	d4761	turn over, return, be distressed, fall	Kodagu	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	mari- (mariv-, mariñj-)	f_exspajtsxaepi	1	0	Retained high-i formation.
d4761	d4761	turn over, return, be distressed, fall	Kolami	C. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Konda	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	maṟ- (maRt-)|maR- (-t-)	f_ch7t7kj35hhre;f_d46sjkuxzzmku	2	0	Retained order.
d4761	d4761	turn over, return, be distressed, fall	Koraga	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Kota	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	marṇ- (marḍ-)|marṇ-|marḍ-|marṭ- (marṭy-)|mayr- (marc-)	f_lvy3kn3ib5wtg;f_i5udynecofr4e;f_6kocbynlhg3q6;f_iklcmwsxmd2f2;f_rlylpn5kdgwmu	5	0	Initial vowel retained despite medial changes.
d4761	d4761	turn over, return, be distressed, fall	Kudiya	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Kui	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	O	mabga (&lt; mag-b-; magd-)	f_odg4kc4xbuvsu	1	0	Medial loss/assimilation and separate g-b exchange.
d4761	d4761	turn over, return, be distressed, fall	Kurumba	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Kurux	N. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Kuwi	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	mar- (-h-)|marhī marhī hal	f_gr3hcklxersd4;f_3vgb7gtvudvyo	2	0	Retained apical.
d4761	d4761	turn over, return, be distressed, fall	MalaMalasar	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	MalaPulaya	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Malasar	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Malayalam	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	maṟi|maṟiyuka|maṟikka|maṟivu|maṟiccal|maṟippu|maṟukuka	f_olp6q4f6t7c5c;f_44xzexpbjmth6;f_2n5tvuh4w3ch2;f_d5qnf3t4eaccw;f_jv6goiw4kktbg;f_ua3tqfsjnu4zi;f_zpwrzsfrstils	7	0	Multiple retained formations.
d4761	d4761	turn over, return, be distressed, fall	Malto	N. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Manda	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Mannan	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Muduga	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Muthuvan	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Naiki	C. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Naikri	C. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	OMal	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	OTelugu	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Paliya	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	PaluKurumba	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Parji	C. Dravidian	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Pengo	S. Dravidian II	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	R	maz- (mast-)|mah- (mast-)	f_3xuydtia7rbx2;f_lfjmgkklmr3ha	2	0	Medial apical changes across voice; vowel remains initial after m.
d4761	d4761	turn over, return, be distressed, fall	Sholaga	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	missing			0	0	
d4761	d4761	turn over, return, be distressed, fall	Tamil	S. Dravidian I	core	m	a	short	ṟ	singleton	i/u/a	CVC-i / CVC-u-K / CVC-a-NK / CVC-a-l	verb/noun	high for root family; medium for exact Telugu formation	medium	O	maṟi|maṟuku|maṟaŋku|maṟukkam|maṟukali|maṟukkaḷi|maṟivi|maṟam|makkaḷi	f_a6knsa5kpgxuy;f_wxmtyjlo5pgq2;f_dza77tw7urx26;f_qfkxu5l3g4yjy;f_gzec2fsflkadk;f_cjlrhx6i6y5bk;f_h5w7eekqu26mg;f_xyy7lfpzm25vk;f_5ilfiwhk7zd3q	10	0	Full apical forms and medial reduction in relapse.
