family_id	language	forms	analysis	unresolved	scope
9268	Sh	"[{""form"": ""talbūṛṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Sh"", ""gloss"": ""spider"", ""record_id"": ""f_7kef4m7mn3uxu"", ""excluded"": """"}, {""form"": ""tʌlˈbulo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gupis"", ""gloss"": ""spider"", ""record_id"": ""f_ser5yh47vljiw"", ""excluded"": """"}, {""form"": ""tʌr̃ˈbulo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""spider"", ""record_id"": ""f_w3v3ep6yja27y"", ""excluded"": """"}, {""form"": ""tʌr̃ˈbuli"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""spider"", ""record_id"": ""f_56nktiqnb7ptc"", ""excluded"": """"}, {""form"": ""tʌlʌˈbuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""HunzaNasirabad"", ""gloss"": ""spider"", ""record_id"": ""f_gqgh5fddrybu2"", ""excluded"": """"}, {""form"": ""tɑṛɑˈbulo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""spider"", ""record_id"": ""f_ags23w7rsqhhe"", ""excluded"": """"}, {""form"": ""tʌṛʌˈbulo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarChalt"", ""gloss"": ""spider"", ""record_id"": ""f_kdxcnthfxaxy2"", ""excluded"": """"}, {""form"": ""tɑlˈburo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""gil"", ""gloss"": ""spider"", ""record_id"": ""f_iekmmlhwninxc"", ""excluded"": """"}, {""form"": ""tʌl ˈbuṛo ˈbuuṛo"", ""outcome"": ""stress-marked"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""spider"", ""record_id"": ""f_ba3umznoims74"", ""excluded"": """"}, {""form"": ""buṛoˈbulo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bagrot"", ""gloss"": ""spider"", ""record_id"": ""f_dzdizgmxybabu"", ""excluded"": """"}, {""form"": ""tʌlbuṛoˈbuuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bagrot"", ""gloss"": ""spider"", ""record_id"": ""f_qwvv3xeqninze"", ""excluded"": """"}, {""form"": ""tʌlbʊṛoˈbuuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""spider"", ""record_id"": ""f_edcjpuxejc2qc"", ""excluded"": """"}, {""form"": ""tʌltʌlʌbuuṛo"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""spider"", ""record_id"": ""f_w23weljapgsra"", ""excluded"": """"}, {""form"": ""ˈtɑṛɑ ˈbuṛo"", ""outcome"": ""stress-marked"", ""source"": ""backstrom1992"", ""dialect"": ""Rondu"", ""gloss"": ""spider"", ""record_id"": ""f_tbaso56aiyd76"", ""excluded"": """"}, {""form"": ""tʌlʌˈbuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""spider"", ""record_id"": ""f_6n4hywrdduxfu"", ""excluded"": """"}, {""form"": ""tʌlʌˈbuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Satpara"", ""gloss"": ""spider"", ""record_id"": ""f_ucsrftxsa2hys"", ""excluded"": """"}, {""form"": ""tʌlˈbuṛi"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kharmang"", ""gloss"": ""spider"", ""record_id"": ""f_j2am6f5fdpe6a"", ""excluded"": """"}, {""form"": ""ˈbuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Darel"", ""gloss"": ""spider"", ""record_id"": ""f_ihee66wrio7um"", ""excluded"": """"}, {""form"": ""ˈbuuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Tangir"", ""gloss"": ""spider"", ""record_id"": ""f_7trn2hfvkobnw"", ""excluded"": """"}, {""form"": ""ˈbuuṛo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Sazin"", ""gloss"": ""spider"", ""record_id"": ""f_4jna4yrsrjx3k"", ""excluded"": """"}, {""form"": ""ˈbuuṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Harban"", ""gloss"": ""spider"", ""record_id"": ""f_kze6f4hqsidt4"", ""excluded"": """"}, {""form"": ""taṛabúulo"", ""outcome"": ""E@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""spider"", ""record_id"": ""f_xo4nu2lvpfwaw"", ""excluded"": """"}]"	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9268	Phal	"[{""form"": ""buḍṓlo"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""spider"", ""record_id"": ""f_stps2ropsvi7u"", ""excluded"": """"}, {""form"": ""bhūru"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""deaf"", ""record_id"": ""f_7oso3verougm2"", ""excluded"": """"}, {""form"": ""bhúuru"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""deaf"", ""record_id"": ""f_6pxjcbhqnr7m4"", ""excluded"": """"}, {""form"": ""buuḍóolu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""spider"", ""record_id"": ""f_dlz5d3ypak7no"", ""excluded"": """"}, {""form"": ""bûḍʹôlo"", ""outcome"": ""E@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""spider"", ""record_id"": ""f_h2jamolhfvr3e"", ""excluded"": """"}]"	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9268	Sv	"[{""form"": ""buṛo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Sv"", ""gloss"": ""deaf"", ""record_id"": ""f_t6bltyz5ygaoo"", ""excluded"": """"}]"	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9268	Kalk	[]	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9268	Kund	[]	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9268	bro	[]	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9268	Ush	[]	Palula bhúuru ‘deaf’ has early long root prominence before u, but buuḍóolu ‘spider’ accents a later extended root syllable; Gilgit taṛabúulo has still more material. These are distinct formations within a loose expressive family. The deaf lexeme is also linked under 9530 and 9633 and must not count three times.	Compare competing deaf inputs and parse the spider extensions and any compound components.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	Sh	[]	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	Phal	"[{""form"": ""būṛ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""old"", ""record_id"": ""f_en7hufjtidek2"", ""excluded"": """"}, {""form"": ""būḍo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""old"", ""record_id"": ""f_gtkgrwn4ofsm2"", ""excluded"": """"}, {""form"": ""buṛi"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""old"", ""record_id"": ""f_rdujsd7k254pk"", ""excluded"": """"}, {""form"": ""búuḍu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""old"", ""record_id"": ""f_gugzwptdgrta2"", ""excluded"": """"}, {""form"": ""bʹûḍo"", ""outcome"": ""E@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""old (animate)"", ""record_id"": ""f_zulzhow7hw6uo"", ""excluded"": """"}]"	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	Sv	[]	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	Kalk	[]	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	Kund	[]	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	bro	[]	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9271	Ush	[]	Palula búuḍu/Strand bʹûḍo has early long root prominence before the gender ending. Turner explicitly argues that initial b across languages excludes direct derivation from vr̥ddhá and offers contamination or a br̥h-related alternative. Importing vr̥ddhá's accent to create a late-to-early exception would ignore that independent segmental objection.	Retain the two stated old alternatives and compare animate gender inflection and cluster reduction.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9330	Sh	"[{""form"": ""bhāk"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""pales"", ""gloss"": ""bull"", ""record_id"": ""f_ow5vrbgsluiv2"", ""excluded"": """"}, {""form"": ""bhaák"", ""outcome"": ""L@-1"", ""source"": ""schmidt"", ""dialect"": ""koh"", ""gloss"": ""bull"", ""record_id"": ""f_6g6hldw2abq6e"", ""excluded"": """"}]"	Palula bhakúlu has short prominence on the final root syllable before u and an independently visible ul extension. Kohistani bhaák ‘bull’ instead has late aa in a closed monosyllable, compatible with a new-long aspirated environment but not directly the same formation. Lump-to-fat and lump-to-bull are separate semantic derivations.	Verify the bull etymology and compare the adjective's gender endings and the bull's quantity history.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
9330	Phal	"[{""form"": ""bhakulo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""strong"", ""record_id"": ""f_ooxdrogue24li"", ""excluded"": """"}, {""form"": ""bhakúlu"", ""outcome"": ""S@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""fat, thick; strong"", ""record_id"": ""f_3uyd6wv23msu4"", ""excluded"": """"}, {""form"": ""bhakʹulo"", ""outcome"": ""S@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""fat; thick"", ""record_id"": ""f_cgewelaqqriuo"", ""excluded"": """"}]"	Palula bhakúlu has short prominence on the final root syllable before u and an independently visible ul extension. Kohistani bhaák ‘bull’ instead has late aa in a closed monosyllable, compatible with a new-long aspirated environment but not directly the same formation. Lump-to-fat and lump-to-bull are separate semantic derivations.	Verify the bull etymology and compare the adjective's gender endings and the bull's quantity history.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
