analysis_token_id	record_id	family_id	language	dialect	source	form	gloss	historical_input	input_basis	input_id	input_class	old_nuclei	old_accent_count	old_accent_position	old_accent_from_right	old_accent_quantity	old_final_quantity	old_later_long	old_reconstructed	old_aspiration	old_initial_h	old_quantity_pattern	old_first_quantity	old_first_vowel	old_intervocalic_cluster	old_shape	notation	outcome	raw_outcome	modern_nuclei	accent_from_right	stress_from_right	screening_exclusions	family_analysis	family_unresolved	individual_review
f_qhjmne76vghmu	f_qhjmne76vghmu	6250	Sh	gur	CDIAL	dáï		*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	2	2		vowel-sequence-syllabicity-unresolved	Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_l6s4m66uyfy2e	f_l6s4m66uyfy2e	6250	Sh	jij	CDIAL	dä́ṛī	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	historical-dictionary	syllable-marked@-2	syllable-marked	2	2			Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_hp4cxzdmpklg4	f_hp4cxzdmpklg4	6250	Sh	pales	CDIAL	daī	chin	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	historical-dictionary	unmarked	unmarked	2			vowel-sequence-syllabicity-unresolved	Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_fv4e2zoubxzsi	f_fv4e2zoubxzsi	6250	Phal	Phal	liljegren	déeṛi	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	palula-mora	E@-2	E	2	2			Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_gkz3u53df5chu	f_gkz3u53df5chu	6250	Phal	Phal	strand	dʹêṛi	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	strand-phonatory-accent	E@-2	E	2	2			Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_twnrw3srpulg2	f_twnrw3srpulg2	6250	Sh	gil	schmidt	dáa~y	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	shina-mora	E@-1	E	1	1			Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_xqz7uzvxonhyo	f_xqz7uzvxonhyo	6250	Sh	koh	schmidt	dáae	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	shina-mora	vowel-sequence-marked@position-unresolved	vowel-sequence-marked	2	2		vowel-sequence-syllabicity-unresolved	Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_y6igdn6lmdue4	f_y6igdn6lmdue4	6250	Sh	gur	schmidt	dái~	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	shina-mora	vowel-sequence-marked@position-unresolved	vowel-sequence-marked	2	2		vowel-sequence-syllabicity-unresolved	Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_gdroo7mdysxc4	f_gdroo7mdysxc4	6250	Sh	Astor	schmidt	dá~i~	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	shina-mora	S@-2	S	2	2			Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_crhqaczzwykze	f_crhqaczzwykze	6250	Sh	gil	degener-shina2008	dáai~	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	gilgit-mora	vowel-sequence-marked@position-unresolved	vowel-sequence-marked	2	2		vowel-sequence-syllabicity-unresolved	Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_s3gs2lph52azs	f_s3gs2lph52azs	6250	Sh	gil	buddruss-shina1996	dáai	beard	*dāṁṣṭra	nearest-formation	6250	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṁṣṭr	VVV	gilgit-mora	vowel-sequence-marked@position-unresolved	vowel-sequence-marked	2	2		vowel-sequence-syllabicity-unresolved	Palula déeṛi has early long-root prominence before i; Shina dáai/dáa~y and related sequences also preserve early prominence with stronger contraction. The old family independently provides dāḍhikā ‘beard’, giving a more precise feminine input than the broad fang/tusk reconstruction. Its accent remains unrecorded, and Turner discusses difficulties in the segmental relation among the variants.	Read the detailed old derivation and beard paradigms and distinguish umlaut from inherited ē raising.	family-context-first-pass
f_5f4rlgqpyec3u	f_5f4rlgqpyec3u	6254	Phal	Phal	CDIAL	dhε῀ṛum	the tree	dāḍima	nearest-formation	6254	input-accent-undetermined	3	0				short		0	0	0	LSS	long	a	ḍ	VVVV	historical-dictionary	unmarked	unmarked	1				Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
f_7wt3p55vc4rj2	f_7wt3p55vc4rj2	6254	Sh	gil	CDIAL	daṇū	pomegranate	*dāṇḍu	nearest-formation	6254-3	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṇḍ	VVV	historical-dictionary	unmarked	unmarked	2				Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
f_zu2qizrhwruto	f_zu2qizrhwruto	6254	Sh	gil	CDIAL	daṇúi	the tree	*dāṇḍu	nearest-formation	6254-3	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṇḍ	VVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	3	2		vowel-sequence-syllabicity-unresolved	Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
f_wzlzxcuru4vsc	f_wzlzxcuru4vsc	6254	Sh	jij	CDIAL	ḍʌṇə́i		*dāṇḍu	nearest-formation	6254-3	input-accent-undetermined	2	0				short		1	0	0	LS	long	a	ṇḍ	VVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	3	2		vowel-sequence-syllabicity-unresolved	Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
f_oyiedhj362rhu	f_oyiedhj362rhu	6254	Phal	Phal	liljegren	dheeṛúm	pomegranate	dāḍima	nearest-formation	6254	input-accent-undetermined	3	0				short		0	0	0	LSS	long	a	ḍ	VVVV	palula-mora	S@-1	S	2	1			Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
f_423w22tllb5ve	f_423w22tllb5ve	6254	Phal	Phal	strand	dhêṛʹum	pomegranate	dāḍima	nearest-formation	6254	input-accent-undetermined	3	0				short		0	0	0	LSS	long	a	ḍ	VVVV	strand-phonatory-accent	S@-1	S	2	1			Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
f_yghilw4giutem	f_yghilw4giutem	6254	Sh	gil	degener-shina2008	danuú	pomegranate	dāḍima	nearest-formation	6254	input-accent-undetermined	3	0				short		0	0	0	LSS	long	a	ḍ	VVVV	gilgit-mora	L@-1	L	2	1			Palula dheeṛúm has final short-root prominence, whereas Shina daṇúu~ is early-long in Schmidt and Degener danuú is late-long. The old variant stems independently explain different consonants, but the same-language early/late discrepancy remains a primary-source issue. The old family is unaccented and cannot be used to resolve that conflict automatically.	Verify Degener and Schmidt readings and fruit/tree or case distinctions; reconstruct each branch's specific old variant.	family-context-first-pass
