class_id	record_id	analysis_token_id	family_id	language	form	gloss
retained-ending-core-properties	f_enfmdik2tzbfe	f_enfmdik2tzbfe	5839	bro	'ṭino	sharp
retained-ending-core-properties	f_qhug2bfbwjju2	f_qhug2bfbwjju2	10896	Sh	lɑˈhokʰu̱	light
retained-ending-core-properties	f_xy2ejg7ojjyek	f_xy2ejg7ojjyek	11225	Sh	ˈbʌṛo	big
retained-ending-core-properties	f_cywjpwbhha3ws	f_cywjpwbhha3ws	4850	bro	'cukro	sour
retained-ending-core-properties	f_vejqty4v7xihk	f_vejqty4v7xihk	6368	Sh	ˈǰ̣igo̱	long
retained-ending-core-properties	f_sztu7ytc45gwk	f_sztu7ytc45gwk	12774	Sh	še̱o	white
retained-ending-core-properties	f_kmg7oe6smtrzo	f_kmg7oe6smtrzo	4850	Sh	cúrko	sour
retained-ending-core-properties	f_hniewywe4tsoi	f_hniewywe4tsoi	12548	Sh	ˈšuko	dry
retained-ending-core-properties	f_q67ynpv7gvpow	f_q67ynpv7gvpow	722	Sh	aápo	little, slight
retained-ending-core-properties	f_ngikj5n73dfcw	f_ngikj5n73dfcw	6983	Sh	ˈnɑo	new
retained-ending-core-properties	f_q3eucig5fj4t2	f_q3eucig5fj4t2	6983	Sh	nʌõ	new
retained-ending-core-properties	f_s7r2hzcomblaw	f_s7r2hzcomblaw	4889	Sh	ˈčuṇo̱	small
retained-ending-core-properties	f_kepajpqcgyrhc	f_kepajpqcgyrhc	11168	Phal	lohílu	red
retained-ending-core-properties	f_6neyqix5cshlg	f_6neyqix5cshlg	13990	Sh	haliẓo	yellow
retained-ending-core-properties	f_ygbyaqybcxmu2	f_ygbyaqybcxmu2	3533	Phal	kūᵘlo	crooked
retained-ending-core-properties	f_izy2vaxjhqqo4	f_izy2vaxjhqqo4	11225	Sh	ˈbɑṛo	big
retained-ending-core-properties	f_vjrm4y7djqhxw	f_vjrm4y7djqhxw	7621	Sh	pakŭ	ripe, cooked
retained-ending-core-properties	f_amixxe42rbrwg	f_amixxe42rbrwg	11225	Sh	ˈbʌṛo	big
retained-ending-core-properties	f_sev5az32dca6o	f_sev5az32dca6o	6119	Sh	dʌˈṣ̌ino̱	right
retained-ending-core-properties	f_7wdapb6jkbsy4	f_7wdapb6jkbsy4	10299	Sh	ˈmɪč̣o	good
retained-ending-core-properties	f_v7fetw2xb5cc4	f_v7fetw2xb5cc4	6368	Sh	ˈẓ̌ʊgo̱	long
retained-ending-core-properties	f_tmsac7mtr72aw	f_tmsac7mtr72aw	8283	Sh	ˈpoṇo	old
retained-ending-core-properties	f_o6jqbf4awy2bk	f_o6jqbf4awy2bk	5938	Sh	c̣ĭṭŭ	bitter
retained-ending-core-properties	f_h4utgigsy4g4w	f_h4utgigsy4g4w	8330	Sh	ˈpuro	whole
retained-ending-core-properties	f_7rg3p64gvvowe	f_7rg3p64gvvowe	8283	Sh	ˈpròono̱	old
retained-ending-core-properties	f_3aftp4kerbzty	f_3aftp4kerbzty	3832	Sh	kɑˈbotʰu̥	left
retained-ending-core-properties	f_npkst53beheda	f_npkst53beheda	11168	Sh	ˈloólʸo̱	red
retained-ending-core-properties	f_5j76cxmaakloo	f_5j76cxmaakloo	2613	Phal	khāču	bad
retained-ending-core-properties	f_wh6e4wy5xljwq	f_wh6e4wy5xljwq	3895	Sh	ˈkʰuṭo	short
retained-ending-core-properties	f_5hvz3q6c5ishg	f_5hvz3q6c5ishg	4889	Sh	ˈču̱no̱	small
retained-ending-core-properties	f_ntggxooqrxha6	f_ntggxooqrxha6	12774	Sh	šeo	white
retained-ending-core-properties	f_dphomoav77q6a	f_dphomoav77q6a	10896	Sh	lɑˈhokʰu̱	light
retained-ending-core-properties	f_akqlnvqpqatwc	f_akqlnvqpqatwc	722	Sh	ˈɑpo	few
retained-ending-core-properties	f_wfqrcbbviczty	f_wfqrcbbviczty	6983	Sh	nɑ̃u	new
retained-ending-core-properties	f_d2anmkxleslo4	f_d2anmkxleslo4	12548	Sh	ˈšuko̱	dry
retained-ending-core-properties	f_dtfhj45wgvzvg	f_dtfhj45wgvzvg	3941	Phal	khʹuṭo	lame
retained-ending-core-properties	f_dlqoxpsjdjgy4	f_dlqoxpsjdjgy4	4889	Sh	ˈčuṇo	small
retained-ending-core-properties	f_e75li6m4c5y4a	f_e75li6m4c5y4a	10896	Sh	ˈloko	light
retained-ending-core-properties	f_ipc2ejzsi2wew	f_ipc2ejzsi2wew	12548	Sh	ˈšuko	dry
retained-ending-core-properties	f_4ky73jtyswqic	f_4ky73jtyswqic	5839	Ush	'tinu	sharp
retained-ending-core-properties	f_2zdsvvldpkh7k	f_2zdsvvldpkh7k	9568	Sh	ˈbuḍe	all
retained-ending-core-properties	f_nkncy3od6mghm	f_nkncy3od6mghm	10896	Phal	lhôʹko	small; young
retained-ending-core-properties	f_vf4bmgbcjbjym	f_vf4bmgbcjbjym	3832	Sh	khăbīnṷ	left-hand
retained-ending-core-properties	f_fq7lamsp4kib4	f_fq7lamsp4kib4	3832	Sh	kɑˈbʊto̱	left
retained-ending-core-properties	f_uurf7xjjcy7dq	f_uurf7xjjcy7dq	5679	Sh	ˈtɑɑto	hot
retained-ending-core-properties	f_jwobmcqnosdfw	f_jwobmcqnosdfw	8283	Sh	ˈpoṇo̱	old
retained-ending-core-properties	f_zuhc24c6jcmfu	f_zuhc24c6jcmfu	6119	Sh	dɑˈč̣ʰino̱	right
retained-ending-core-properties	f_zoqdvpfnwdbky	f_zoqdvpfnwdbky	3451	Sh	kíṇo	black
retained-ending-core-properties	f_v4dt6pxqg42kq	f_v4dt6pxqg42kq	6926	Phal	nʹânu	naked
retained-ending-core-properties	f_efhxiql5vlq72	f_efhxiql5vlq72	13548	Phal	c̣húuṇc̣u	straight
retained-ending-core-properties	f_tql5kc4xttury	f_tql5kc4xttury	4850	Phal	čúkru	sour
retained-ending-core-properties	f_u2ijhrf2nkclw	f_u2ijhrf2nkclw	6119	Sh	dɑˈč̣ino̱	right
retained-ending-core-properties	f_a3yjut4bpyzry	f_a3yjut4bpyzry	4424	Sv	gaːnu	big
retained-ending-core-properties	f_ks5utvv2wiovu	f_ks5utvv2wiovu	6368	Sh	ˈẓ̌iŋo	long
retained-ending-core-properties	f_te7erw54blipe	f_te7erw54blipe	6926	Phal	náanu	naked
retained-ending-core-properties	f_yptg2rfpgy474	f_yptg2rfpgy474	722	Sh	āpŭ	little, few
retained-ending-core-properties	f_oau5uipmj4wqe	f_oau5uipmj4wqe	3451	Sh	ˈkiṇo	black
retained-ending-core-properties	f_czbasjf46qdbc	f_czbasjf46qdbc	5679	Sh	ˈtɑɑto	hot
retained-ending-core-properties	f_i7s5zjm5zdesu	f_i7s5zjm5zdesu	3451	Sh	ˈkiṇo	black
retained-ending-core-properties	f_6gkqqdso5xodm	f_6gkqqdso5xodm	5839	Phal	tēṇu	sharp
retained-ending-core-properties	f_cd6mlvngji6tk	f_cd6mlvngji6tk	12548	Sh	ˈšuku̱	dry
retained-ending-core-properties	f_swaesgkzfxrao	f_swaesgkzfxrao	5839	Phal	tʹîṇo	sharp
retained-ending-core-properties	f_fl2dwm2jzaske	f_fl2dwm2jzaske	5839	Sh	tíiṇo	sharp
retained-ending-core-properties	f_ohlkmm3q7srlm	f_ohlkmm3q7srlm	6119	Sh	dʌˈč̣ʰino̱	right
retained-ending-core-properties	f_y6hjshdlmjjce	f_y6hjshdlmjjce	13548	Phal	c̣hūṇc̣o	straight
retained-ending-core-properties	f_dofipomnlp3l2	f_dofipomnlp3l2	3895	Sh	ˈkʰu̱ṭo̱	short
retained-ending-core-properties	f_nop4rgt4eg2iu	f_nop4rgt4eg2iu	11168	Sh	loólyo	red
retained-ending-core-properties	f_2ihhw4rwi6am4	f_2ihhw4rwi6am4	10896	Sh	ˈloóko̱	light
retained-ending-core-properties	f_3l6lzdn7huya4	f_3l6lzdn7huya4	2613	Phal	kháaču	bad
retained-ending-core-properties	f_qg2wssb7qkj3s	f_qg2wssb7qkj3s	11168	Sh	ˈlolo	red
retained-ending-core-properties	f_53qjasbfnc5rq	f_53qjasbfnc5rq	3153	Sh	ˈkʰʌčo̱	bad
retained-ending-core-properties	f_lrxwrx3l5egk2	f_lrxwrx3l5egk2	3832	Sh	ˈkʰʌ̱bo	left
retained-ending-core-properties	f_qkfuhivtvli4m	f_qkfuhivtvli4m	6368	Sh	ˈẓ̌igo	long
retained-ending-core-properties	f_hsgoczafkikws	f_hsgoczafkikws	5679	Sh	ˈtɑɑto	hot
retained-ending-core-properties	f_v7egpvhn5qx3a	f_v7egpvhn5qx3a	13519	Sh	sōno	golden
retained-ending-core-properties	f_y6sq4jiyjmdo6	f_y6sq4jiyjmdo6	8283	Sh	ˈprono̱	old
retained-ending-core-properties	f_5h3xdu7ypmobm	f_5h3xdu7ypmobm	13519	Sh	sōṇṷ	beautiful
retained-ending-core-properties	f_mm6p2lh7kc5sc	f_mm6p2lh7kc5sc	12774	Sh	šéeo	white
retained-ending-core-properties	f_iuuv4y2ybd5ys	f_iuuv4y2ybd5ys	3895	Sh	ˈkʰuṭo̱	short
retained-ending-core-properties	f_oie5yukcaqifm	f_oie5yukcaqifm	3895	Sh	ˈkʰʊṭo̱	short
retained-ending-core-properties	f_xanqqykwb7rpg	f_xanqqykwb7rpg	9568	Sh	ˈbuṭʌ̱	all
retained-ending-core-properties	f_7ehuydcdfsq4g	f_7ehuydcdfsq4g	8283	Sh	ˈpòoṇo	old
retained-ending-core-properties	f_z3dksxqzxfo5y	f_z3dksxqzxfo5y	4889	Sh	ˈčuno̱	small
retained-ending-core-properties	f_fyjprkqbxnkr2	f_fyjprkqbxnkr2	7563	Sh	níilu	green
retained-ending-core-properties	f_nspyajgynzhwm	f_nspyajgynzhwm	722	Sh	ápa	few
retained-ending-core-properties	f_7l7y6sptizesa	f_7l7y6sptizesa	9568	Sh	buṛo̱	all
retained-ending-core-properties	f_n3xs3uw7i3av4	f_n3xs3uw7i3av4	8283	Sh	ˈpròono	old
retained-ending-core-properties	f_tfpgmgzjr4n2y	f_tfpgmgzjr4n2y	6119	Phal	dêc̣hʹiṇi	right
retained-ending-core-properties	f_soaxhkgtkszmg	f_soaxhkgtkszmg	6119	Sh	dac̣híṇo	right (direction)
retained-ending-core-properties	f_ty4dxqbmdjvss	f_ty4dxqbmdjvss	6119	Sh	dʌˈšɪno̱	right
retained-ending-core-properties	f_vesdejh6gpemw	f_vesdejh6gpemw	3832	Sh	khăbŭ	left-hand
retained-ending-core-properties	f_h4na2j2hkq5ik	f_h4na2j2hkq5ik	6368	Sh	ˈẓ̌igo	long
retained-ending-core-properties	f_c6d4kf5fdf2vm	f_c6d4kf5fdf2vm	5839	Phal	tēṇi	sharp
retained-ending-core-properties	f_7pso2jqsqy7vm	f_7pso2jqsqy7vm	10299	Sh	míṣṭho	good
retained-ending-core-properties	f_i6tzbdt6wwkim	f_i6tzbdt6wwkim	3451	Sh	ˈkiṇo	black
retained-ending-core-properties	f_6fpy6fhcppmso	f_6fpy6fhcppmso	3451	Sh	ˈkɪno̱	black
retained-ending-core-properties	f_6665qhers3omq	f_6665qhers3omq	6368	Ush	'ʐugo	tall
retained-ending-core-properties	f_zl5unosahclwm	f_zl5unosahclwm	6368	Sh	ˈǰ̣igo̱	long
retained-ending-core-properties	f_ak7ct63sb7wae	f_ak7ct63sb7wae	6368	Sh	ˈẓ̌iŋo	long
retained-ending-core-properties	f_vl6ccwbdrlutk	f_vl6ccwbdrlutk	722	Sh	ˈɑpʰo	few
retained-ending-core-properties	f_fgxtn3srtvcje	f_fgxtn3srtvcje	4889	Sh	čuno	small
retained-ending-core-properties	f_mm7s6hfjp47yq	f_mm7s6hfjp47yq	8283	Phal	purṓṇo	old, ancient
retained-ending-core-properties	f_vzsgck6f3gpok	f_vzsgck6f3gpok	6119	Sh	daṣínu	right (direction)
retained-ending-core-properties	f_aez2544aozm6c	f_aez2544aozm6c	6368	Sh	ˈẓ̌ɪgo̱	long
retained-ending-core-properties	f_dornzfxmv3xne	f_dornzfxmv3xne	6983	Sh	nɑ̃ũ	new
retained-ending-core-properties	f_zdep2gqkhnw6a	f_zdep2gqkhnw6a	3451	bro	'kyono	black
retained-ending-core-properties	f_vbtbzpvfzj2ag	f_vbtbzpvfzj2ag	12487	Sh	šɪˈdʌlo	cold
retained-ending-core-properties	f_ahk267xernxyg	f_ahk267xernxyg	12548	Phal	šuko	dry
retained-ending-core-properties	f_q3sjvhv3x3src	f_q3sjvhv3x3src	6368	Sh	ˈẓ̌ɪgo̱	long
retained-ending-core-properties	f_qphomzrgd6rqu	f_qphomzrgd6rqu	1962	Sv	ugəró	heavy
retained-ending-core-properties	f_5gve5qndfm6v2	f_5gve5qndfm6v2	12487	Sh	šiˈdʌlo	cold
retained-ending-core-properties	f_sr376gcx5mxlm	f_sr376gcx5mxlm	6119	Sh	dɑˈč̣ʰino	right
retained-ending-core-properties	f_5svsl2qm3nptg	f_5svsl2qm3nptg	7621	Sh	páko	ripe, perfect, strong; firm, hard
retained-ending-core-properties	f_pfpowlukpzsdm	f_pfpowlukpzsdm	1962	Sh	ɑˈŋur̃o	heavy
retained-ending-core-properties	f_qq6pvq7soywz4	f_qq6pvq7soywz4	9568	Sh	ˈbuṭe	all
retained-ending-core-properties	f_ug7gfyn7p5i6m	f_ug7gfyn7p5i6m	10299	Sh	ˈmɪč̣o̱	good
retained-ending-core-properties	f_cjrnsbqnmfuuo	f_cjrnsbqnmfuuo	12548	Phal	šʹuko	dry
retained-ending-core-properties	f_v6qsh3wyukc7o	f_v6qsh3wyukc7o	3451	Sh	ˈkino̱	black
retained-ending-core-properties	f_wmajedauy5fdc	f_wmajedauy5fdc	11168	Sh	ˈlolo	red
retained-ending-core-properties	f_vk4gbyyhcc6v4	f_vk4gbyyhcc6v4	10896	Sh	loóko	fast
retained-ending-core-properties	f_zjl6e2uoi27om	f_zjl6e2uoi27om	3451	Sh	ˈkino	black
retained-ending-core-properties	f_k3oyvfwuekczm	f_k3oyvfwuekczm	3523	Sv	kọ̈̄mala	tender, soft
retained-ending-core-properties	f_cojxl2nodvpcc	f_cojxl2nodvpcc	6368	Sh	j̣ígu	long
retained-ending-core-properties	f_3v3ovvpaqyi72	f_3v3ovvpaqyi72	5145	Sh	žărŭ	old
retained-ending-core-properties	f_wpnhohgtgkxf2	f_wpnhohgtgkxf2	11225	Sh	ˈbʌ̱ṛo	big
retained-ending-core-properties	f_em7zfpdapgxie	f_em7zfpdapgxie	1962	Sh	hɑˈguro	heavy
retained-ending-core-properties	f_msdzrmc7aj3te	f_msdzrmc7aj3te	5679	Sh	táto	hot
retained-ending-core-properties	f_e7vww6ozmn5i2	f_e7vww6ozmn5i2	5679	Sh	tátto	hot
retained-ending-core-properties	f_34t6l7wz65vdo	f_34t6l7wz65vdo	6926	Sh	nonŭ	naked
retained-ending-core-properties	f_ucpktbgccghhe	f_ucpktbgccghhe	10896	Sh	ˈloóko̱	light
retained-ending-core-properties	f_mhvz4p6qp7ewq	f_mhvz4p6qp7ewq	12487	Sh	šɪˈdʌlo	cold
retained-ending-core-properties	f_xrhbhuaoqlbli	f_xrhbhuaoqlbli	5679	Sh	tʌ́to	Hot
retained-ending-core-properties	f_qmmvkwssndrqu	f_qmmvkwssndrqu	5145	Sh	ǰĕ́ri	old
retained-ending-core-properties	f_tze3ha7yllml4	f_tze3ha7yllml4	11225	Sh	ˈbʌṛo	big
retained-ending-core-properties	f_hnk7uwit4272c	f_hnk7uwit4272c	12548	Sh	ˈšu̱ko̱	dry
retained-ending-core-properties	f_vexnxobizrjgw	f_vexnxobizrjgw	722	Ush	'ɑːpo	few
retained-ending-core-properties	f_2sd7tstubmfoc	f_2sd7tstubmfoc	9568	Sh	ˈbuṭɛ	all
retained-ending-core-properties	f_eymppwgi6cuco	f_eymppwgi6cuco	10896	Sh	loóko	light
retained-ending-core-properties	f_2kzeyj4avbvak	f_2kzeyj4avbvak	11225	Sh	bŏ́ṛŭ	big
retained-ending-core-properties	f_vdppsixnimo62	f_vdppsixnimo62	4424	Sv	ganu	old, big, tall
retained-ending-core-properties	f_2nbaoxngmtrik	f_2nbaoxngmtrik#1	722	bro	'apo	few
retained-ending-core-properties	f_2nbaoxngmtrik	f_2nbaoxngmtrik#2		bro	kʲii	few
retained-ending-core-properties	f_mzqbnizfliexo	f_mzqbnizfliexo	13548	Sh	sū̃c̣ṷ	straight, direct, real, true
retained-ending-core-properties	f_ajjtn2tbz5rp2	f_ajjtn2tbz5rp2	3523	Phal	koomáalu	soft
retained-ending-core-properties	f_6wl4kujjpngx2	f_6wl4kujjpngx2	5839	Sh	tíino	sharp, fast, active, clever
retained-ending-core-properties	f_haxc2toeybfrq	f_haxc2toeybfrq	12774	Sh	ˈšio	white
retained-ending-core-properties	f_te3sh5pjj4fbq	f_te3sh5pjj4fbq	3602	Sh	kūro	hard, severe (of things and people), strong, firm
retained-ending-core-properties	f_pxsdyyckdqwg2	f_pxsdyyckdqwg2	10299	Sh	ˈmɪč̣o̱	good
retained-ending-core-properties	f_j5ewj2ylywo74	f_j5ewj2ylywo74	722	Sh	ˈɑfo̱	few
retained-ending-core-properties	f_uj4mpppgmokv2	f_uj4mpppgmokv2	12487	Sh	šiˈdɑlo	cold
retained-ending-core-properties	f_4kosggpl74o2o	f_4kosggpl74o2o	3153	Sh	ˈkʰʌčo	bad
retained-ending-core-properties	f_p3m6qkli4ayhk	f_p3m6qkli4ayhk	5679	Sh	taáto	warm
retained-ending-core-properties	f_skmappppipiro	f_skmappppipiro	9568	Sh	ˈbuṭe̱	all
retained-ending-core-properties	f_gn5ti6z2va4ce	f_gn5ti6z2va4ce	6368	Sh	ˈẓ̌ɪgo	long
retained-ending-core-properties	f_lxrrvuvvd7224	f_lxrrvuvvd7224	6983	Sh	naːwo	new
retained-ending-core-properties	f_fk67egop4lhsw	f_fk67egop4lhsw	6983	Sh	nʌõ	new
retained-ending-core-properties	f_p2gb7j32hijvs	f_p2gb7j32hijvs	4889	Sh	cúno	small
retained-ending-core-properties	f_i4qslec4kelnc	f_i4qslec4kelnc	8283	Sh	pŭrōnṷ	old, ancient
retained-ending-core-properties	f_uszqyqfs34ai6	f_uszqyqfs34ai6	10896	Sh	lɑˈoko	light
retained-ending-core-properties	f_waubnynyz276a	f_waubnynyz276a	11168	Sh	luˈhilo	red
retained-ending-core-properties	f_julntmlin43dy	f_julntmlin43dy	12548	Sh	šúku	dry
retained-ending-core-properties	f_mpajiuecfyyis	f_mpajiuecfyyis	6119	Sh	dɑˈč̣ino̱	right
retained-ending-core-properties	f_qen5u5uhq5teu	f_qen5u5uhq5teu	5679	Sh	ˈtʌto̱	hot
retained-ending-core-properties	f_duskvoome5c6k	f_duskvoome5c6k	3832	Sh	ˈkʰʌbo̱	left
retained-ending-core-properties	f_srd7xbbp4h3qo	f_srd7xbbp4h3qo	8156	Sh	phičílo	beautiful, pretty
retained-ending-core-properties	f_kg4oj2wg7p6da	f_kg4oj2wg7p6da	2613	Phal	khʹâču	bad
retained-ending-core-properties	f_4stobeuvtq4em	f_4stobeuvtq4em	8047	Sv	paṛaṇ-o	white
retained-ending-core-properties	f_6otzjjabv64xq	f_6otzjjabv64xq	3832	Sh	ˈkʰʌbo	left
retained-ending-core-properties	f_6jpkdn653gavo	f_6jpkdn653gavo	3153	Phal	kháaču	bad
retained-ending-core-properties	f_wnrcol4q5utdg	f_wnrcol4q5utdg	12487	Phal	šidā́lo	cold
retained-ending-core-properties	f_pifcsfybfopps	f_pifcsfybfopps	6119	Sh	dɑṣ̌ˈṭino	right
retained-ending-core-properties	f_k7njk3rn73lha	f_k7njk3rn73lha	10896	Sh	lɑˈoko	light
retained-ending-core-properties	f_i52nm3ntd7pni	f_i52nm3ntd7pni	12548	Sh	šuku	dry
retained-ending-core-properties	f_5meopvkafgfec	f_5meopvkafgfec	10896	Sh	lóko	Light
retained-ending-core-properties	f_i5ow5cb3br65w	f_i5ow5cb3br65w	9568	Sh	buḍe	all
retained-ending-core-properties	f_l34kzhx6brex6	f_l34kzhx6brex6	12196	Sh	báato	open
retained-ending-core-properties	f_lfh7nphimm4wu	f_lfh7nphimm4wu	6983	Sh	nɑˈu	new
retained-ending-core-properties	f_hgrzutflcehy4	f_hgrzutflcehy4	8283	Sh	ˈpoṇo̱	old
retained-ending-core-properties	f_7yci64cpuy4kw	f_7yci64cpuy4kw	11168	Sh	luˈelo	red
retained-ending-core-properties	f_2zwlsmwzvnf6u	f_2zwlsmwzvnf6u	12487	Sh	šɪˈdɑlo	cold
retained-ending-core-properties	f_yvs5wwuqqd4ls	f_yvs5wwuqqd4ls	8330	Sh	ˈpuuro̱	whole
retained-ending-core-properties	f_ziboncqg7jiie	f_ziboncqg7jiie	722	Sh	ˈɑpo	few
retained-ending-core-properties	f_45jq2ub6rxlvm	f_45jq2ub6rxlvm	1962	Sh	hɑˈguro	heavy
retained-ending-core-properties	f_oq3hmgbhwjih2	f_oq3hmgbhwjih2	6119	Sh	dɑ̱ˈč̣ɪno̱	right
retained-ending-core-properties	f_icspxecheusga	f_icspxecheusga	13924	Sh	ispáawo	sweet; tasty
retained-ending-core-properties	f_6hnhp77cype5i	f_6hnhp77cype5i	3153	Sh	kʰʌčo̱	bad
retained-ending-core-properties	f_k7hotu5jg3vng	f_k7hotu5jg3vng	10896	Sh	ˈloóko̱	light
retained-ending-core-properties	f_qvjwriuno2ijg	f_qvjwriuno2ijg	7563	Sh	niílo	blue
retained-ending-core-properties	f_qn3ltqdbfl4va	f_qn3ltqdbfl4va	722	Sh	ˈʌpo	few
retained-ending-core-properties	f_ywryunyo3efre	f_ywryunyo3efre	8047	Sv	parãṛó	white
retained-ending-core-properties	f_e2mvye2pan55c	f_e2mvye2pan55c	3832	Sh	ˈkʰʌbo	left
retained-ending-core-properties	f_ufzyvuxmylmbm	f_ufzyvuxmylmbm	6983	Sh	nɑ̃ũ	new
retained-ending-core-properties	f_q3vxjacvagvlu	f_q3vxjacvagvlu	11225	Sh	ˈbʌṛo	big
retained-ending-core-properties	f_p5q4ljcv3ub3u	f_p5q4ljcv3ub3u	3832	Sh	kʰʌˈbʊto	left
retained-ending-core-properties	f_4fzr4jaqpd3uu	f_4fzr4jaqpd3uu	5679	Sh	ˈtɑto	hot
retained-ending-core-properties	f_fnv2yifdhmq2c	f_fnv2yifdhmq2c	3533	Sh	kōlṷ	curved, crooked
retained-ending-core-properties	f_wd3hu7mwgnge6	f_wd3hu7mwgnge6	722	Sh	ˈɑpʰo	few
retained-ending-core-properties	f_7ygsmaw3ie7pa	f_7ygsmaw3ie7pa	10896	Sh	lɑˈhʊko	light
retained-ending-core-properties	f_qzxzqt7iy6qpo	f_qzxzqt7iy6qpo	6368	Sh	ˈẓ̌ɪgo̱	long
retained-ending-core-properties	f_hmkgrboqhmz3y	f_hmkgrboqhmz3y	1962	Sh	hɑˈguro	heavy
retained-ending-core-properties	f_7qkqfzy5qir7c	f_7qkqfzy5qir7c	3451	Sv	kašaṇ-i	black
retained-ending-core-properties	f_rdiyo3xlkjovc	f_rdiyo3xlkjovc	10299	Sh	ˈmɪč̣o̱	good
retained-ending-core-properties	f_hpy72ly7jv75q	f_hpy72ly7jv75q	9568	Sh	ˈbuṭe	all
retained-ending-core-properties	f_2q4hgvxlprota	f_2q4hgvxlprota	11225	Sh	ˈbʌṛo	big
retained-ending-core-properties	f_h5hlqrksckf6i	f_h5hlqrksckf6i	11168	Phal	lᵊhōilo	red
retained-ending-core-properties	f_q26pyx2tp54wm	f_q26pyx2tp54wm	12774	Sh	šɪo	white
retained-ending-core-properties	f_7q756wstfnvrq	f_7q756wstfnvrq	11168	Sh	li̱ˈhilu	red
retained-ending-core-properties	f_qcdjjfqfxk244	f_qcdjjfqfxk244	12774	Sh	ˈšeo	white
retained-ending-core-properties	f_tvrowfavlu23i	f_tvrowfavlu23i	4889	Sh	ˈčuno̱	small
retained-ending-core-properties	f_icrp52ucre4go	f_icrp52ucre4go	13990	Sh	halíẓo	yellow
retained-ending-core-properties	f_nhatgttcqudke	f_nhatgttcqudke	5679	bro	'taato	hot
retained-ending-core-properties	f_qoecdmgrd7wxc	f_qoecdmgrd7wxc	3533	Sh	ka~óolo	crooked
retained-ending-core-properties	f_drd7lehnmwqpm	f_drd7lehnmwqpm	12717	Phal	ṣʹîṛo	blind
retained-ending-core-properties	f_ingw6xl7i252y	f_ingw6xl7i252y	3941	Phal	khúṭu	lame (not able to walk normally)
retained-ending-core-properties	f_xl3kmfsnqx522	f_xl3kmfsnqx522	6983	Sh	naáwo	new
retained-ending-core-properties	f_rpkqzd6hldjmk	f_rpkqzd6hldjmk	12774	Sh	ˈšeo	white
retained-ending-core-properties	f_o374kg3sa2qxa	f_o374kg3sa2qxa	11168	Phal	lohílu	red; money (substantivized in plural; i.e. red like the 100 rupee note)
retained-ending-core-properties	f_7rr3r76pvkecs	f_7rr3r76pvkecs	12548	Sh	ˈšuko̱	dry
retained-ending-core-properties	f_73elocfobnlva	f_73elocfobnlva	3451	Sh	ˈki̱ṇo̱	black
retained-ending-core-properties	f_dnqesvt2aubj2	f_dnqesvt2aubj2	3451	Sh	ˈkiṇo	black
retained-ending-core-properties	f_t2eyo22s3yb6o	f_t2eyo22s3yb6o	12548	Sh	ˈšuko̱	dry
retained-ending-core-properties	f_iwd6z57pb7kha	f_iwd6z57pb7kha	9568	Sh	ˈbuṭe	all
retained-ending-core-properties	f_hcz5pqpgxr4a4	f_hcz5pqpgxr4a4	7563	bro	'niilo	green
retained-ending-core-properties	f_ny3qsmmjmj2qo	f_ny3qsmmjmj2qo	6926	Phal	nāano	naked
retained-ending-core-properties	f_mrkapuisclysk	f_mrkapuisclysk	6983	Sh	nɑ̃u	new
retained-ending-core-properties	f_qz47gtzgbfp7q	f_qz47gtzgbfp7q	8283	Sh	ˈprono̱	old
retained-ending-core-properties	f_s75ykhicnqnio	f_s75ykhicnqnio	12487	Sh	šɪˈdʌlo	cold
retained-ending-core-properties	f_6licm5otnjcoc	f_6licm5otnjcoc	3832	Sh	ˈkʰɑbi	left
retained-ending-core-properties	f_a42dwv45i4dec	f_a42dwv45i4dec	4889	Sh	ˈčuṇo	small
retained-ending-core-properties	f_lsf3fqofdu4n4	f_lsf3fqofdu4n4	3153	Sh	ˈkʰʌčo̥	bad
retained-ending-core-properties	f_qz6nedsrmssuu	f_qz6nedsrmssuu	722	Sh	ˈɑɸo	few
retained-ending-core-properties	f_6sajoid2w5s2w	f_6sajoid2w5s2w	3451	Sh	kiṇo	black
retained-ending-core-properties	f_giofracoe237w	f_giofracoe237w	4889	Sh	ˈčuno	small
retained-ending-core-properties	f_4kowtgq7yqrnw	f_4kowtgq7yqrnw	12548	Sh	ˈšuko̱	dry
retained-ending-core-properties	f_rzpwf7cgep3k6	f_rzpwf7cgep3k6	11168	Sh	loólyo	red
retained-ending-core-properties	f_brhzdpsx6grlk	f_brhzdpsx6grlk	1962	Sh	hagúro	heavy
retained-ending-core-properties	f_jn6hud2zdnbn6	f_jn6hud2zdnbn6	11225	Sh	báṛo	big
retained-ending-core-properties	f_qawsglph5c25c	f_qawsglph5c25c	9568	Sh	ˈbuṭo̱	all
retained-ending-core-properties	f_hh5x5cslm3ejw	f_hh5x5cslm3ejw	4850	Sh	čúrko	sour
retained-ending-core-properties	f_rqjygrorhwl72	f_rqjygrorhwl72	3832	Sh	ˈkʰʌbo	left
retained-ending-core-properties	f_tyj3aem3vmrfu	f_tyj3aem3vmrfu	8283	Sh	ˈpoṇo̱	old
retained-ending-core-properties	f_bidfsf4j7dutw	f_bidfsf4j7dutw	722	Sh	ápo	few
retained-ending-core-properties	f_dg3cwyk7fol46	f_dg3cwyk7fol46	12548	Sh	ˈšuko̱	dry
