input_class	language	family_id	headword	eligible_outcomes	excluded_outcomes	eligible_tokens	all_tokens	sources	forms
old-short-barytone	Sh	10431	yáva	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""yō"", ""yū""]"
old-short-barytone	Sh	10582	rájju	"[""E@-2"", ""S@-2"", ""stress-marked@-2"", ""unmarked""]"	[]	10	10	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""rajapurohit2012""]"	"[""raǰo"", ""raǰóoṭo"", ""raǰóṭi"", ""ráʒe"", ""ráʒu"", ""răž"", ""rɑǰoṭi"", ""rɑˈǰoti"", ""rʌǰoṭi"", ""ˈrɑɑǰu""]"
old-short-barytone	Sh	10650	rása	"[""unmarked""]"	"[""unmarked""]"	2	4	"[""CDIAL""]"	"[""*raz"", ""răs"", ""răsăi"", ""s""]"
old-short-barytone	Sh	11188	vákṣas	"[""unmarked""]"	"[""L@-1""]"	4	5	"[""CDIAL"", ""degener-shina2008""]"	"[""baáṣ"", ""baṣ"", ""bhāṣ"", ""bāṣ""]"
old-short-barytone	Sh	11204	vájra	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""bʌc̣"", ""bʌc̣ε""]"
old-short-barytone	Sh	11258	vána	"[""short-monosyllable"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""bun"", ""bvn""]"
old-short-barytone	Sh	11308	vára	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""bər""]"
old-short-barytone	Sh	11331	várga	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""lāgo""]"
old-short-barytone	Sh	11359	várti	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""batī́""]"
old-short-barytone	Sh	11366	vártman	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""bāṭṷ""]"
old-short-barytone	Sh	11433	váśya	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""baš""]"
old-short-barytone	Sh	11443	vásā	"[""F""]"	[]	2	2	"[""backstrom1992""]"	"[""wɑ̀ɑz""]"
old-short-barytone	Sh	12062	vŕ̥ka	"[""stress-marked@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""rajapurohit2012""]"	"[""vkˣ"", ""úrke"", ""úruk""]"
old-short-barytone	Sh	12250	śákti-¹	"[""short-monosyllable"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""degener-shina2008""]"	"[""šat"", ""šăt"", ""šătt"", ""šătīlŭ""]"
old-short-barytone	Sh	12548	śúṣka	"[""S@-2"", ""stress-marked@-2"", ""unmarked""]"	[]	35	35	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""schmidt""]"	"[""súkho"", ""šuku"", ""šúkho"", ""šúko"", ""šúku"", ""šūkṷ"", ""šŭkhŭ"", ""ˈšiku̥"", ""ˈšuko"", ""ˈšuko̱"", ""ˈšuku̥"", ""ˈšuku̱"", ""ˈšu̱ko̱"", ""ˈšu̱ku̥""]"
old-short-barytone	Sh	12583	śŕ̥ṅga	"[""S@-1"", ""S@-2"", ""short-monosyllable"", ""stress-marked@-2"", ""unmarked""]"	[]	41	41	"[""CDIAL"", ""CDIAL;AO"", ""backstrom1992"", ""degener-shina2008"", ""rajapurohit2012"", ""schmidt""]"	"[""c̣riṅga"", ""šíṅu"", ""ʂíŋe"", ""ʂíŋo"", ""ˈšɪgu̱"", ""ˈšɪŋo̱"", ""ˈšɪ̱gɛ̱"", ""ˈṣ̌igo̱"", ""ˈṣ̌iŋo"", ""ˈṣ̌iŋu"", ""ˈṣ̌ɪŋo̱"", ""ˈṣ̌ʊgo"", ""ṣiŋ"", ""ṣiṅ"", ""ṣígo"", ""ṣíṅ"", ""ṣíṅo"", ""ṣĭṅ"", ""ṣ̌iŋ"", ""ṣ̌ɪŋ""]"
old-short-barytone	Sh	13070	sáktu	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""sānto"", ""sāto""]"
old-short-barytone	Sh	13254	sáras	"[""short-monosyllable"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""sar"", ""săr""]"
old-short-barytone	Sh	13276	sárva	"[""stress-marked@-1"", ""unmarked""]"	[]	2	2	"[""backstrom1992""]"	"[""sɑf"", ""ˈsɑf""]"
old-short-barytone	Sh	13415	síndhu	"[""short-monosyllable"", ""unmarked""]"	[]	36	36	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""rajapurohit2012"", ""schmidt""]"	"[""sin"", ""sine"", ""sīn"", ""sĭn"", ""sɪn"", ""sɪ̱n""]"
old-short-barytone	Sh	13576	sŕ̥kvan	"[""short-monosyllable"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""degener-shina2008"", ""schmidt""]"	"[""ṣak"", ""ṣakh""]"
old-short-barytone	Sh	13744	sthála	"[""S@-2""]"	[]	1	1	"[""degener-shina2008""]"	"[""tháli""]"
old-short-barytone	Sh	13746	sthávi	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""thalyóo"", ""thălyṓ""]"
old-short-barytone	Sh	13913	svásr̥	"[""short-monosyllable"", ""unmarked""]"	"[""stress-marked@-3"", ""unmarked""]"	14	40	"[""CDIAL"", ""CDIAL;schmidt"", ""backstrom1992"", ""buddruss-shina1996"", ""grierson-lsi1928"", ""liljegren-hindukush"", ""schmidt""]"	"[""bʌṛi sʌs"", ""bʌṛi̱ sɑs"", ""sa"", ""sas"", ""sà"", ""sā"", ""săs"", ""sʌs"", ""sʌ̱s"", ""ˈboṛi sʌs"", ""ˈbʌṛi sɑs"", ""ˈbʌṛi sɑʰ"", ""ˈbʌṛi sɑ̱s"", ""ˈbʌṛi sɑ̱ʰ"", ""ˈbʌṛi sʌ"", ""ˈbʌṛi sʌs"", ""ˈbʌṛi sʌ̱s""]"
old-short-barytone	Sh	14024	hásta	"[""short-monosyllable"", ""unmarked""]"	"[""unmarked""]"	16	17	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""liljegren-hindukush"", ""schmidt""]"	"[""hat"", ""hatth"", ""hăt"", ""hăth"", ""hʌtʰ"", ""hʌ̱tʰ"", ""āstu-m""]"
old-short-barytone	Sh	14154	hŕ̥dya	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""hĭžŭ""]"
old-short-barytone	Sh	1869	útsa	"[""short-monosyllable"", ""unmarked""]"	[]	8	8	"[""CDIAL"", ""CDIAL;ZDMG"", ""degener-shina2008"", ""schmidt""]"	"[""unčaṭik"", ""uts"", ""utsh"", ""u~ċ"", ""uċ"", ""ũċ""]"
old-short-barytone	Sh	2387	úṣṭra	"[""E@-1"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""degener-shina2008"", ""schmidt""]"	"[""úu~ṭ"", ""ū̃ṭh"", ""ūṭ""]"
old-short-barytone	Sh	2445	ŕ̥kṣa	"[""short-monosyllable"", ""syllable-marked@-2"", ""unmarked""]"	[]	9	9	"[""CDIAL"", ""degener-shina2008"", ""schmidt""]"	"[""ic̣"", ""ic̣hī́ni"", ""i~c̣"", ""ēċ"", ""īc̣h"", ""ī̃c̣""]"
old-short-barytone	Sh	2588	kákṣa	"[""S@-2"", ""short-monosyllable""]"	[]	2	2	"[""schmidt""]"	"[""khiṅ"", ""kácɨ̥""]"
old-short-barytone	Sh	2589	kákṣa	"[""short-monosyllable"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""rajapurohit2012"", ""schmidt""]"	"[""kac̣"", ""kăc̣"", ""kăc̣h"", ""kʌʂ"", ""kʌʂe""]"
old-short-barytone	Sh	2629	káṭa	"[""stress-marked@-1"", ""unmarked""]"	"[""unmarked""]"	3	4	"[""CDIAL"", ""rajapurohit2012""]"	"[""ká:"", ""ká:v"", ""kāo"", ""kāvṷ""]"
old-short-barytone	Sh	2661	káṇa	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""kʌnáʰ""]"
old-short-barytone	Sh	2830	kárṇa	"[""short-monosyllable"", ""syllable-marked@-1"", ""unmarked""]"	"[""unmarked""]"	38	39	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""schmidt""]"	"[""kon"", ""ko̯n"", ""ko̯ṇí"", ""ko̱n"", ""ko̱ṇ"", ""koṇ"", ""kuāṇə"", ""kuṇ"", ""kōn"", ""kʌn"", ""kʌ̱n"", ""kʌṇ""]"
old-short-barytone	Sh	2892	kárman	"[""short-monosyllable"", ""unmarked""]"	[]	8	8	"[""CDIAL"", ""CDIAL;schmidt"", ""degener-shina2008"", ""schmidt""]"	"[""kom"", ""krom"", ""kro̯m"", ""kōm""]"
old-short-barytone	Sh	2933	káli	"[""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""degener-shina2008""]"	"[""kali̯"", ""káli"", ""kălyĕ""]"
old-short-barytone	Sh	3330	kúla	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""dʌda-kul""]"
old-short-barytone	Sh	3438	kŕ̥mi	"[""S@-1"", ""stress-marked@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""degener-shina2008"", ""rajapurohit2012""]"	"[""krí~"", ""krĩ́yẽ"", ""krī̃"", ""kŕ̥mi""]"
old-short-barytone	Sh	3781	kháṭvā	"[""short-monosyllable"", ""unmarked""]"	[]	6	6	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008"", ""schmidt""]"	"[""khat"", ""khaṭ"", ""khăṭ"", ""xōṭ""]"
old-short-barytone	Sh	3834	khála	"[""short-monosyllable"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""degener-shina2008""]"	"[""khal"", ""khʌl"", ""xōl""]"
old-short-barytone	Sh	395	ánna	"[""short-monosyllable"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;Lor"", ""degener-shina2008""]"	"[""on"", ""o̯n"", ""ōn""]"
old-short-barytone	Sh	4202	gúpti	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""gut""]"
old-short-barytone	Sh	4231	gŕ̥dhya	"[""L@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""gireéǰ"", ""gireč""]"
old-short-barytone	Sh	43	ákṣi	"[""E@-1"", ""stress-marked@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	41	41	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""rajapurohit2012"", ""schmidt""]"	"[""achíi"", ""ac̣hii"", ""ac̣híi"", ""ac̣hī́"", ""aṣī́"", ""āchī"", ""ɑč̣i"", ""ɑˈčʰe"", ""ɑˈč̣i"", ""ɑˈč̣i̱"", ""ɑˈč̣ʰi"", ""ɑˈč̣ʰi̱"", ""ɑˈṣ̌i"", ""ɑ̱ˈčʰi"", ""ɑ̱ˈṣ̌i"", ""ʌč̣i"", ""ʌʈʂé:"", ""ʌʈʂí:"", ""ʌˈč̣i"", ""ʌˈč̣ʰi"", ""ʌˈṣ̌i""]"
old-short-barytone	Sh	4363	gráha	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""grā̃""]"
old-short-barytone	Sh	4701	cárman	"[""short-monosyllable"", ""stress-marked@-1"", ""stress-marked@-2"", ""unmarked""]"	[]	33	33	"[""CDIAL"", ""backstrom1992"", ""rajapurohit2012"", ""schmidt""]"	"[""com"", ""čom"", ""čo̱m"", ""čʊm"", ""ʧóm"", ""ʧóme""]"
old-short-barytone	Sh	4801	cítti	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""čit""]"
old-short-barytone	Sh	5145	jára	"[""S@-2"", ""syllable-marked@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""degener-shina2008""]"	"[""žărŭ"", ""ǰáro"", ""ǰărŭ"", ""ǰĕ́ri""]"
old-short-barytone	Sh	5621	tákṣan	"[""E@-1"", ""syllable-marked@-1""]"	"[""syllable-marked@-1""]"	2	3	"[""CDIAL"", ""degener-shina2008""]"	"[""kaṭ-thac̣ó̭ṇ"", ""thac̣óon"", ""thac̣ó̭ṇ""]"
old-short-barytone	Sh	5639	tátas	"[""L@-1"", ""short-monosyllable"", ""unmarked""]"	"[""unmarked""]"	4	5	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008""]"	"[""-t"", ""to"", ""toó""]"
old-short-barytone	Sh	5994	tráyaḥ	"[""E@-1"", ""short-monosyllable"", ""unmarked""]"	"[""unmarked""]"	38	39	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""schmidt""]"	"[""c̣e"", ""c̣ée"", ""c̣ē"", ""c̣ēĭ"", ""č̣e"", ""č̣ee"", ""č̣eⁱ"", ""č̣ᵘe"", ""č̣ᵘee"", ""ṭṛē""]"
old-short-barytone	Sh	6152	dánta	"[""short-monosyllable"", ""stress-marked@-2"", ""unmarked""]"	[]	42	42	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""liljegren-hindukush"", ""rajapurohit2012"", ""schmidt""]"	"[""don"", ""do̯n"", ""do̱n"", ""dun"", ""dóni"", ""dōn"", ""dōnye̯"", ""dɔn"", ""dʌn""]"
old-short-barytone	Sh	6227	dáśa	"[""short-monosyllable"", ""unmarked""]"	"[""stress-marked@position-unresolved"", ""syllable-marked@position-unresolved"", ""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	12	38	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""grierson-lsi1928"", ""rajapurohit2012"", ""schmidt""]"	"[""dai"", ""daii"", ""day"", ""daī"", ""dáai"", ""dái"", ""dɑi"", ""dɑ̱i"", ""dɑⁱ"", ""dʌi"", ""dʌ̱i̱"", ""dʌⁱ"", ""ˈdei"", ""ˈdɑi"", ""ˈdʌi""]"
old-short-barytone	Sh	6717	dhána	"[""short-monosyllable"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""don""]"
old-short-barytone	Sh	6726	dhánus	"[""L@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""degener-shina2008""]"	"[""daáno"", ""dānṷ̀""]"
old-short-barytone	Sh	6983	náva	"[""E@-1"", ""L@-2"", ""stress-marked@-1"", ""stress-marked@-2"", ""unmarked""]"	"[""stress-marked@position-unresolved"", ""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	19	39	"[""CDIAL"", ""CDIAL;Lor"", ""backstrom1992"", ""degener-shina2008"", ""liljegren-hindukush"", ""schmidt""]"	"[""naáwo"", ""naː"", ""naːwo"", ""noo"", ""náa~"", ""náu~"", ""nóo~"", ""nõ"", ""nõː"", ""nā"", ""nāvṷ"", ""nɑo"", ""nɑu"", ""nɑõ"", ""nɑũ"", ""nɑɑ"", ""nɑˈu"", ""nɑ̃u"", ""nɑ̃ũ"", ""nʌo"", ""nʌõ"", ""nᶺũ"", ""ˈno"", ""ˈnɑo"", ""ˈnɑwo"", ""ˈnɑwo̱"", ""ˈnɑʷo""]"
old-short-barytone	Sh	6984	náva	"[""F"", ""short-monosyllable"", ""unmarked""]"	"[""stress-marked@position-unresolved"", ""syllable-marked@position-unresolved"", ""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	6	36	"[""CDIAL"", ""backstrom1992"", ""grierson-lsi1928"", ""schmidt""]"	"[""nau"", ""naw"", ""náu"", ""náŭ"", ""nùũ"", ""nāũ"", ""nɑo"", ""nɑu"", ""nɑõ"", ""nɑ̃õ"", ""nɑ̃ũ"", ""nʌo"", ""nʌõ"", ""nʌũ"", ""nᶺõ"", ""ˈnɑ̱o""]"
old-short-barytone	Sh	722	álpa	"[""L@-2"", ""S@-2"", ""stress-marked@-2"", ""unmarked""]"	[]	25	25	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""schmidt""]"	"[""aápo"", ""ápa"", ""ápo"", ""āpŭ"", ""ˈɑfo"", ""ˈɑfo̱"", ""ˈɑpo"", ""ˈɑpʰo"", ""ˈɑɸo"", ""ˈʌpo""]"
old-short-barytone	Sh	7638	pákṣman	"[""S@-2"", ""unmarked""]"	"[""unmarked""]"	3	4	"[""CDIAL"", ""degener-shina2008""]"	"[""papăĩ"", ""paṣ"", ""paṣílo"", ""păṣ""]"
old-short-barytone	Sh	7655	páñca	"[""short-monosyllable"", ""unmarked""]"	"[""unmarked""]"	31	39	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""grierson-lsi1928"", ""schmidt""]"	"[""paẽ"", ""poi"", ""po~š"", ""poĩ"", ""poš"", ""po̱š"", ""põi"", ""põĩ"", ""põš"", ""põⁱ"", ""pōĩ"", ""pō̃š""]"
old-short-barytone	Sh	7733	páttra	"[""S@-2"", ""stress-marked@-2"", ""syllable-marked@-2"", ""unmarked""]"	[]	41	41	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""rajapurohit2012"", ""schmidt""]"	"[""paṭo"", ""páṭho"", ""páṭhə"", ""páṭo"", ""páṭu"", ""pāṭŭ"", ""păṭhṷ"", ""păṭṷ"", ""pə́:ʈe"", ""pʌ́:ʈe"", ""pʌ́:ʈo"", ""pʌṭu"", ""ˈpɑṭo"", ""ˈpɑṭʰo̥"", ""ˈpɑṭʰo̱"", ""ˈpɑṭʰu̥"", ""ˈpʌ̱ṭo"", ""ˈpʌ̱ṭo̱"", ""ˈpʌṛo"", ""ˈpʌṭo"", ""ˈpʌṭo̱""]"
old-short-barytone	Sh	7778	pádyā	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""pʌč"", ""pʌž""]"
old-short-barytone	Sh	7785	pánthā	"[""short-monosyllable"", ""stress-marked@-1"", ""unmarked""]"	[]	39	39	"[""CDIAL"", ""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""liljegren-hindukush"", ""rajapurohit2012"", ""schmidt""]"	"[""pon"", ""pone"", ""po̱n"", ""pón""]"
old-short-barytone	Sh	7948	párśu	"[""stress-marked@-2"", ""syllable-marked@-2"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""rajapurohit2012""]"	"[""prāši̯"", ""prʌ́ʃe"", ""prʌ́ʃu"", ""páči"", ""pāṣū""]"
old-short-barytone	Sh	8168	píṇḍa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""pīni""]"
old-short-barytone	Sh	8249	púccha	"[""L@-1"", ""LR@-1"", ""R@-1"", ""stress-marked@-1""]"	[]	14	14	"[""backstrom1992"", ""buddruss-shina1996"", ""degener-shina2008"", ""schmidt""]"	"[""fɑ̱ˈčòó"", ""phacoó"", ""phac̣oó"", ""phačoó"", ""pɑˈčʰòó"", ""pʌˈčoo"", ""pʰiˈčòó"", ""pʰɑˈčòó"", ""pʰɑ̱ˈčòó"", ""pʰʌˈčʰoó"", ""pʰʌˈčʰòó""]"
old-short-barytone	Sh	8306	púṣya	"[""S@-2"", ""stress-marked@-2"", ""unmarked""]"	[]	10	10	"[""CDIAL"", ""backstrom1992"", ""degener-shina2008"", ""rajapurohit2012""]"	"[""pušŭ"", ""púši"", ""púʂe"", ""púʂo"", ""pŭši"", ""pʊṣ̌"", ""ˈpʰušo"", ""ˈpʰuṣ̌o""]"
old-short-barytone	Sh	887	ávi	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ai""]"
old-short-barytone	Sh	9029	plúṣi	"[""E@-2""]"	[]	2	2	"[""schmidt""]"	"[""príij̣o"", ""príiẓu""]"
old-short-barytone	Sh	9051	phála	"[""unmarked""]"	[]	2	2	"[""CDIAL"", ""backstrom1992""]"	"[""phălā"", ""pʰʌl""]"
old-short-barytone	Sh	919	áśru	"[""L@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""degener-shina2008""]"	"[""aá~ṣo"", ""e̯"", ""ā̃ṣṷ""]"
old-short-barytone	Sh	920	áśva	"[""S@-2"", ""syllable-marked@-2"", ""unmarked""]"	"[""stress-marked@-2""]"	10	12	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008"", ""grierson-lsi1928"", ""rajapurohit2012"", ""schmidt""]"	"[""ašpō"", ""àšpō"", ""á~špo"", ""ášpo"", ""ášpoo"", ""ášpō"", ""ã́ʃpe"", ""ã́ʃup"", ""ăša̯p"", ""ăšp"", ""ăšpŭ""]"
old-short-barytone	Sh	9245	bíla	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""bɪl""]"
old-short-barytone	Sh	9393	bhára	"[""syllable-marked@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""bar"", ""bărí""]"
old-short-barytone	Sh	9696	mákṣā	"[""E@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""buddruss-shina1996""]"	"[""machíi"", ""măc̣hī́"", ""măṣī́"", ""mʌc̣ī""]"
old-short-barytone	Sh	977	ásti	"[""S@-1"", ""S@-2"", ""unmarked""]"	"[""short-monosyllable"", ""unmarked""]"	5	7	"[""CDIAL"", ""degener-shina2008""]"	"[""as-"", ""ašíl"", ""áši"", ""šōdas"", ""šōdath"", ""šōdäi"", ""šōdōs""]"
old-short-barytone	Sh	9784	mádhu	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""mo""]"
old-short-barytone	Sh	9804	mádhya	"[""L@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""buddruss-shina1996"", ""degener-shina2008""]"	"[""majaá"", ""maǰaá"", ""măžā"", ""măžīnŭ""]"
old-short-barytone	Sh	9834	mántra	"[""S@-3"", ""short-monosyllable""]"	[]	2	2	"[""degener-shina2008""]"	"[""mor"", ""móẓiye""]"
old-short-barytone	Sh	9841	mánthā-¹	[]	"[""syllable-marked@position-unresolved"", ""unmarked""]"	0	2	"[""CDIAL""]"	"[""mun doiki"", ""mʌnó thoiki""]"
old-short-barytone	Sv	10158	múkha	[]	"[""unmarked""]"	0	1	"[""knobloch2020sauji""]"	"[""mox-e""]"
old-short-barytone	Sv	10174	múkhya	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""mukhá""]"
old-short-barytone	Sv	10431	yáva	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""yū""]"
old-short-barytone	Sv	12540	śúbhvan	"[""syllable-marked@-1"", ""unmarked""]"	"[""unmarked""]"	2	3	"[""CDIAL"", ""CDIAL;NTS"", ""knobloch2020sauji""]"	"[""šobaṇo"", ""šubaaṇ-u"", ""šubeṇī́""]"
old-short-barytone	Sv	12548	śúṣka	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""šukho""]"
old-short-barytone	Sv	12583	śŕ̥ṅga	"[""unmarked""]"	[]	1	1	"[""knobloch2020sauji""]"	"[""ʂinga""]"
old-short-barytone	Sv	13913	svásr̥	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""sʌsʌ""]"
old-short-barytone	Sv	14024	hásta	"[""unmarked""]"	"[""unmarked""]"	2	3	"[""CDIAL"", ""knobloch2020sauji""]"	"[""haat-o-de"", ""hatha"", ""haːtʰ""]"
old-short-barytone	Sv	2445	ŕ̥kṣa	"[""unmarked""]"	"[""unmarked""]"	4	5	"[""CDIAL"", ""knobloch2020sauji""]"	"[""inč"", ""inčeṛi"", ""inčeṛi-yee"", ""inʈ͡ʂ"", ""ī̃c̣""]"
old-short-barytone	Sv	2588	kákṣa	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""kačal-ṭɔ̈̄pe""]"
old-short-barytone	Sv	2830	kárṇa	"[""unmarked""]"	[]	5	5	"[""CDIAL"", ""CDIAL;Buddruss;ZDMG"", ""CDIAL;NOPhal"", ""knobloch2020sauji"", ""liljegren-hindukush""]"	"[""kaːɳ"", ""kaṇ"", ""kā̃ṛo"", ""kā̃ṛõ""]"
old-short-barytone	Sv	2892	kárman	"[""unmarked""]"	[]	2	2	"[""CDIAL"", ""knobloch2020sauji""]"	"[""kraam"", ""kᵊram""]"
old-short-barytone	Sv	2910	kárhi	"[""unmarked""]"	[]	2	2	"[""knobloch2020sauji""]"	"[""kaaree"", ""karee""]"
old-short-barytone	Sv	3438	kŕ̥mi	"[""unmarked""]"	[]	1	1	"[""knobloch2020sauji""]"	"[""kirmi""]"
old-short-barytone	Sv	43	ákṣi	"[""unmarked""]"	[]	1	1	"[""knobloch2020sauji""]"	"[""anʈ͡ʂiː""]"
old-short-barytone	Sv	5994	tráyaḥ	"[""unmarked""]"	[]	2	2	"[""knobloch2020sauji""]"	"[""ɬaa"", ""ɬɑː""]"
old-short-barytone	Sv	6152	dánta	"[""unmarked""]"	[]	4	4	"[""CDIAL"", ""knobloch2020sauji""]"	"[""daːnd"", ""daːnda"", ""daːndu"", ""dānd""]"
old-short-barytone	Sv	6227	dáśa	"[""unmarked""]"	[]	4	4	"[""CDIAL"", ""knobloch2020sauji""]"	"[""daš"", ""deš"", ""dɛʃ""]"
old-short-barytone	Sv	6984	náva	"[""unmarked""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""knobloch2020sauji""]"	"[""nu"", ""nōu""]"
old-short-barytone	Sv	7655	páñca	"[""unmarked""]"	[]	2	2	"[""CDIAL"", ""knobloch2020sauji""]"	"[""paanǰ"", ""pānǰ""]"
old-short-barytone	Sv	7733	páttra	"[""unmarked""]"	[]	1	1	"[""knobloch2020sauji""]"	"[""paːɬu""]"
old-short-barytone	Sv	7785	pánthā	"[""unmarked""]"	[]	2	2	"[""CDIAL"", ""knobloch2020sauji""]"	"[""phantē"", ""pʰaːnt""]"
old-short-barytone	Sv	7948	párśu	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""praṣū́""]"
old-short-barytone	Sv	8306	púṣya	[]	"[""unmarked""]"	0	1	"[""knobloch2020sauji""]"	"[""poš-a""]"
old-short-barytone	Sv	9758	mátsya	"[""syllable-marked@-3"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""knobloch2020sauji""]"	"[""mat͡siɳ"", ""máčoṭō""]"
old-short-barytone	Sv	9804	mádhya	"[""unmarked""]"	[]	1	1	"[""knobloch2020sauji""]"	"[""menǰi""]"
old-short-barytone	Ush	10158	múkha	"[""unmarked""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""mukh""]"
old-short-barytone	Ush	12548	śúṣka	"[""stress-marked@-2""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""ʃu'kɑlo""]"
old-short-barytone	Ush	12583	śŕ̥ṅga	"[""stress-marked@-2""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""'ʂiŋge""]"
old-short-barytone	Ush	13415	síndhu	"[""unmarked""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""suɳɖu""]"
old-short-barytone	Ush	13913	svásr̥	"[""unmarked""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""sʌs""]"
old-short-barytone	Ush	14024	hásta	"[""unmarked""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""hʌt""]"
old-short-barytone	Ush	2830	kárṇa	"[""unmarked""]"	[]	2	2	"[""liljegren-hindukush"", ""rensch-decker-hallberg1992""]"	"[""koːn"", ""koːɳ""]"
old-short-barytone	Ush	2910	kárhi	"[""stress-marked@-1""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""kʌ're""]"
old-short-barytone	Ush	3438	kŕ̥mi	"[""stress-marked@-2""]"	[]	1	1	"[""rensch-decker-hallberg1992""]"	"[""'kimi""]"
