id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status	research_family_id	research_ancestor_id	research_gloss	research_relation	strict_exclusion	individual_review	research_link_evidence	research_link_confidence	record_decisions	additional_record_annotations	primary_table_readings	notation	modern_nuclei	modern_accent_count	modern_accent_position	modern_accent_from_right	modern_accent_quantity	modern_outcome	modern_single_word	stress_position	stress_from_right	contour_position	contour_from_right	contour_quantity	modern_vowel_sequence	modern_quantity_pattern	modern_vowel_bases	reading_issues	comparison_only	reading_form	explicit_low	modern_final_segment	modern_final_vowel	source_observations	lexical_comparison_key	formation_decisions	analysis_token_id	research_original	primary_reading_unresolved	split_evidence	branch_analysis	split_locator	primary_reading_forms	phonetic_contour	tone_status	research_link_locator	etymological_assessment	unlinked_review_locator	unlinked_review_status	primary_alignment	low_status
f_234huip6ohrgy	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Haramosh:Haramosh	backstrom1992				Shina	dialect:Sh:Haramosh:Haramosh	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_234huip6ohrgy"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Haramosh:Haramosh|sin|river	[]	f_234huip6ohrgy														
f_fhu3l5zflnkw4	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Bagrot:Bagrot	backstrom1992				Shina	dialect:Sh:Bagrot:Bagrot	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_fhu3l5zflnkw4"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Bagrot:Bagrot|sin|river	[]	f_fhu3l5zflnkw4														
f_tvjlgnokx57bw	Sh	sin	river		s̪ɪ̠n̪	sɪ̱n			dialect:Sh:Bunji:Bunji	backstrom1992				Shina	dialect:Sh:Bunji:Bunji	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_tvjlgnokx57bw"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪ̱n	0	n	0	[]	Sh|dialect:Sh:Bunji:Bunji|sin|river	[]	f_tvjlgnokx57bw														
f_ctddjppvljnsi	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Rondu:Rondu	backstrom1992				Shina	dialect:Sh:Rondu:Rondu	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_ctddjppvljnsi"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Rondu:Rondu|sin|river	[]	f_ctddjppvljnsi														
f_tpd67nc774luu	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29	backstrom1992				Shina	dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_tpd67nc774luu"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29|sin|river	[]	f_tpd67nc774luu														
f_ekcw2t7wce66m	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:DashkinAstor:Astor%20%28Dashkin%29	backstrom1992				Shina	dialect:Sh:DashkinAstor:Astor%20%28Dashkin%29	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_ekcw2t7wce66m"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:DashkinAstor:Astor%20%28Dashkin%29|sin|river	[]	f_ekcw2t7wce66m														
f_xzhmhgymfskpo	Sh	sin	river		s̪ɪn̪; sin	sɪn; sin			dialect:Sh:Astor:Astor	backstrom1992;schmidt				Shina	dialect:Sh:Astor:Astor	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_xzhmhgymfskpo"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		manual-lexical-split		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Astor:Astor|sinsin|river	[]	f_xzhmhgymfskpo#1	sɪn		Two merged source strings manually inspected in the 2026-09-09 review packet. Each spelling uses its own source notation: first backstrom1992, second schmidt. This is source-field disaggregation, not a new primary-page check; no accent is copied between sources.	Same reviewed lexical family; retain source-specific accent/quantity and the complete family dossier caveats.	lexical_splits_02.jsonl:70									
f_xzhmhgymfskpo	Sh	sin	river		s̪ɪn̪; sin	sɪn; sin			dialect:Sh:Astor:Astor	backstrom1992;schmidt				Shina	dialect:Sh:Astor:Astor	schmidt	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_xzhmhgymfskpo"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		manual-lexical-split		database-unverified	[]	[]	[]	shina-mora	1	0				short-monosyllable	1						0	S	i		0	sin	0	n	0	[]	Sh|dialect:Sh:Astor:Astor|sinsin|river	[]	f_xzhmhgymfskpo#2	sin		Two merged source strings manually inspected in the 2026-09-09 review packet. Each spelling uses its own source notation: first backstrom1992, second schmidt. This is source-field disaggregation, not a new primary-page check; no accent is copied between sources.	Same reviewed lexical family; retain source-specific accent/quantity and the complete family dossier caveats.	lexical_splits_02.jsonl:70									
f_lhdohjr2p64by	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:KachuraJel:Kachura	backstrom1992				Shina	dialect:Sh:KachuraJel:Kachura	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_lhdohjr2p64by"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:KachuraJel:Kachura|sin|river	[]	f_lhdohjr2p64by														
f_ufubua3uyt6ba	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Satpara:Satpara	backstrom1992				Shina	dialect:Sh:Satpara:Satpara	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_ufubua3uyt6ba"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Satpara:Satpara|sin|river	[]	f_ufubua3uyt6ba														
f_j32vkjfrc5qbq	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Gultari:Gultari	backstrom1992				Shina	dialect:Sh:Gultari:Gultari	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_j32vkjfrc5qbq"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Gultari:Gultari|sin|river	[]	f_j32vkjfrc5qbq														
f_ntow4a7fnb2os	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Kharmang:Kharmang	backstrom1992				Shina	dialect:Sh:Kharmang:Kharmang	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_ntow4a7fnb2os"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Kharmang:Kharmang|sin|river	[]	f_ntow4a7fnb2os														
f_ixnb76fx3uhi4	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:dr:Dras	backstrom1992				Shina	dialect:Sh:dr:Dras	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_ixnb76fx3uhi4"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:dr:Dras|sin|river	[]	f_ixnb76fx3uhi4														
f_fj6sdtt6ok6c2	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992				Shina	dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_fj6sdtt6ok6c2"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29|sin|river	[]	f_fj6sdtt6ok6c2														
f_n6jelhcrgv4j4	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29	backstrom1992				Shina	dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_n6jelhcrgv4j4"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29|sin|river	[]	f_n6jelhcrgv4j4														
f_dovdlpam3dyhs	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Darel:Darel	backstrom1992				Shina	dialect:Sh:Darel:Darel	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_dovdlpam3dyhs"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Darel:Darel|sin|river	[]	f_dovdlpam3dyhs														
f_7fmpmogaon5n4	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Tangir:Tangir	backstrom1992				Shina	dialect:Sh:Tangir:Tangir	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_7fmpmogaon5n4"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Tangir:Tangir|sin|river	[]	f_7fmpmogaon5n4														
f_hzbo2jfoiazde	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Sazin:Sazin	backstrom1992				Shina	dialect:Sh:Sazin:Sazin	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_hzbo2jfoiazde"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Sazin:Sazin|sin|river	[]	f_hzbo2jfoiazde														
f_akshscejuoh3y	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Harban:Harban	backstrom1992				Shina	dialect:Sh:Harban:Harban	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_akshscejuoh3y"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Harban:Harban|sin|river	[]	f_akshscejuoh3y														
f_ptdzmey3egwn4	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Jalkot:Jalkot	backstrom1992				Shina	dialect:Sh:Jalkot:Jalkot	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_ptdzmey3egwn4"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Jalkot:Jalkot|sin|river	[]	f_ptdzmey3egwn4														
f_oejma3t6s6emm	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:pales:Palesi	backstrom1992				Shina	dialect:Sh:pales:Palesi	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_oejma3t6s6emm"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:pales:Palesi|sin|river	[]	f_oejma3t6s6emm														
f_o2wfe5dw4sbi2	Sh	sin	river		s̪ɪn̪	sɪn			dialect:Sh:Kolai:Kolai	backstrom1992				Shina	dialect:Sh:Kolai:Kolai	backstrom1992	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_o2wfe5dw4sbi2"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	survey-phonetic	1	0				unmarked	1						0	S	ɪ		0	sɪn	0	n	0	[]	Sh|dialect:Sh:Kolai:Kolai|sin|river	[]	f_o2wfe5dw4sbi2														
f_fihm3widry52s	Sh	sin	river		sin	sin			dialect:Sh:koh:Kohistani	schmidt				Shina	dialect:Sh:koh:Kohistani	schmidt	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_fihm3widry52s"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	shina-mora	1	0				short-monosyllable	1						0	S	i		0	sin	0	n	0	[]	Sh|dialect:Sh:koh:Kohistani|sin|river	[]	f_fihm3widry52s														
f_bwi327dl4kqus	Sh	sin	river		sin	sin			dialect:Sh:gur:Guresi	schmidt				Shina	dialect:Sh:gur:Guresi	schmidt	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_bwi327dl4kqus"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	shina-mora	1	0				short-monosyllable	1						0	S	i		0	sin	0	n	0	[]	Sh|dialect:Sh:gur:Guresi|sin|river	[]	f_bwi327dl4kqus														
f_y2iquh7o2oqju	Sh	sin	river			sin		Fluss	f dialect:Sh:gil:Gilgit	degener-shina2008[p. 300, glossary entry 9]	Degener directly assigns this headword to Turner/CDIAL 13415. [T. 13415, Atlas 134]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_y2iquh7o2oqju"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	1	0				short-monosyllable	1						0	S	i		0	sin	0	n	0	[]	Sh|dialect:Sh:gil:Gilgit|sin|river	[]	f_y2iquh7o2oqju														
f_lvmxdol2le344	Sh	sin	river			sin		Fluß	noun f dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 48, glossary entry 23]	Buddruss directly assigns this headword to Turner/CDIAL 13415.			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	13415	13415	síndhu	síndhu	Original	river, the Indus; flow (in general), sea	Indo-Aryan	síndhu	"[{""Child_ID"": ""f_lvmxdol2le344"", ""Parent_ID"": ""13415"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13415	13415	river	database-link		family-context-first-pass		database-unverified	[]	[]	[]	gilgit-mora	1	0				short-monosyllable	1						0	S	i		0	sin	0	n	0	[]	Sh|dialect:Sh:gil:Gilgit|sin|river	[]	f_lvmxdol2le344														
f_r27mxpcmw3cxw	Sh	siʦ̣óiki̯				sĭc̣óĭki̯	2:		dialect:Sh:gil:Gilgit pret	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_r27mxpcmw3cxw"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426		database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	4	1	2	3	short	syllable-marked	1						1	SSSS	ioii	unequal-vowel-sequence	0	sĭc̣óĭki̯	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|sicoiki|	[]	f_r27mxpcmw3cxw														
f_zm4bnndczcz3y	Sh	siʦ̣ílus	to learn			sĭc̣ĭ́lŭs	2:		dialect:Sh:gil:Gilgit caus	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_zm4bnndczcz3y"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426	to learn	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	1	2	2	short	syllable-marked	1						0	SSS	iiu		0	sĭc̣ĭ́lŭs	0	s	0	[]	Sh|dialect:Sh:gil:Gilgit|sicilus|to learn	[]	f_zm4bnndczcz3y														
f_klp3osgnbxsai	Sh	siʦ̣aróiki̯	to teach			sĭc̣aróĭki̯	2:	(Lor.) caus	dialect:Sh:gil:Gilgit	CDIAL;Lor				Shina	dialect:Sh:gil:Gilgit	CDIAL;Lor	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_klp3osgnbxsai"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426	to teach	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	5	1	3	3	short	syllable-marked	1						1	SSSSS	iaoii	unequal-vowel-sequence	0	sĭc̣aróĭki̯	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|sicaroiki|to teach	[]	f_klp3osgnbxsai														
f_f2j3bwwsbyfas	Sh	siʦ̣oɪki	to teach			sic̣oɪki	2:		dialect:Sh:gil:Gilgit pret	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_f2j3bwwsbyfas"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426	to teach	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	4	0				unmarked	1						1	SSSS	ioɪi	unequal-vowel-sequence	0	sic̣oɪki	0	i	1	[]	Sh|dialect:Sh:gil:Gilgit|sicoiki|to teach	[]	f_f2j3bwwsbyfas														
f_iivug3eh73xyq	Sh	siʦ̣ε̃gʌs	to send a message to			sic̣ε῀gʌs	2:		dialect:Sh:gil:Gilgit	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_iivug3eh73xyq"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426	to send a message to	database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	2	0				unmarked	1						0	SS	iʌ		0	sic̣ε῀gʌs	0	s	0	[]	Sh|dialect:Sh:gil:Gilgit|sicgs|to send a message to	[]	f_iivug3eh73xyq														
f_4i3tlkye6j76k	Sh	sinʦ̣ṓnu				sinc̣ṓnṷ	2:		dialect:Sh:gur:Guresi caus	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_4i3tlkye6j76k"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426		database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	3	1	2	2	long	syllable-marked	1						0	SLS	iou		0	sinc̣ṓnṷ	0	u	1	[]	Sh|dialect:Sh:gur:Guresi|sinconu|	[]	f_4i3tlkye6j76k														
f_bd5ilu2ppz4gw	Sh	sinʦ̣ʌyṓnu				sĭnc̣ăyṓnṷ	2:	(~ koh. <i>šic̣ōnṷ</i>, <i>šic̣ăyṓnṷ</i>)	dialect:Sh:gur:Guresi	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_bd5ilu2ppz4gw"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426		database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	4	1	3	2	long	syllable-marked	1						0	SSLS	iaou		0	sĭnc̣ăyṓnṷ	0	u	1	[]	Sh|dialect:Sh:gur:Guresi|sincayonu|	[]	f_bd5ilu2ppz4gw														
f_7ny673nuui6y6	Sh	ʦ̣iʦ̣ʰ				c̣ic̣h	3:Since all the other	(prob. &lt; <i>*šic̣h</i>-), it is possible, or even probable, that	dialect:Sh:koh:Kohistani	CDIAL				Shina	dialect:Sh:koh:Kohistani	CDIAL	13426	13426	sī́kṣatē	sī́kṣatē	Original	wishes to overcome	Indo-Aryan	sī́kṣatē	"[{""Child_ID"": ""f_7ny673nuui6y6"", ""Parent_ID"": ""13426"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked	13426	13426		database-link		family-context-first-pass		database-unverified	[]	[]	[]	historical-dictionary	1	0				unmarked	1						0	S	i		0	c̣ic̣h	0	h	0	[]	Sh|dialect:Sh:koh:Kohistani|cich|	[]	f_7ny673nuui6y6														
