class_id	family_or_unlinked_member	language	forms	outcomes	selected_class_tokens	all_counterpart_tokens	strict_exclusions	interpretation	family_analysis
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	Phal	"[""c̣hiír [milk; liljegren; Phal]"", ""c̣hîʹr [milk; strand; Phal]"", ""c̣hīr [milk; CDIAL; Phal]""]"	"[""L@-1"", ""unmarked""]"	"[""f_5jp2hjpo2nqwi""]"	"[""f_smat4bint5lze"", ""f_5jp2hjpo2nqwi"", ""f_mqklatzzxvsea""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	Sv	"[""c̣hir [milk; CDIAL; Sv]"", ""ʈ͡ʂir [milk; knobloch2020sauji; HKAT-sdg]""]"	"[""unmarked""]"	[]	"[""f_pqouuc3uijzzg"", ""f_v2qzwvyivrvjs""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	Kalk	"[""c̣iir [milk; hultman2023kalkoti; HKAT-xka]""]"	"[""unmarked""]"	"[""f_6kjbevxh3cc5e""]"	"[""f_6kjbevxh3cc5e""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
Kalkoti-comparison-Palula-L-without-short-final-vowel	3696	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula c̣hiír and Strand c̣hîʹr retain old ī and place accent on its second mora after loss of final accented a. This is a clean long-root oxytone apocope example with aspiration retained; aspiration is not needed to create the contrast. Sauji c̣hir lacks a reliable contour and may have reduced quantity.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	Sh	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	Phal	"[""bheéṇ [sister; liljegren; Phal]"", ""bhêʹṇ [sister; strand; Phal]"", ""bhε῀ṇ [sister, brother's wife; CDIAL; Phal]"", ""bᵉhε῀ṇ [sister, brother's wife; CDIAL; Phal]""]"	"[""L@-1"", ""unmarked""]"	"[""f_cin2ll6wvc2oq""]"	"[""f_3swxufsz2sgig"", ""f_7trsphidmatrk"", ""f_cin2ll6wvc2oq"", ""f_hotk5ku7dxw2i""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	Sv	"[""beeṇ [sister; knobloch2020sauji; HKAT-sdg]"", ""beeṇa [sisters; knobloch2020sauji; HKAT-sdg]"", ""beːɳ [sister; knobloch2020sauji; HKAT-sdg]"", ""bhyeṇ [sister; knobloch2020sauji; HKAT-sdg]""]"	"[""unmarked""]"	[]	"[""f_w75r3e3pnbk52"", ""f_7qjzslhkrd5cq"", ""f_lho6pfdqfuy6q"", ""f_licxjwqooplc4""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	Kalk	"[""bään [sister; kalkoti; HKAT-xka]""]"	"[""P-low-level""]"	"[""f_yutxopiz56ogm""]"	"[""f_yutxopiz56ogm""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	9349	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula bheéṇ/Strand bhêʹṇ has late ee after contraction and final-vowel loss. Kalkoti bään belongs to the explicitly low-level set in Liljegren 2013. The old feminine formation and multiple medial-loss stages independently distinguish it from a simple long-root noun; neither parent bhága nor bhagín can be assigned as its accent without argument.
Kalkoti-comparison-Palula-L-without-short-final-vowel	5589	Sh	"[""deér [belly; stomach; buddruss-shina1996; gil]"", ""dèér̃ [belly; backstrom1992; HunzaNasirabad]"", ""ɖé:r [Belly; rajapurohit2012; dr]"", ""ɖé:re [Belly; rajapurohit2012; dr]"", ""ˈdeero [belly; backstrom1992; Gupis]"", ""ˈdeero [belly; backstrom1992; punl]"", ""ˈḍɛri [belly; backstrom1992; Darel]"", ""ˈḍɛri [belly; backstrom1992; Tangir]"", ""ḍeer [belly; backstrom1992; Kolai]"", ""ḍeer [belly; backstrom1992; Rondu]"", ""ḍer [belly; backstrom1992; ChilasJelil]"", ""ḍer [belly; backstrom1992; ChilasKhinar]"", ""ḍeér [belly, stomach; degener-shina2008; gil]"", ""ḍeér [belly; backstrom1992; Gahorabad]"", ""ḍeér [belly; backstrom1992; Harban]"", ""ḍeér [belly; backstrom1992; Jalkot]"", ""ḍeér [belly; backstrom1992; KachuraJel]"", ""ḍeér [belly; backstrom1992; Kharmang]"", ""ḍeér [belly; backstrom1992; NagarThol]"", ""ḍeér [belly; backstrom1992; Satpara]"", ""ḍeér [belly; backstrom1992; Sazin]"", ""ḍeér [belly; backstrom1992; gil]"", ""ḍeér [belly; schmidt; Astor]"", ""ḍeér [belly; schmidt; dr]"", ""ḍeér [belly; schmidt; gil]"", ""ḍeér [belly; schmidt; gur]"", ""ḍeér [belly; schmidt; koh]"", ""ḍeér̃ [belly; backstrom1992; NagarChalt]"", ""ḍeṛi [belly; CDIAL; jij]"", ""ḍèér [belly; backstrom1992; Astor]"", ""ḍèér [belly; backstrom1992; Bagrot]"", ""ḍèér [belly; backstrom1992; DashkinAstor]"", ""ḍèér [belly; backstrom1992; Gultari]"", ""ḍèér [belly; backstrom1992; Haramosh]"", ""ḍèér [belly; backstrom1992; pales]"", ""ḍēr [Belly; grierson-lsi1928; LSI-CHILASI]"", ""ḍēr [Belly; grierson-lsi1928; LSI-SHINAGILGITI]"", ""ḍēr [belly; CDIAL; gil]"", ""ḍērē [belly; CDIAL; pales]"", ""ḍɛɛr [belly; backstrom1992; dr]"", ""ḍɛ̀ɛ́r̃ [belly; backstrom1992; Bunji]""]"	"[""L@-1"", ""LR@-1"", ""R@-1"", ""stress-marked@-1"", ""stress-marked@-2"", ""unmarked""]"	[]	"[""f_jf2vjxkr2iric"", ""f_jc3wxupt4d4fi"", ""f_xjelitwylfrzk"", ""f_hgqjq62zco5co"", ""f_d2jonpsix74jq"", ""f_5uvgbjqdzmwj2"", ""f_7t3ckwpwpdqg6"", ""f_ths3bumf74r2w"", ""f_peokurzbfu66k"", ""f_3vubniewe3ic4"", ""f_jk2d5ppamvga2"", ""f_r4jp3ylypgkks"", ""f_n2zcvsy7pizui"", ""f_uv2zpiuffcdsy"", ""f_taiywe4sj2pwu"", ""f_jddqte4dt6lyk#1"", ""f_jddqte4dt6lyk#2"", ""f_2asuz7yhgiu2c"", ""f_6fnoq5butiqeg"", ""f_fgutycoun2vek"", ""f_xsaypbp3vrgwm"", ""f_uo52qqep55olc"", ""f_s4pcbouxrrgbe"", ""f_m4qyasleyijyk"", ""f_22st4xwkr3iei"", ""f_7q3hggbuu2gxs"", ""f_vxrxxec4jxpse"", ""f_ktmkeylihjgxy"", ""f_mljzzhr3soqoi"", ""f_gp7obumjd73ru"", ""f_7pwxuxizksqps"", ""f_ls3d3uvhxr7mg"", ""f_ehshajzraiy76"", ""f_v5kmbd3xppyym"", ""f_ububx3oh5szw4"", ""f_r3ja7qpgfk5uo"", ""f_xkma6t22ttm6s"", ""f_ajj5skjuhpcaq"", ""f_ea3knwjq3cnqi"", ""f_mpctowd77q7m2"", ""f_lkmfor5ut5u6g""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ḍheér and Shina ḍeér agree in late long-root prominence despite source variation in retroflex notation. Kalkoti ḍä̀är is explicitly Low in both modern tone analyses, plausibly associated with lost voiced aspiration. The old variant family has different quantities and no independently marked accent, so the shared late contour and Kalkoti Low must be analyzed as separate dimensions.
